train_indices,valid_indices,test_indices
9634,4268,10551
9577,935,10941
9126,6581,4119
8543,3634,4100
7557,10461,8880
4154,433,8757
3787,845,4895
6339,6102,11471
9587,62,5955
9588,7139,10450
8256,7905,14106
2330,11028,11366
4146,5105,5511
3506,12990,9626
4092,2105,9945
13190,12111,2461
7964,13429,4330
1924,5292,2861
1763,5382,2910
12285,14053,5279
10842,7259,12903
7388,389,154
10442,14020,13393
1405,5442,4809
5331,14021,11843
5113,6901,6023
698,4945,9383
11053,11013,13168
4503,11302,13881
9253,1486,5493
3473,7206,1546
8211,10131,9332
9594,10518,1054
2620,118,11036
10237,11303,12191
5871,3133,12979
1560,3742,1042
10334,6706,5878
2769,13300,5834
10282,1281,11933
11552,720,8810
11547,8681,3032
8354,13339,12547
11495,12845,8824
13731,6295,6810
13655,5011,4454
7045,13732,6597
13898,4478,2828
111,7225,746
1599,3591,12730
5782,1497,13550
2092,7277,11898
730,5717,4821
7058,9524,2549
365,6724,8463
11088,5243,737
9730,2520,3266
2569,13648,652
11514,7172,7947
2833,9918,13425
9027,11874,13940
6694,11416,1033
2119,8142,5819
4937,4792,10716
4291,6119,8901
13964,3972,13330
13284,13847,12051
11267,5066,3264
13447,3295,6027
5791,1622,12448
11780,4248,4300
1835,3230,6429
1979,4093,4354
12928,10942,4152
4099,5950,3873
6076,840,5484
1863,8768,3410
3696,9522,6452
12583,1997,1867
117,3880,12962
1710,266,11990
3431,10709,11058
974,12689,8817
10722,10143,5360
10090,2271,11945
5831,10268,4170
4008,5108,7558
11232,3682,14005
11014,6939,9609
11230,11534,7889
14055,8073,4408
11679,9242,8412
5058,11691,12675
13859,12359,13721
3302,7668,8682
10449,10589,1855
8852,307,5140
4729,1714,4973
8961,1359,4504
8389,417,10197
1483,2047,6869
9279,1230,2237
11033,13016,328
2265,575,13461
12747,1697,2806
738,700,8121
6345,12794,12043
9638,440,753
12456,12658,6613
2165,3675,5587
729,7857,6614
3858,2086,6093
3522,7213,5528
2181,5467,5421
3342,13699,6171
3027,3886,7783
2760,11031,5125
10285,8800,8356
9882,10025,7782
14108,7977,11321
11485,6630,5780
9583,11824,8089
10382,7303,6741
3983,2611,1897
7623,8579,11351
2035,8450,11263
9101,4864,5571
4955,7339,13286
13031,5448,2371
8392,9070,12032
7750,7183,2935
8475,9074,13123
11056,9574,6115
8730,2456,2847
1767,10255,2761
7955,5502,13410
12478,1577,10793
8169,894,4467
10027,4416,12005
4178,2678,10462
8199,4209,11006
956,10446,4285
8184,10927,7717
10690,5458,11240
10554,8780,7398
13883,4836,4466
1018,9351,12385
10864,12159,6978
2026,2968,11297
13389,2919,12690
87,6152,2653
3821,4862,10547
12139,702,292
4590,13987,343
13488,8860,7810
8097,11635,7891
6133,5232,13992
8382,11395,2257
2034,628,4381
4969,2217,587
368,2911,13438
13002,2883,12783
12000,780,5903
5415,13399,11104
8926,12684,7337
10427,13781,5697
12987,13610,3334
1020,11897,12033
9099,2480,12985
3737,3759,5453
11741,8108,134
2251,1992,1959
1532,4917,9829
1669,3177,585
4339,13101,13978
1745,1507,11859
519,8635,5435
10367,617,13582
12138,5324,10115
11437,8571,10156
10654,8257,12729
8986,1071,5793
10755,4889,14150
7774,5372,13996
889,7422,8399
3510,2889,5478
13869,960,12634
6367,2339,10065
4768,5085,11021
9376,6680,8361
4849,7740,7297
11919,2767,4445
8622,5629,2286
8470,3785,1718
10141,2870,5466
10370,12496,1686
8020,6240,10010
8181,4216,8047
12565,8446,10812
2588,6712,14080
8711,13554,2614
13949,7062,7299
12531,1144,5436
3132,13507,10054
13889,7071,2945
7057,8554,10635
10798,3126,12467
7247,3986,8125
6872,3056,3580
4069,2263,13977
11343,13376,10023
8087,12324,13428
7950,13962,5623
6555,7309,2279
984,7487,11813
3393,10563,12872
9285,10087,7406
4835,9034,6090
7572,11762,12308
9065,10651,12074
5736,11153,1604
1460,2200,3565
7366,4506,8346
12936,4897,13240
2057,13650,1559
1994,3526,6198
3750,11598,6788
1871,6149,1649
3407,12513,12343
5504,205,2347
8348,1043,11211
2702,7972,10498
12075,2985,7473
1770,9428,3728
2232,12257,12536
10532,10638,6563
6437,5101,5577
12916,2387,91
5514,11610,7507
2571,8758,794
8174,12339,12992
10872,9824,7888
5345,11667,7047
8421,1107,2201
3663,8587,5957
7227,4603,13991
1083,820,12323
7050,1411,4475
1321,2275,13901
2296,8916,5023
12115,5923,12042
11141,7194,5563
11359,1996,12859
1250,5820,12129
4516,12930,10951
11745,10556,936
13665,7235,6748
8693,4743,1716
11155,11866,8055
5575,5472,10250
12114,7605,12816
1407,967,13303
5806,12570,9493
12545,12437,8037
13928,5562,1628
1422,804,13811
1916,8624,11958
9174,6439,9405
1548,12378,12713
8590,8359,9810
1277,10196,71
7332,12493,11743
4497,5678,5789
3574,13743,1380
13542,7856,1498
13177,11820,4929
5593,2528,769
1258,1921,9830
1589,431,4086
13183,7107,14030
1447,1333,3184
7566,10771,4616
10327,4871,4221
6414,8561,5469
4554,12514,6087
11521,3170,4020
8339,6366,13271
5890,11283,7806
12742,13819,12696
2973,3169,2904
6992,391,9021
10157,8205,12855
12976,8668,10414
2890,11312,9914
778,12088,13679
8151,1730,6160
13887,1488,3807
11363,11921,10639
2782,10504,12644
654,1161,10456
5525,9709,3395
573,1886,8072
2934,2507,11523
2308,11509,7411
10574,14094,1953
3306,119,10632
11503,2062,10401
6135,7376,2856
5796,2821,1801
10673,10304,11316
5999,11372,5751
693,1815,13552
9701,13979,5810
10019,7990,11925
12414,12682,8375
22,9206,2444
5564,6624,7178
758,11537,9943
10889,1326,13086
6506,10661,12851
12174,12629,2875
2733,4104,1471
7805,12289,178
3208,5786,3801
14114,7496,7253
10568,11290,9159
12424,472,3623
3573,12950,2781
4,9378,8305
10785,6008,7109
11082,2052,3514
10261,397,3187
7512,2704,5322
2023,8024,10753
6012,10038,11823
4319,13430,1935
5534,1766,1695
12173,797,11942
7570,4527,8537
12373,853,8782
12316,9953,3119
5790,297,4749
12857,1445,8539
3739,13725,11660
7028,7587,6164
11012,4986,10244
2463,57,973
1531,480,13741
2563,7991,12104
8277,7767,3024
8923,4586,9789
13785,1998,12399
8515,1576,8899
5455,9088,6493
6427,8492,8984
6066,3312,2363
752,12743,9792
4376,2409,8930
8553,6725,12735
10223,12576,351
9143,11836,7842
13704,11794,9534
6953,4845,8150
9770,4521,5853
12541,8409,9333
4016,8065,4063
2582,10489,7472
12811,9962,11790
4414,5136,12145
4410,6544,7315
1242,786,10705
8748,13465,11388
10405,7124,5446
1135,181,13695
7357,4496,9455
6110,1480,12753
12827,13773,3726
13381,6726,1376
3849,4082,5284
1404,8560,3494
12413,13498,523
3288,8114,9217
4240,6609,3779
2497,2083,7799
4434,7089,2741
8126,2707,5644
2088,1901,238
383,322,12649
11381,6615,12418
703,9087,10643
13520,10150,574
4724,13080,1578
11075,9715,188
7311,6287,971
11035,3554,11439
11200,5013,8883
3792,7026,9270
12898,4306,6577
4080,5476,13419
5112,4883,615
76,1185,12800
5707,495,5336
1398,6091,2684
9806,13603,2366
9845,4134,4577
7830,8281,4075
6819,2552,3825
7513,9205,6330
1860,499,4227
11293,11914,4233
9198,2087,13296
9856,13994,3969
12022,8203,9192
13424,5839,7434
5728,11729,9924
5543,12077,10085
9612,13972,14156
12232,1160,999
11759,14048,2056
13653,8317,11247
8946,10061,1844
3773,5833,11370
13621,3532,5695
8439,4286,7879
6896,9119,9923
9717,4254,6013
2372,5673,5581
4059,7559,1013
12695,3802,12814
11896,4951,6319
4439,4433,9417
10756,4562,7652
8101,5523,9297
9381,14143,5750
8773,9790,1179
2660,3275,11494
7231,1619,11071
5997,3605,5026
5808,6903,4495
12723,8157,3603
378,9488,8402
1689,11493,6471
5759,9849,4685
3112,8805,2599
12007,2400,7284
3039,2691,6402
11549,6647,13568
13262,10571,12603
8898,13260,4139
5744,5555,3709
10214,1674,4576
836,2505,7272
10049,13539,10895
13904,4609,8005
8231,5428,13929
7913,10704,8905
1023,12492,3962
3832,13211,12535
13143,10899,3938
13959,3797,10880
12113,1348,2255
6131,463,12826
11605,8434,3656
5519,8260,12235
11325,7541,10674
13649,2584,6469
8428,9656,276
9474,1370,10306
13067,10063,14117
13639,1409,4613
9047,7290,9728
11095,13279,407
11145,10286,12288
11832,10048,2348
12251,2944,9342
10480,1618,305
11997,2784,5301
2406,630,2488
11789,6864,880
2215,11441,10772
4094,3035,5452
2713,2060,11681
2306,9335,5374
11219,10757,2269
13079,10075,7111
6664,7894,13049
7698,11830,8198
12630,11599,11373
5332,11601,8115
8636,12572,589
2711,8430,13401
6950,12659,7530
7464,8352,9076
3806,7298,4017
5639,9281,3377
2502,9838,4627
3203,72,2084
7416,12030,1868
1232,10678,3492
11964,4384,10247
2550,2445,11909
3067,12369,13500
12183,12722,3402
10024,6967,6625
11621,6386,6028
6370,8540,13995
9933,1465,8030
834,2267,1670
3864,6239,9265
4483,11788,9905
1850,4428,13536
2231,7024,8221
10915,5638,8223
4157,6326,11196
10943,2264,3379
13450,5799,6888
1968,5381,13891
6253,10388,12012
9611,10953,7688
5700,11924,588
4683,14043,2815
5049,10311,11364
2859,7611,664
4187,5133,4218
11460,3846,6317
3257,8535,1128
4252,6813,6485
479,4305,13121
12686,2970,12870
1999,6824,1601
2303,7937,4681
6803,13530,12780
7059,10663,13014
4096,3629,892
4097,5111,11748
2470,8083,11591
12645,7043,11956
4992,9887,10082
7683,125,1969
11868,13487,10936
2918,6195,8640
9916,8388,2317
2129,5475,1408
5280,4315,357
13061,4533,11177
3376,11092,3215
13927,1911,4190
9121,5149,4133
10607,11052,9827
13390,2700,12532
3226,1245,14139
5325,11659,10147
5411,138,5093
1606,2888,12237
3746,9133,2682
2477,5813,13692
12963,7708,7705
4579,6589,9879
1561,2831,1433
352,4754,3000
1768,14027,4539
10092,8217,526
6489,7702,4401
344,1939,10176
10136,12862,5632
13281,12746,12910
3482,7677,11382
9672,2093,12337
9091,11812,3047
11712,9972,5503
12787,6852,1591
3349,11714,7506
8404,3963,12925
719,12922,6962
10104,11266,1212
1068,12481,13412
4632,6404,11938
13893,4728,6739
6988,3481,401
2941,9557,13509
5216,7267,8551
2506,8721,9116
8079,1900,140
129,7110,9727
2641,2590,12329
13199,11755,11348
287,1931,50
7614,13501,3193
5157,43,1108
1092,7237,11651
4518,3545,12791
4436,1550,12243
126,10443,4957
2962,12010,12389
8473,128,4976
3727,10358,12274
7730,8245,14004
1602,10810,12463
13609,11839,5477
12080,9950,14031
11877,11984,8
2291,11644,11122
12428,6348,5803
1400,7465,3176
505,681,14083
2886,4256,2916
2204,6947,942
11406,627,12054
13058,2121,7658
5620,13593,5936
2007,12613,1988
5121,12036,10729
2325,13519,9170
8732,9386,4079
5310,6279,8290
8081,1248,12646
4540,3705,255
12013,127,5069
620,5168,396
9235,6264,162
9714,1655,13529
5618,4679,4935
10429,7500,3040
11586,9418,8443
8686,2104,9719
11030,4199,2151
4633,13854,3543
3244,6127,6062
12230,8088,13055
8242,2687,9179
4653,3059,7930
9038,12453,11557
10781,835,4220
3252,7142,13259
11181,5998,4625
4838,10056,12356
11398,5683,139
13637,4789,4322
7798,9858,8436
9246,1192,12058
710,4077,8328
3794,9375,4362
2976,1782,8670
6601,12602,1041
1047,1065,6952
814,8385,2762
6591,10669,13478
10990,9740,5597
8495,12941,1703
2050,2318,8859
3876,4614,716
11464,6174,9309
10600,2986,3719
5720,10433,9736
4117,7719,2091
4442,7177,11885
10851,11260,3367
7720,4867,3108
2234,10586,7334
4615,3612,998
9164,9030,12009
1442,5981,13309
7650,1199,10124
11022,379,5596
9512,3192,7205
5941,12151,13559
7093,12943,10505
13189,3265,14127
8620,692,12543
4730,9917,264
10697,1758,2574
8526,7592,1813
767,8038,5403
4544,8400,5394
5185,10278,9644
273,2496,3041
2134,8785,6713
3907,3335,6055
6335,8427,11723
859,2957,11101
5057,14109,4766
10908,2292,3444
12357,3736,8911
9842,11457,3201
10500,12241,4477
1257,5427,4731
233,3303,8691
8267,8575,9266
4908,5821,11116
2099,6603,4803
12846,12204,7595
1114,6181,12416
13108,4231,2793
8493,5891,1429
3567,12020,13152
11556,12047,11532
4208,6106,3899
11259,10694,8148
10609,5660,3848
2354,3619,6897
3045,4698,9976
3756,7252,5194
11891,13237,1234
13547,11793,669
8372,6702,7619
7040,3279,5459
8827,5823,1187
12350,5398,566
3697,2208,733
10637,10410,3940
7462,458,10698
6210,10379,506
8189,14058,6844
5583,9077,9695
952,3700,13956
6970,179,6535
569,11245,13099
9571,7215,3796
11239,12956,3325
4605,8191,13272
8631,9647,10849
8276,9025,13265
2451,11172,3843
42,9532,429
11467,5701,11132
9085,684,10984
6858,5375,5218
4780,7983,5859
6851,300,827
4287,7269,2637
10719,13787,11287
3467,1893,10947
4688,1239,4760
4872,1982,13627
6092,6006,8396
5553,9839,1636
7553,2227,7843
2039,11001,1347
211,908,12250
9940,39,6391
2420,3944,1475
9657,8491,12355
4318,6757,10615
1289,4041,6364
2341,5406,8437
10526,12169,342
12320,11756,522
2712,1657,9089
9655,7365,4087
9203,5156,8340
7036,13617,852
4338,7098,5287
12096,9589,11424
9442,955,7841
9414,3921,9540
9049,12344,5122
6530,13895,8489
2992,2742,4801
12072,11602,3317
7226,324,6923
12521,9942,3438
8845,13839,9437
11975,1081,6849
7442,1647,10583
870,3795,5965
2964,521,4324
9377,10203,2314
12470,8594,941
4270,6595,4823
1742,12067,9438
11203,6704,6523
11986,7511,2631
4230,8274,3578
7936,5334,10
7176,10172,3029
4751,12999,9344
11744,5761,1839
9900,3515,7008
1666,1899,5654
6397,4756,8333
13020,535,7915
1608,6722,10570
613,7484,10296
1224,10036,13085
982,4772,1858
8521,11721,10934
13480,6296,11573
9969,1492,1503
234,14132,7331
9538,8619,6440
11828,10091,5408
7721,4536,13737
2608,9901,12284
13299,5669,13505
8002,14045,7254
4828,6540,5072
2239,7978,9784
11652,10169,9369
13036,9569,3790
926,5582,7095
2587,6477,5537
579,6800,13664
9419,12679,8977
2953,789,11305
3102,10258,4492
283,14003,6619
5822,4435,4651
49,13266,203
13522,10067,12640
6790,8502,275
13194,9689,11684
10230,491,8598
4163,10502,8944
9489,3890,2600
7063,3316,2602
10098,9786,13150
10190,5317,7775
2168,10490,10366
5087,4556,80
332,3292,6975
3046,2309,6123
8729,13473,5968
9742,3182,10400
5531,310,10126
130,11719,10696
1895,10836,3976
7092,6491,3428
2696,2037,2874
4993,5230,2167
3296,6572,5457
6120,12802,7773
10603,14096,6271
8869,12178,1694
3484,12202,993
7385,9435,3951
4865,5897,10139
3162,13604,12741
14038,8113,2816
7017,7904,2736
7515,11860,8275
5716,8155,1061
13167,7159,3413
4103,6161,11069
3463,7302,11504
8894,8933,10032
7441,4774,4660
10961,6946,8017
3412,12440,13366
2442,13224,3711
5952,5355,645
7373,2560,7995
6108,5516,7534
229,8123,8814
11544,743,12092
2015,1298,10458
5872,2850,8596
7405,10229,12958
9372,8386,10482
4942,4779,10017
12964,13431,4090
10888,11428,4383
8136,12728,2487
3274,8451,8958
2248,7536,5692
9876,8230,4928
13775,2403,7100
5625,961,10597
10079,1275,8520
13326,2857,6789
6921,8107,6532
9703,9016,8562
8877,13327,9096
4558,13620,9224
1283,3386,8253
3789,13821,1501
2928,9495,11018
7787,12487,4636
2669,4594,3060
12146,12914,2726
6751,2173,10207
11539,13164,1218
3673,8066,14072
6558,5074,1377
848,5135,5347
4510,12444,4949
11249,11279,2797
606,9023,2517
12578,2880,9110
879,4264,6186
4290,13543,10413
9069,7529,9929
11236,1941,11449
2102,8921,104
6658,4482,4425
1269,5991,3004
12441,10724,2732
13631,5254,4002
869,11699,12608
13946,9148,4385
10617,5600,1682
501,6966,4194
11661,11187,1834
8213,9952,3694
5139,9178,7732
14000,11215,3523
1761,13776,10523
6310,5151,8096
5138,200,4877
4844,48,12705
2272,5468,9960
10611,4378,3968
11150,3847,13359
5828,6701,5318
3588,10875,12471
12740,1141,5521
8179,9312,5557
2546,8052,2959
13600,2320,12446
136,1452,5980
212,5302,12900
6084,4449,951
3959,508,149
2108,2900,9173
8187,11727,8480
6926,3437,12726
8884,382,5566
11051,1821,4879
544,11833,9100
471,1894,5949
13362,1010,5354
10974,11654,8885
1885,6191,13103
5311,7659,6155
13922,9248,3781
2535,3687,5461
6447,9895,6063
5127,959,4507
4275,2607,6332
3720,8643,8849
6850,3791,5776
5268,5041,2681
13916,4810,7263
271,4327,12712
11982,7653,165
8282,2710,5851
12,5364,10905
2680,13907,9798
4015,12540,8433
9256,5219,5993
5849,3368,6475
10086,6371,3628
10989,6165,11929
13313,2135,2794
11432,12767,403
493,1032,2996
13722,5672,12505
1883,3715,7640
8510,13871,7230
5763,11665,3483
5947,6455,247
1191,2369,1183
3977,4699,2836
10375,3267,3026
1233,13569,1156
6261,11918,12208
10192,11542,10074
7308,8981,12197
11716,12190,13232
9171,6262,1118
1746,6531,10307
12490,12322,4963
3075,1439,3121
10171,10513,8293
7306,3063,2424
11073,13677,2988
7122,2665,96
7114,4979,11005
10750,10579,225
1261,13283,1914
9668,12714,13170
1658,7287,584
6054,11371,14151
414,798,483
5602,7828,873
13525,13042,13666
5141,3232,12425
11455,1190,3597
11531,2454,7022
8307,11530,1274
13697,5680,4967
871,1566,8061
10730,8677,1690
115,695,8600
13097,11350,3630
13448,10963,11840
12777,8637,8692
7094,5838,2867
12761,8698,6596
2689,10072,2617
6514,6807,8498
997,4313,10001
5802,6863,9334
13475,639,13441
5131,740,13849
12278,4186,1817
1509,4177,3387
8462,13070,13323
13607,3828,3418
5772,8876,5898
6226,6454,11242
8538,13094,5170
11944,13111,7018
1369,1544,5088
12880,2185,7881
5134,8914,9781
8547,4721,6031
12450,9451,8714
581,2172,3738
11668,6170,7516
6049,7323,540
8699,9317,7933
4899,13720,7638
10166,13369,10148
8129,1424,3982
13353,12527,4044
11118,11593,8650
10485,10644,546
7786,10853,6001
13186,4006,13235
4276,10994,10234
3496,5042,10105
13793,3666,5935
12665,10522,1706
6314,2130,1425
857,10985,1949
13319,1009,3680
3716,7118,4580
2245,7833,2008
3614,12637,3596
12820,10928,3486
13999,4155,10752
194,12271,12721
12998,6944,11935
3340,5901,13577
5044,9324,2307
3537,10195,12374
5917,3598,3691
6784,12641,9779
13733,11952,1515
9990,2664,13691
9772,4235,2036
9547,5580,2926
6780,11506,6909
3359,8973,5184
2184,8713,6077
6189,7192,9529
7258,1898,3811
11928,843,3398
3310,3942,5067
3439,9182,3741
2005,12698,7673
8048,5785,10144
8945,6977,4680
1723,6019,14018
3952,4317,10602
8695,11607,3686
7796,10395,14071
4750,3138,4538
12498,12707,11270
884,12997,5567
3924,7615,13408
306,3530,7580
12557,7752,9815
8545,13711,11706
8036,12387,2401
3542,7979,4132
6516,1981,7233
11224,1904,12466
9946,13890,9348
14101,8464,8818
13214,6880,11107
12718,2017,6714
586,4550,9713
3698,2356,10648
6128,3861,5959
8178,10573,6183
13782,172,13165
7920,12580,12483
10512,12784,12627
5171,4667,5836
7697,668,13402
4925,1737,565
3391,3273,6233
10095,147,7432
13511,6286,12155
8032,5588,8909
582,1414,6721
3351,12227,11884
9868,8292,9869
9570,10127,13298
12923,10825,103
2565,10394,13041
7862,4924,4740
3658,7590,4571
5865,14075,4156
3769,10598,5732
4874,11638,9673
11735,7104,8350
86,13668,13874
9185,10869,6029
10084,4646,10496
11626,4912,8302
11253,5226,14138
14153,7932,10468
8893,2770,13681
277,158,11369
4301,12014,11871
8566,1756,9801
11948,11160,13820
6507,10727,2402
9877,9118,8300
8837,12582,995
12755,2864,11629
1106,3011,5021
90,12055,1611
9885,6697,9678
278,5369,2375
6474,4859,4307
13083,4512,11864
2281,1970,10508
14140,1134,11666
10932,9295,2157
11222,1919,3967
10363,9180,13411
12940,1252,8994
29,11510,10417
5328,5479,3932
916,621,3931
13068,1307,2675
8192,10352,9052
5147,7211,2203
1789,1607,2378
7378,13028,6815
10495,784,375
7148,5432,3653
6443,6060,10369
11161,6557,3008
6138,309,650
12070,5910,12264
1732,5253,2724
4584,10447,11248
1778,7618,9780
422,1034,12942
2558,10803,5180
1127,5299,5779
2639,4960,12996
9301,7121,4391
12415,6009,10988
3636,4931,462
3946,512,9392
456,219,12300
7482,12386,6699
9305,4958,10102
8928,6666,10465
9328,13872,11810
3372,8071,197
7202,4981,897
4484,7780,3814
4043,619,6238
10378,11435,3538
13320,7116,6445
12480,13436,7885
3749,6816,14134
5542,5971,10866
5850,11415,12703
8951,11225,4752
583,2018,11199
1189,10956,13975
11477,2701,8076
6323,2009,4575
11750,11142,9605
2440,2991,7948
8657,13485,1017
8694,6882,825
4720,1747,8003
5568,9373,5092
8294,9431,6302
11046,6312,12479
13144,1720,2276
316,12683,4863
5690,2725,1287
11197,8200,761
9456,4127,2757
9987,3819,10110
13421,7731,12850
12488,4183,910
2425,13739,1662
9302,7020,5932
7734,8252,6351
5975,9389,8370
1151,6409,13173
11773,6979,3222
4932,2972,5285
12452,4592,10262
9107,3987,9939
2763,3318,509
4784,7200,13566
3602,9785,12621
4332,12258,13355
13052,1036,5889
9207,1322,8347
516,9751,12585
6801,2020,7446
3378,394,3865
1765,12170,13886
2194,8220,8362
10300,8458,1477
2077,13156,333
476,2000,4703
766,11003,7576
10650,3195,3038
6917,11711,5512
13252,2081,2661
5962,10391,4130
7394,8728,1660
4243,1021,13939
6139,8288,11760
11569,3961,10242
11271,10837,7236
8655,9282,10628
2729,13192,3505
7033,2751,11730
13908,4053,3117
1397,7265,10944
4954,3034,11167
13357,12132,11377
3544,5783,8676
2789,8675,5178
2559,3948,7602
12142,1511,985
8938,10314,5894
6355,270,4675
2176,12550,55
6365,1930,7549
1229,8365,11609
8410,10914,11841
11752,6710,13546
11011,1637,12346
8068,9805,9339
1753,1091,3163
10925,2909,9071
6466,6683,5869
2917,3966,12835
9478,12604,4050
7760,10170,5399
1593,12358,4741
11738,6524,9597
5161,656,13792
1616,7137,17
11708,10316,10386
10588,4508,1197
1198,6622,12185
5307,12733,11567
10784,12590,14068
9622,8666,2860
34,5110,3477
9115,9008,2961
8460,280,10625
12176,1300,6521
6868,3259,7831
2160,1278,11540
2346,8533,4169
11851,9234,6190
2048,6915,9995
4039,3457,361
4655,9632,415
274,11327,13024
9526,485,13241
7149,682,9600
4051,7952,5126
5845,8269,7642
2899,6018,5599
4880,10226,2175
12137,12299,13985
11876,3272,5392
2695,10365,3665
9708,9636,5560
11662,663,11338
1678,5227,4914
722,8586,13622
8172,12018,1891
5104,12995,2798
5663,10004,449
12955,9420,4107
10068,1217,4522
3501,2327,9768
224,8665,3158
603,13032,8769
13596,6299,1859
9511,11548,11954
12868,11004,9322
12100,1563,6201
8641,2465,12220
13548,5204,12544
10039,428,12843
2827,5077,10799
4952,12970,12188
65,6324,2526
14049,8280,9832
1711,5976,1989
11294,14087,3164
1955,5207,13533
7901,3025,9890
8373,3520,3453
4657,10215,8727
10029,12419,9843
6948,12626,10279
2498,4985,192
4060,4861,5246
3048,5973,10555
13234,6431,9067
2278,5188,317
5050,1463,3872
3541,539,1521
9897,12182,7429
5538,13640,3695
1251,13683,13958
9520,9775,11336
7113,1168,3014
9603,5270,9450
7755,4486,3023
1489,208,4314
7346,5362,9886
12218,10240,2783
230,7571,11561
5335,7335,6462
6072,13589,5169
7526,9799,4612
904,8233,4840
10649,13652,10225
467,5308,1724
12106,5343,728
6583,5045,2304
7480,1909,11339
4417,5225,11306
2548,8176,13159
7582,8154,3107
5214,8041,7525
5102,1958,6631
2868,1280,742
5990,2655,2786
5344,8468,13745
3803,2455,13689
5882,6015,8733
6860,1067,7823
2040,11595,4373
11769,14073,13970
4397,13368,4174
11228,3643,2391
1727,2871,4131
14081,9546,1675
14039,4110,2671
2189,2115,2491
10723,9080,12661
5552,7961,10775
7765,11669,7535
10542,7692,13565
9664,966,3575
4689,10121,295
8632,10764,13087
1627,13257,3099
1890,5902,10778
8856,5489,13888
4359,13295,1123
6026,116,7700
4101,9064,632
2931,12793,6771
3426,11848,286
11184,9412,5535
9518,6958,10420
10809,2450,13035
953,3127,862
12960,4903,11696
9555,1354,2095
10472,12079,7934
6814,14033,7326
13126,11074,7041
1474,5951,12125
1030,10881,6266
183,667,282
5323,2417,11093
9707,10658,5954
6811,13158,13018
2353,4631,3662
2118,3338,6715
60,10359,9492
2192,12247,2197
7663,5817,8064
7829,972,7083
7005,13818,6705
3659,13802,298
2583,7714,1799
11474,4905,1101
8742,10892,2014
5309,6829,14159
3822,8139,1301
