train_indices,valid_indices,test_indices
39127,17656,36211
32123,3442,27796
28707,4988,28531
11059,28820,37138
22941,35544,1876
7751,19323,8238
42142,37259,2356
26647,748,38820
16101,37222,16726
6686,27489,20774
5591,36042,2116
23832,5271,22618
42913,6886,37446
35550,7712,28068
28604,31366,27062
1430,29465,15835
20319,8398,32195
34122,38800,30006
28541,41587,33653
39553,25451,14417
40042,22653,40197
27121,25659,10958
30092,8737,40793
2243,28546,36889
13308,33388,23256
39205,38350,39738
10477,27143,18792
40142,21894,20575
25016,3270,10845
4273,7741,24110
40446,12136,10153
7765,22809,3681
24043,965,1781
26221,22430,16410
11468,36601,7660
9274,28090,20045
4353,26788,30104
20153,7144,14807
11044,2836,12567
30159,26772,27085
17859,6107,20759
23885,39326,14002
35814,42707,20498
17580,26341,18596
40018,37756,34352
19985,15861,20164
6942,39960,18132
3815,30278,29978
2400,10289,5417
32255,22763,23223
38322,35801,13240
28214,40056,30447
41790,38294,1882
36313,14392,18002
4120,15703,25663
35669,40461,41137
40260,19849,8437
31696,39812,2576
21341,35753,14242
10612,4992,22025
25101,887,10542
10720,38757,6423
37431,31132,28135
15447,6838,36888
36423,9178,29951
29876,31614,24713
29436,35952,6727
9890,33633,31996
2171,1427,16350
20026,16054,6511
10850,6184,12287
19798,18232,37200
31531,12317,4863
25460,7011,29158
14975,24802,19460
32952,9662,36970
12220,33354,26916
22960,19641,15116
3050,5233,954
28099,23184,21860
14772,7193,27016
34193,39789,19897
22729,26942,32754
22409,27779,5510
3543,36429,27869
38904,631,39349
29777,38318,18869
34777,9429,23975
33561,3099,41725
15724,19181,24937
18327,11523,15653
4431,38641,29449
19584,34528,4494
27393,22395,1103
31425,39847,42761
41111,20222,15481
38980,18682,37922
28206,4656,33933
1369,26848,11251
20690,15611,10681
38063,18516,2226
9208,14862,17280
41394,14671,20392
27439,1005,38205
11125,14592,35940
25378,4030,39742
27313,14373,40472
36021,20579,41897
38971,2191,16682
42886,12691,10019
8239,37173,16464
28573,4756,22304
24876,41344,28370
14071,17690,23258
13189,1875,6797
9079,37917,36986
39255,30351,33595
34327,4671,8368
16609,22582,29659
13610,26523,25690
17602,12149,34133
24382,40058,20829
38497,6660,11474
23480,23358,25866
1121,26243,33420
35662,21368,8486
24313,30563,6461
29686,26949,16964
32932,18079,9806
20944,30617,29952
23791,15738,4919
42882,6287,25698
7901,19246,22021
28295,6547,662
2056,41351,11936
4574,21766,11714
23045,13129,27360
7203,1560,29765
28408,41874,39037
22629,32098,38410
15408,40797,11042
27379,34198,13833
13923,19803,28929
27772,20714,40727
15119,1939,10097
27457,33360,14345
9389,6425,14408
12063,14935,9015
35896,10296,8891
15636,28433,41261
6904,12418,2697
6005,18998,19544
15735,33908,34979
28369,8971,2674
12217,12843,38816
5219,42053,29584
41103,13790,40968
39910,25411,14220
35884,3114,2572
18202,18449,20924
9445,9017,3268
31337,2828,17758
13511,39069,29949
31044,36517,23344
41237,6211,20500
21266,10677,37855
32865,23400,23761
30252,38170,34225
12161,34084,40031
5236,23302,37088
19252,23163,4705
27833,17309,10460
14695,37636,27180
30653,35255,36659
24861,28374,12166
32647,27022,6011
29097,35854,38121
22868,28876,6311
10124,6496,29911
34486,13362,2630
30607,9634,19196
6936,7878,20685
35106,11150,29237
18065,24654,20000
26944,1154,20608
31380,10371,2319
29351,4152,30578
14869,15209,34547
5171,26529,33275
1569,20114,18546
25095,18914,17552
18945,24992,18072
31575,24128,39276
9377,15758,6760
13489,1429,39377
20898,10717,4557
26824,7382,12804
34929,37114,33797
21142,18001,16600
7461,3470,33167
25831,29847,2333
17040,24804,28405
32408,22095,13457
33665,10586,11163
18439,41868,17102
16051,6495,30341
526,8889,16839
20251,21183,37940
5565,41214,40765
25168,948,24811
9911,18473,35469
12868,17702,9557
9001,22189,12076
3135,30666,40963
25178,28322,37701
30837,16294,18104
38140,4968,21307
11804,10186,14529
41559,6332,38283
33130,13025,34585
39814,21899,3294
24143,5752,7677
551,29386,33709
18366,39493,27234
29698,897,41716
16306,15707,30142
3783,14955,5501
5076,10945,14189
2145,36552,22106
41539,38020,21946
5602,14673,30847
13286,21062,20179
34898,4071,20786
37215,6429,13435
37665,15842,22880
30841,24610,34900
2700,32500,41395
3842,5437,11334
39874,37282,24869
4491,25172,8197
41624,18777,19171
11996,25781,4878
34998,17561,1687
24670,39152,22814
32506,29507,21101
22421,4921,17669
4533,36261,33688
17423,24464,30279
1382,15313,4572
22396,37131,17221
3369,24729,10782
13835,23924,8271
21875,17794,39668
26208,4350,25713
26881,2003,32783
27182,4638,36484
1679,21577,16057
35403,30454,13396
11092,42789,25041
30056,19865,16089
40317,22003,33273
5738,27109,26405
42712,28034,11699
30750,34175,25296
7775,20111,19387
41015,11133,17251
6258,5409,10236
20814,42286,24063
3912,3327,34392
37726,26422,8523
37623,18258,16237
4365,39038,21465
3923,21683,34308
18455,21005,21046
30449,18619,41409
32720,1132,8553
36856,37547,11057
16044,23709,27187
560,38723,33644
38725,4476,21627
37143,28994,16821
38998,21231,20716
22651,14504,27718
24790,41774,14961
24926,19523,14779
9939,36265,30918
41386,9771,20647
31953,2131,23378
28179,35245,34520
39249,42909,17430
13552,14545,36817
39241,11858,16794
6617,21716,2142
10702,24971,4515
16766,35965,24298
20202,5583,10639
27307,29405,14006
6840,2622,6955
20292,40250,30373
9725,18300,3226
42304,18181,4646
2603,27889,3983
32269,9413,39100
27033,41006,34995
31975,31847,25416
11451,30779,19439
32802,21514,6964
15568,11064,34584
4154,40748,30256
195,36599,28739
40068,1593,20288
16642,20861,16569
5692,34698,16747
41706,31134,22933
9567,10491,33057
38561,1837,19589
22867,16032,17969
34564,1527,11198
6703,11954,39977
1283,6654,40563
41131,8752,36724
10149,18598,2153
39077,25203,28639
12926,21437,41835
7877,33780,8580
42914,37995,38056
42419,12626,21245
4679,26172,5620
22638,41727,14442
42448,24159,23101
35291,16697,27635
26048,21710,42494
29942,34130,7343
32953,13076,15565
12648,25701,32732
8442,24186,1859
8270,35806,6204
29531,10935,18599
37475,36881,14406
32468,19176,30275
11851,20900,31201
26900,32881,9126
31077,16782,25452
34911,6566,2
19990,32455,41703
37630,36761,35931
14350,27529,13758
15160,39019,34086
26116,41566,38833
29664,40965,41462
31943,13714,36973
3377,30962,37839
22478,8273,11101
20448,30657,13756
30290,26339,18871
22549,30463,10931
5143,16171,34583
26572,36560,27086
41087,27448,6167
25554,31308,19091
30120,17133,3704
32959,19522,18434
8363,21724,28679
20070,18006,25137
39133,11671,6310
22607,3443,32535
13615,21192,13503
31218,8602,41163
32508,449,32781
38531,9122,35077
1080,8399,4318
34747,22400,15982
35567,7868,31707
11327,20586,39554
30992,40101,415
36859,20711,19757
24196,28933,24570
36979,36554,5002
27155,18608,39085
40916,19454,15222
14777,1672,11318
39730,1165,14844
20915,5895,31072
27322,6875,25186
32636,41650,24623
40094,13418,25976
27676,30386,18673
6150,13068,16372
33326,17061,32571
30381,37949,10549
26290,28112,9871
21017,10108,25705
34172,2204,30465
40559,15883,30830
8344,2887,19541
6063,28807,35843
17611,31289,9068
26440,38064,34419
16337,24457,5137
31113,35562,19093
42670,19130,23989
21964,24082,25762
21977,42257,31451
21454,32407,11546
20210,38413,34330
33506,38428,5155
18016,10610,9566
29432,10714,19420
26978,21010,40897
305,16889,39078
14785,34857,37448
15678,23840,27982
14223,22616,6459
34785,36503,41581
13676,4253,7577
2838,16455,4259
1710,11560,16494
27463,25089,33905
42828,11721,3328
13674,28306,6176
30201,28297,30944
9018,34388,38509
28383,8490,10078
7139,38981,18601
286,15641,26002
22411,32746,26203
35116,37358,31445
12889,18059,26247
8526,39158,40533
26385,26259,24109
19754,15697,23594
18683,26515,8378
36962,26893,1207
26033,13915,22563
9064,12767,37635
42420,24976,31354
22864,30490,29933
26689,38111,6897
42787,20016,33575
9606,42145,24731
29359,36207,14685
39638,18468,36996
37814,11039,12156
26857,23916,35576
38445,14867,2368
40832,36570,17689
18497,33333,41798
10396,10143,23735
798,30232,24760
34464,9021,20855
2512,19468,14622
35271,11759,4807
4413,9273,23654
14742,37655,32503
19391,35119,36816
9625,17356,5265
35762,12106,23387
28289,32474,4598
3651,30836,35979
17775,21729,25536
27188,10697,28298
12121,12601,312
12708,3933,27286
21162,38709,23446
15371,25589,27616
42442,2276,29220
30591,33634,28365
40462,11646,24960
3086,12039,35308
8132,40650,39540
3903,29062,11184
7863,17379,8542
12600,38950,33598
34288,27716,33172
40834,2405,23234
25583,38296,27813
16891,4473,36194
32525,12570,40035
3281,26911,3291
974,29271,27652
34333,36815,29396
15029,37800,30080
9926,35593,30068
27144,4665,36081
13809,20987,33997
23877,16088,547
1493,7321,21295
35326,6510,6624
18625,1528,40624
7363,28802,33366
8498,33538,11028
20703,19898,8589
37728,23560,39765
21158,32896,31569
12228,20163,26816
33155,22479,28111
530,6074,30378
15598,18809,12584
32672,7837,13500
3112,8356,35404
30794,13066,34561
35791,12946,22894
41385,20742,18740
25439,22086,11735
4931,37935,38310
41069,27391,33168
30865,10352,973
13518,3830,22243
40566,24533,24827
20528,31930,40204
36596,17652,24978
23056,14001,29990
42822,4857,25050
12592,758,6736
7175,38648,21591
4245,9949,1544
23789,2497,6695
39406,30263,2791
7205,25764,11537
31895,11390,25941
38604,9962,39324
12933,22526,41562
35097,10567,19305
16824,40407,6280
15644,8249,255
35842,42654,9551
5769,32602,12447
3199,1431,29450
1750,5687,1477
2052,38450,28562
14756,37918,22125
27183,34974,41507
4376,787,37899
10633,3036,26618
40696,16907,9328
38314,30417,14776
22987,3071,27148
1352,1774,29230
17541,7315,21297
12428,8024,11896
41560,26838,36876
5527,18860,14537
9943,32157,1610
19092,5543,26145
26071,2122,22296
31578,36860,34813
30911,9842,29010
23271,18363,26963
32987,11898,16887
17648,13128,23270
18168,8607,20335
26834,27214,23316
5197,15692,40263
5742,42719,30311
40904,13108,970
25919,37540,9950
28897,38493,3599
21951,23455,29171
37465,28886,26528
28266,1029,2518
1931,13828,9824
40096,11731,23329
9449,34268,18765
27258,32557,21797
3344,14460,1732
21918,2407,2038
8450,31676,42856
743,33899,667
22834,15661,29406
39773,8212,23453
37443,13941,30374
18712,25796,18789
9954,23785,13635
12660,18261,1585
22379,5147,25982
12864,12992,40663
33718,23544,25721
22999,21979,13836
38945,669,2808
28404,19217,37385
6018,37427,25878
33198,38123,30913
12653,29156,29825
14837,42180,35250
30646,42908,4545
1644,2510,37313
23982,41529,18959
432,28687,13442
33932,1448,11094
40452,8535,21547
36723,36469,31435
5373,14277,30921
24332,29839,19300
41161,6438,11870
4949,32641,36501
10320,18633,15686
26979,13487,15353
15575,24525,2702
39391,35276,8320
35507,28184,19303
34748,36753,23028
41840,10861,9746
11263,401,35868
4636,15708,32585
17661,4284,9915
41535,40379,27508
4634,10375,35177
37529,7463,28456
1404,9739,25616
28816,38728,42441
5598,13288,4434
34305,40418,3446
12720,5637,26182
36162,13642,13996
31440,3757,27130
7124,7300,41776
22255,32060,13767
26982,30434,30801
32662,3383,16296
38505,30573,32193
25592,15787,26665
24958,12108,35312
274,2500,34017
30684,41952,40884
38030,40097,18144
5897,11356,5775
8669,32368,36305
10657,15296,2814
27523,40438,4848
24964,1582,4823
13453,19318,1990
25600,32519,5617
21213,31573,2694
34376,32136,4082
15346,40107,32560
5713,17487,21132
365,10170,13201
37450,5541,15825
5645,35804,20228
11832,40717,25684
34681,10187,40036
36704,27673,28804
27413,26859,39182
24450,7704,29227
23567,26584,17637
2490,10573,28296
1002,1298,13160
12822,38532,31966
15878,24568,36254
34004,28260,17303
9712,31893,7720
13551,2920,13224
16721,32000,38195
40245,36127,32851
41311,23569,1445
19511,12372,14830
9316,42186,16508
24208,31249,2915
32181,8735,14432
19557,32545,3241
25044,42646,6217
31682,2305,11079
41919,27116,7395
4364,22836,15950
39287,40143,35436
18661,28599,7337
9573,10062,14481
22746,32669,22632
40851,1451,32443
7483,2711,9097
29208,35846,37510
13742,180,14579
24325,5728,34684
14177,29543,21452
38803,32256,22924
2217,19184,19441
42353,34959,20666
5708,4935,8312
14122,23440,17312
39795,15090,38679
37740,25581,5305
2260,2972,14997
9028,28650,18149
33620,26043,18211
15464,40134,17703
9135,32149,12436
37536,35597,5410
11489,2296,9932
4478,41777,12694
1825,16026,16920
31915,6383,38575
38639,27761,12135
1700,41765,39805
5606,39497,17420
16134,3474,34026
42636,13134,39721
2729,21430,24607
11189,31247,18041
39936,13054,39499
3288,36097,6428
8113,18761,19732
24377,6650,1968
31101,29528,19032
32879,29880,13221
28311,38565,7379
33358,2172,17932
38786,7247,34092
32976,26564,35332
4827,42608,21401
24737,25074,23394
23843,24581,42259
1810,23928,32115
38664,38182,39592
40747,5428,40742
38254,11301,35973
33300,31241,17668
37232,14409,33389
9692,8066,30419
11558,40153,31849
3451,32024,5990
36373,9476,42443
25849,42176,29021
30204,12252,36430
13543,33770,14477
26195,35708,29863
17216,40919,15745
9913,30694,6363
10844,18388,37838
25347,27958,34645
42378,13335,36371
39924,15526,4819
18591,33393,9592
42827,15593,5135
25916,5647,22970
7641,4226,11409
21510,23750,8900
42438,27175,5338
21725,11013,37105
36833,6242,14893
21027,28871,26124
11521,9719,12058
29475,1969,25494
18950,29514,5420
7960,15217,25096
19277,5690,10977
26992,3483,37166
27094,26473,16449
19524,2107,32897
8826,5490,27049
28476,3897,3216
16108,31307,22645
21499,31860,40514
25125,10412,16105
22946,27826,10743
22505,22162,25607
39238,7131,13594
41555,2288,8931
24095,5704,18856
32620,21136,28753
15324,28755,16547
37550,32711,15154
18383,17234,1209
15797,31757,40393
30162,5067,38304
8646,14199,15454
13247,13099,26589
27036,13878,41219
9993,10415,40796
32652,24122,21319
26662,13260,25160
24582,21257,2933
42290,8306,28513
33527,16395,40362
27435,21680,17644
17126,38402,34597
2801,17921,19482
11452,15915,4188
28828,17307,2252
6140,24800,425
36526,31892,9191
28651,32449,6341
27611,13895,12123
1179,9657,13887
29417,38618,27304
23845,3957,1251
16042,3259,34599
15648,6293,42404
8958,21371,41976
31829,26496,11073
39703,35939,6466
16133,4731,4808
5689,9025,12172
26711,17288,36155
31470,20548,22480
40184,23528,29047
21076,32346,2071
29391,40196,14120
5556,41832,4859
15232,10473,28269
36356,15630,7985
12459,19304,4412
1736,40843,40441
32612,8717,25276
9847,31052,8943
14276,41596,38473
8672,940,10506
31686,35614,22371
40523,6145,9194
12255,7234,18665
37401,26971,24202
4568,34878,3123
18814,21747,24920
2182,26994,2157
30977,8592,11142
41121,24108,7373
17730,12758,22835
4936,27118,6266
17744,10895,23141
4241,36548,28480
9281,16282,14718
7467,31866,38303
25969,38764,896
8156,34516,39227
26391,36347,276
35571,38704,41470
22747,3202,11068
15905,6098,18907
5194,25978,8757
26817,16795,4990
13611,4211,32816
36385,28367,32429
25204,27895,346
14114,39770,13265
7210,12473,34001
32114,25842,14049
40433,7999,23696
20124,35050,10238
36491,14428,34723
20125,10366,10483
41118,2067,34445
38902,33469,32664
26574,9458,32715
31405,26103,27050
42393,6608,6250
22196,26931,35156
1191,29748,7115
8352,31187,27989
16243,28312,31535
6784,15986,10
38070,21708,28702
27023,5011,30891
22089,30489,38326
22680,31194,18009
9141,36728,26153
88,42405,13811
42407,41266,13467
41074,32876,41209
40578,14998,40895
7316,11376,23934
7253,5727,21703
18528,36518,37535
7629,1462,22936
18354,14825,13912
27834,31392,33803
38848,29797,2736
34070,25256,31880
1945,33773,10872
14723,17920,37656
38142,4512,21455
18764,35402,26498
33349,23004,7580
32277,19370,15051
8180,20328,25396
27124,24038,19774
27646,34756,24740
15776,19599,6027
33896,11486,17241
28449,3502,12334
34708,30342,643
29646,12333,10438
27012,17688,27486
36082,6492,38973
27690,33105,27900
2792,37925,1767
11755,39931,4902
28303,16259,9693
38491,17179,19216
39935,15422,10649
38015,25317,23727
9329,19834,5486
40312,41067,39639
36137,20234,40519
26409,31555,2679
24052,4185,28889
19357,26491,19379
31927,14362,20972
11118,3178,34656
1297,35563,23492
28333,14760,15506
32075,11093,33325
20254,9221,30817
31238,42570,2546
33260,21188,12785
20279,14210,13462
31122,3220,6748
23392,30015,34021
12978,20151,29184
37108,36109,13022
9463,14315,14090
8279,35494,24476
32772,3286,16648
25614,16819,29694
23747,8462,34728
13064,7688,14518
22378,42696,18844
22841,8770,38644
24365,20940,41460
22565,16719,14629
18626,35832,23519
41168,31534,34418
17748,32847,42538
33986,31126,37414
18852,8319,4668
27898,3813,10132
40977,7524,42901
9556,37013,8872
9211,2732,10985
6224,35797,27941
14891,3048,13969
39736,30530,31157
31273,16990,27808
13376,4525,3870
12521,17542,35484
21970,37767,28937
13472,15600,16417
21707,1073,11214
37505,25004,16348
32430,17437,32467
30016,38977,20948
25565,228,17246
37898,2701,29708
14017,27440,8023
34982,26037,9652
3574,23940,37682
15675,11591,20106
4268,39914,17311
16335,15896,13447
10276,30330,34044
17443,42120,5316
39283,19264,18370
7620,2879,2205
28422,37210,20547
35055,18271,15321
27029,20569,16036
41595,23980,14576
32291,23372,38433
33281,15229,41998
9174,4316,35783
36406,28638,42469
33571,6595,12326
38161,10157,15926
34321,35189,41366
18238,4889,29255
24692,26108,39053
40872,11448,7298
29875,33450,40721
8453,11636,39845
11454,6999,9049
20473,37354,12238
17353,35524,32105
28494,22216,11979
5651,28516,11495
12915,26728,27494
33768,38694,20399
29793,20727,11217
11894,35090,42309
36557,31733,34028
2818,35756,29948
37676,32635,13238
16165,9348,10722
33110,35799,1923
35081,18508,24853
30251,9123,7549
37089,34695,19699
33931,27682,23605
39985,24557,32827
17766,2815,22489
29187,23238,37365
25889,22136,29977
13296,20891,41149
41669,1839,36099
19799,5494,4275
1643,29931,11873
33522,8779,2379
11441,8898,33606
3527,15147,18060
40948,32625,21313
3129,11205,31433
3397,8380,11799
8648,32718,30470
33855,4651,7263
21900,20601,36361
38341,34889,15818
12483,16066,27449
31506,33278,39923
19964,17903,41694
14557,16926,9546
22291,20263,15362
23090,15257,35817
16804,36584,36921
10418,35102,18369
21963,35834,22737
22512,8515,5787
3275,24841,25729
32002,23503,1482
16021,42888,13905
2336,8500,36745
4021,34081,252
17456,1529,762
1718,41509,27248
13962,4662,14212
37647,27778,1423
18068,36355,8627
19701,6834,15044
19490,822,38399
21905,31304,30168
7108,4970,10286
13874,7849,15248
36647,18618,30324
23856,9497,1147
40586,18571,10962
8236,3932,29860
6031,37092,36558
37374,42691,17885
13485,28053,14218
30943,6972,39044
26267,41153,1956
11512,12939,27384
41589,31327,27091
31693,32533,31013
32005,23476,33909
5756,39148,19792
32806,7200,36269
12855,25869,31842
4243,30183,23308
8665,42845,13264
25467,38019,29500
42894,20324,26936
6335,16740,25573
32492,2458,41476
18162,29513,16579
16416,39468,8917
29516,19,26885
5084,5801,29135
7029,11787,3709
2470,15195,6808
21422,33120,76
13683,29582,21312
17396,15487,19240
2687,31963,26326
23119,36022,20960
11975,12424,1780
5268,8302,23640
20738,7459,1789
2200,12140,30296
16944,36147,30431
10466,39265,18669
30033,32737,6270
37487,14679,14988
19716,4569,3233
17358,16695,33174
13639,17976,17814
37486,30503,15802
31657,7148,9337
18534,23393,17317
20438,39691,9372
26627,41322,16620
8694,9391,1235
17354,22048,24303
40110,8208,41178
19988,1503,17232
7772,1484,845
18489,3182,10806
6240,689,37738
8659,24910,39599
12989,42563,27746
28059,41411,28106
21544,12876,15828
21609,41017,16390
23903,27723,10837
32818,25530,12867
21134,714,41491
42295,36168,33249
22310,42084,34181
14309,22839,4868
27877,6974,38731
15955,14387,29904
15868,29837,29914
40190,28200,7892
20119,40751,5875
21054,37453,31978
9619,13894,29976
5191,33044,37381
17002,26712,41946
29502,24051,7439
6749,26093,18537
20405,31299,28500
40341,18435,41749
9199,11708,11503
26004,19178,25857
13322,2126,16886
27084,27587,40610
21532,41616,18093
4924,3949,22837
808,15645,41030
37518,34999,32221
9680,27074,18020
30127,17385,32231
9100,32563,10164
17862,29059,31275
36976,18882,37137
12779,41412,21693
19556,28332,16189
34921,18100,22671
16385,30625,41297
36477,5803,25983
14692,20059,25894
21028,40248,11423
42506,23969,16664
26248,41306,9565
39686,2472,37151
32471,26008,24103
39606,39082,9350
24632,21458,14280
39593,35115,7190
34731,9552,1377
7069,21822,32001
41346,33303,25433
959,32738,19009
10800,35385,26532
40584,20379,25513
33427,34714,9691
33114,12922,22599
36837,27186,31768
4842,21205,3437
39289,19352,37592
29287,2294,9760
32047,19548,22084
22901,31574,14668
25483,38939,22022
3822,7814,41049
38864,10398,35499
16630,20108,1324
31240,8541,19746
28600,35709,3703
11937,22911,16102
13104,17388,10721
36157,18316,27666
24437,23142,6869
21210,27320,4126
14758,12647,5241
18130,36750,26074
2426,4075,18080
22269,23046,39733
21978,5195,28887
31410,41577,40961
27046,32445,13312
30919,7328,40750
36867,37604,29745
23190,10682,28267
24521,7040,18472
8882,10404,22272
8096,20084,10763
22976,431,16112
10489,21842,37294
22696,17331,22330
2706,23917,18447
35033,2529,19509
40202,2547,6147
19067,6180,36454
36912,27406,25312
12812,23040,2549
13355,22724,40531
10311,613,31197
38105,25102,38109
675,23749,4710
21678,24318,10794
6497,24025,36771
29581,40504,15082
21503,37112,10488
32561,9080,36034
2716,18477,17769
2254,23601,37220
8771,38004,2118
29363,32684,18853
9387,8425,34064
5075,39105,3525
11614,40994,9985
3100,33903,18894
28529,7639,30188
5303,23548,3192
31908,34567,6564
32212,39673,19783
1379,39880,34126
35372,26758,14879
12209,16113,4483
38735,41477,26268
34928,36788,7255
39006,3403,23532
25226,15934,39236
10493,14352,18995
21523,4227,3214
41573,29679,6281
3867,40371,21483
38390,11109,18529
30394,24181,9773
18829,15182,26265
8525,34171,25501
38504,32756,35082
28067,19540,41791
11518,18701,8962
35406,30678,22659
15599,1428,38203
23009,25923,6381
10229,15718,24664
18793,4788,18098
41174,9624,36215
28123,26100,31610
23859,40871,6633
6934,28174,11240
28658,42893,3088
1775,9069,8167
10852,24071,17732
16878,2763,11726
22435,35023,26716
13191,33949,6717
20628,2080,9636
8941,40235,28867
18013,23339,32578
36770,39435,29624
13672,32968,13807
13170,12022,23249
16371,32308,10854
25534,23478,37846
9318,27428,37752
12377,19808,1150
1553,42800,28925
18173,40743,5212
20204,36303,29281
6945,1552,10641
14472,36768,14371
23915,32093,29411
23887,21448,25014
12896,3049,31862
42929,33493,29485
7403,39357,23964
32436,3763,39859
358,19243,8123
29829,31854,3360
21250,3906,17285
7928,32914,14148
20677,31293,2787
281,33822,6871
2726,37010,16313
33403,5192,10076
15543,2459,36165
30972,1532,2541
29617,3518,18296
16518,30036,20845
20776,31310,36590
17043,15979,27722
8598,36184,15869
3855,15419,40555
1823,4964,7574
15688,31679,9869
1530,31031,8907
23132,38204,19117
30289,37847,28271
8183,26082,24230
19610,12593,18898
20524,41084,21383
19328,40406,24097
11680,26784,12792
6407,18832,453
28774,40253,32744
16356,23470,26003
19987,29851,19324
31064,32576,42574
32080,18318,26521
32707,36438,32660
23911,325,26487
37579,2667,11624
5697,19151,23606
14703,20832,26973
9344,5248,35622
9082,11323,13555
36495,30583,16100
30288,8904,20736
12774,21543,13595
5255,11915,42261
33408,22238,20844
39798,9186,41783
42838,26743,10571
23171,11379,21394
35757,3089,16035
11359,28787,5458
