train_indices,valid_indices,test_indices
3012,1504,2400
855,1657,2214
1711,2798,1313
1463,2897,2723
1761,1431,2491
3099,1976,2816
222,2849,1229
441,246,2219
138,2069,2081
1314,204,2430
1598,1959,923
102,369,1698
1072,1115,810
1654,1712,169
2170,1904,3021
1642,1763,170
2885,1002,2715
2012,2609,690
2551,2114,3028
835,1762,672
381,2392,1409
682,1520,2237
1448,2161,2302
1369,1610,1211
1063,1103,2474
3138,2258,347
1973,1571,961
924,773,2490
2727,2457,88
210,2791,1330
1936,2172,333
1140,2198,264
2644,2346,3009
1065,1996,2980
654,2559,2971
699,2314,2068
3088,922,2952
2852,2764,1410
2464,2310,447
2855,2647,2048
2201,607,2622
2988,879,2365
1256,273,45
1664,1852,3062
2679,794,2829
2424,1235,221
2860,86,998
2016,1583,1480
3116,116,776
1042,448,3105
313,647,444
1024,2194,1709
215,2118,2804
1822,1622,823
145,791,2748
2694,2319,1921
552,689,610
796,2640,642
1297,2755,1135
3071,493,951
59,2256,2993
2096,2663,2577
1993,1723,51
1666,1363,1311
601,1129,969
207,4,2377
653,2775,2438
1367,1055,680
403,825,345
2356,2240,-1
171,-1,-1
977,-1,-1
1147,-1,-1
997,-1,-1
1972,-1,-1
781,-1,-1
2221,-1,-1
1710,-1,-1
1683,-1,-1
895,-1,-1
2841,-1,-1
2995,-1,-1
3067,-1,-1
2745,-1,-1
1726,-1,-1
3044,-1,-1
1820,-1,-1
1602,-1,-1
1387,-1,-1
2169,-1,-1
1971,-1,-1
1067,-1,-1
1690,-1,-1
544,-1,-1
181,-1,-1
1682,-1,-1
1303,-1,-1
578,-1,-1
2917,-1,-1
910,-1,-1
1934,-1,-1
2508,-1,-1
350,-1,-1
2372,-1,-1
2181,-1,-1
3064,-1,-1
2696,-1,-1
2912,-1,-1
751,-1,-1
2363,-1,-1
2262,-1,-1
332,-1,-1
1613,-1,-1
1676,-1,-1
2380,-1,-1
1741,-1,-1
1869,-1,-1
1798,-1,-1
1885,-1,-1
2100,-1,-1
1916,-1,-1
3096,-1,-1
2202,-1,-1
685,-1,-1
2117,-1,-1
2542,-1,-1
1994,-1,-1
66,-1,-1
96,-1,-1
2904,-1,-1
2851,-1,-1
1193,-1,-1
1873,-1,-1
1146,-1,-1
1269,-1,-1
2418,-1,-1
136,-1,-1
1051,-1,-1
1968,-1,-1
812,-1,-1
2541,-1,-1
372,-1,-1
3034,-1,-1
2937,-1,-1
1887,-1,-1
2517,-1,-1
123,-1,-1
758,-1,-1
3002,-1,-1
842,-1,-1
1591,-1,-1
2505,-1,-1
1286,-1,-1
1931,-1,-1
2720,-1,-1
451,-1,-1
2863,-1,-1
2397,-1,-1
3112,-1,-1
82,-1,-1
606,-1,-1
976,-1,-1
1084,-1,-1
266,-1,-1
904,-1,-1
1430,-1,-1
1228,-1,-1
1537,-1,-1
360,-1,-1
1903,-1,-1
2717,-1,-1
2154,-1,-1
133,-1,-1
2585,-1,-1
539,-1,-1
2107,-1,-1
126,-1,-1
1605,-1,-1
1889,-1,-1
1502,-1,-1
2291,-1,-1
1960,-1,-1
2981,-1,-1
225,-1,-1
593,-1,-1
2883,-1,-1
2703,-1,-1
1612,-1,-1
1700,-1,-1
325,-1,-1
1793,-1,-1
1611,-1,-1
1516,-1,-1
2059,-1,-1
1418,-1,-1
1263,-1,-1
2070,-1,-1
1890,-1,-1
2837,-1,-1
1596,-1,-1
532,-1,-1
1478,-1,-1
478,-1,-1
307,-1,-1
3001,-1,-1
60,-1,-1
3047,-1,-1
336,-1,-1
599,-1,-1
197,-1,-1
1459,-1,-1
1194,-1,-1
1628,-1,-1
3040,-1,-1
1010,-1,-1
2667,-1,-1
1028,-1,-1
314,-1,-1
1864,-1,-1
1390,-1,-1
2681,-1,-1
2758,-1,-1
1558,-1,-1
2574,-1,-1
104,-1,-1
3015,-1,-1
267,-1,-1
2049,-1,-1
2931,-1,-1
2371,-1,-1
1236,-1,-1
2864,-1,-1
1848,-1,-1
2943,-1,-1
1292,-1,-1
1522,-1,-1
949,-1,-1
2055,-1,-1
2787,-1,-1
603,-1,-1
2921,-1,-1
591,-1,-1
641,-1,-1
2165,-1,-1
1487,-1,-1
3137,-1,-1
340,-1,-1
2652,-1,-1
78,-1,-1
2300,-1,-1
1494,-1,-1
1963,-1,-1
94,-1,-1
2199,-1,-1
1345,-1,-1
410,-1,-1
2053,-1,-1
1397,-1,-1
2060,-1,-1
3054,-1,-1
1484,-1,-1
790,-1,-1
3086,-1,-1
972,-1,-1
2412,-1,-1
1202,-1,-1
2028,-1,-1
568,-1,-1
2097,-1,-1
2721,-1,-1
1952,-1,-1
722,-1,-1
297,-1,-1
140,-1,-1
2455,-1,-1
2690,-1,-1
1285,-1,-1
1204,-1,-1
1634,-1,-1
1930,-1,-1
1078,-1,-1
2466,-1,-1
2322,-1,-1
128,-1,-1
667,-1,-1
2977,-1,-1
1883,-1,-1
1757,-1,-1
2032,-1,-1
241,-1,-1
2352,-1,-1
2031,-1,-1
1111,-1,-1
1696,-1,-1
1860,-1,-1
589,-1,-1
611,-1,-1
1,-1,-1
2294,-1,-1
2231,-1,-1
649,-1,-1
2822,-1,-1
407,-1,-1
1004,-1,-1
1094,-1,-1
1301,-1,-1
1786,-1,-1
554,-1,-1
465,-1,-1
1257,-1,-1
2624,-1,-1
1949,-1,-1
702,-1,-1
1957,-1,-1
1435,-1,-1
741,-1,-1
2793,-1,-1
659,-1,-1
2528,-1,-1
2657,-1,-1
830,-1,-1
2859,-1,-1
639,-1,-1
2076,-1,-1
1635,-1,-1
501,-1,-1
2208,-1,-1
1440,-1,-1
2862,-1,-1
2633,-1,-1
326,-1,-1
1360,-1,-1
339,-1,-1
1012,-1,-1
747,-1,-1
2547,-1,-1
519,-1,-1
262,-1,-1
2443,-1,-1
2987,-1,-1
1778,-1,-1
92,-1,-1
756,-1,-1
1985,-1,-1
1947,-1,-1
1680,-1,-1
2544,-1,-1
1616,-1,-1
1771,-1,-1
638,-1,-1
821,-1,-1
885,-1,-1
1134,-1,-1
2342,-1,-1
1138,-1,-1
900,-1,-1
1744,-1,-1
628,-1,-1
937,-1,-1
2230,-1,-1
988,-1,-1
1722,-1,-1
283,-1,-1
533,-1,-1
2572,-1,-1
2241,-1,-1
1729,-1,-1
2813,-1,-1
1391,-1,-1
2064,-1,-1
1706,-1,-1
2568,-1,-1
854,-1,-1
483,-1,-1
1454,-1,-1
1447,-1,-1
1479,-1,-1
852,-1,-1
2349,-1,-1
1595,-1,-1
901,-1,-1
1274,-1,-1
1728,-1,-1
3057,-1,-1
99,-1,-1
2523,-1,-1
1117,-1,-1
1782,-1,-1
1905,-1,-1
1644,-1,-1
1734,-1,-1
1886,-1,-1
725,-1,-1
1130,-1,-1
3101,-1,-1
3070,-1,-1
3106,-1,-1
1831,-1,-1
111,-1,-1
383,-1,-1
1688,-1,-1
349,-1,-1
1599,-1,-1
1780,-1,-1
217,-1,-1
1128,-1,-1
1940,-1,-1
459,-1,-1
2451,-1,-1
2950,-1,-1
1225,-1,-1
2218,-1,-1
304,-1,-1
2880,-1,-1
2000,-1,-1
919,-1,-1
2613,-1,-1
2131,-1,-1
1865,-1,-1
2033,-1,-1
1136,-1,-1
2674,-1,-1
1919,-1,-1
2386,-1,-1
457,-1,-1
402,-1,-1
652,-1,-1
2332,-1,-1
1878,-1,-1
2628,-1,-1
2185,-1,-1
15,-1,-1
1538,-1,-1
1685,-1,-1
28,-1,-1
388,-1,-1
1318,-1,-1
2292,-1,-1
2509,-1,-1
2192,-1,-1
2645,-1,-1
382,-1,-1
1212,-1,-1
2026,-1,-1
2824,-1,-1
512,-1,-1
1133,-1,-1
2193,-1,-1
25,-1,-1
150,-1,-1
1232,-1,-1
65,-1,-1
2817,-1,-1
2324,-1,-1
1037,-1,-1
940,-1,-1
455,-1,-1
1552,-1,-1
786,-1,-1
2379,-1,-1
3080,-1,-1
1050,-1,-1
1809,-1,-1
2347,-1,-1
1684,-1,-1
155,-1,-1
2722,-1,-1
2024,-1,-1
2997,-1,-1
10,-1,-1
3081,-1,-1
1356,-1,-1
2368,-1,-1
2313,-1,-1
635,-1,-1
70,-1,-1
2396,-1,-1
2414,-1,-1
249,-1,-1
190,-1,-1
2079,-1,-1
537,-1,-1
404,-1,-1
867,-1,-1
1991,-1,-1
2236,-1,-1
2426,-1,-1
2417,-1,-1
1394,-1,-1
1527,-1,-1
510,-1,-1
2738,-1,-1
1909,-1,-1
22,-1,-1
3051,-1,-1
1858,-1,-1
1755,-1,-1
2896,-1,-1
1995,-1,-1
322,-1,-1
1349,-1,-1
458,-1,-1
2159,-1,-1
2530,-1,-1
2440,-1,-1
1003,-1,-1
1172,-1,-1
869,-1,-1
1597,-1,-1
1343,-1,-1
1775,-1,-1
1385,-1,-1
2821,-1,-1
2501,-1,-1
2014,-1,-1
2434,-1,-1
2188,-1,-1
3011,-1,-1
1532,-1,-1
2752,-1,-1
1036,-1,-1
2083,-1,-1
110,-1,-1
1472,-1,-1
718,-1,-1
2151,-1,-1
63,-1,-1
2794,-1,-1
1264,-1,-1
149,-1,-1
1372,-1,-1
1577,-1,-1
1626,-1,-1
1015,-1,-1
2050,-1,-1
1580,-1,-1
583,-1,-1
2138,-1,-1
1614,-1,-1
2488,-1,-1
800,-1,-1
179,-1,-1
1656,-1,-1
1389,-1,-1
3032,-1,-1
2741,-1,-1
1197,-1,-1
113,-1,-1
1704,-1,-1
445,-1,-1
1200,-1,-1
1990,-1,-1
1163,-1,-1
2492,-1,-1
486,-1,-1
344,-1,-1
498,-1,-1
2477,-1,-1
1122,-1,-1
1335,-1,-1
1364,-1,-1
1327,-1,-1
1731,-1,-1
6,-1,-1
694,-1,-1
1980,-1,-1
594,-1,-1
220,-1,-1
2930,-1,-1
2197,-1,-1
2961,-1,-1
243,-1,-1
1981,-1,-1
2901,-1,-1
380,-1,-1
614,-1,-1
2209,-1,-1
1881,-1,-1
511,-1,-1
2013,-1,-1
2448,-1,-1
1749,-1,-1
1181,-1,-1
995,-1,-1
2408,-1,-1
2006,-1,-1
415,-1,-1
2285,-1,-1
182,-1,-1
121,-1,-1
731,-1,-1
2923,-1,-1
1553,-1,-1
2736,-1,-1
1692,-1,-1
2157,-1,-1
432,-1,-1
866,-1,-1
2449,-1,-1
917,-1,-1
2811,-1,-1
2543,-1,-1
2222,-1,-1
272,-1,-1
1466,-1,-1
1651,-1,-1
1242,-1,-1
1801,-1,-1
629,-1,-1
2619,-1,-1
2390,-1,-1
1915,-1,-1
1265,-1,-1
2309,-1,-1
1460,-1,-1
254,-1,-1
1156,-1,-1
875,-1,-1
588,-1,-1
3090,-1,-1
2532,-1,-1
2337,-1,-1
310,-1,-1
1306,-1,-1
2593,-1,-1
2626,-1,-1
2388,-1,-1
230,-1,-1
2004,-1,-1
1492,-1,-1
1325,-1,-1
2909,-1,-1
1347,-1,-1
2947,-1,-1
2714,-1,-1
827,-1,-1
2452,-1,-1
712,-1,-1
463,-1,-1
1747,-1,-1
3000,-1,-1
1185,-1,-1
398,-1,-1
1898,-1,-1
992,-1,-1
1378,-1,-1
3031,-1,-1
2940,-1,-1
3063,-1,-1
752,-1,-1
861,-1,-1
2403,-1,-1
1047,-1,-1
1124,-1,-1
1738,-1,-1
666,-1,-1
2333,-1,-1
1629,-1,-1
2853,-1,-1
1132,-1,-1
2274,-1,-1
52,-1,-1
2898,-1,-1
862,-1,-1
479,-1,-1
2728,-1,-1
999,-1,-1
98,-1,-1
2205,-1,-1
845,-1,-1
1400,-1,-1
1804,-1,-1
565,-1,-1
1814,-1,-1
2409,-1,-1
1736,-1,-1
789,-1,-1
2818,-1,-1
2243,-1,-1
1326,-1,-1
2936,-1,-1
251,-1,-1
3089,-1,-1
1061,-1,-1
2635,-1,-1
1127,-1,-1
970,-1,-1
120,-1,-1
898,-1,-1
1615,-1,-1
1975,-1,-1
2127,-1,-1
55,-1,-1
480,-1,-1
1150,-1,-1
1062,-1,-1
218,-1,-1
1918,-1,-1
213,-1,-1
1178,-1,-1
1907,-1,-1
2315,-1,-1
816,-1,-1
524,-1,-1
2142,-1,-1
166,-1,-1
2051,-1,-1
330,-1,-1
2500,-1,-1
1979,-1,-1
683,-1,-1
959,-1,-1
309,-1,-1
34,-1,-1
507,-1,-1
2848,-1,-1
2034,-1,-1
2098,-1,-1
1992,-1,-1
397,-1,-1
1910,-1,-1
1450,-1,-1
1984,-1,-1
36,-1,-1
492,-1,-1
2688,-1,-1
632,-1,-1
2861,-1,-1
1600,-1,-1
1658,-1,-1
114,-1,-1
1805,-1,-1
1191,-1,-1
3026,-1,-1
2037,-1,-1
579,-1,-1
2650,-1,-1
2091,-1,-1
2410,-1,-1
1031,-1,-1
2317,-1,-1
1040,-1,-1
1584,-1,-1
1098,-1,-1
1294,-1,-1
2839,-1,-1
1627,-1,-1
598,-1,-1
9,-1,-1
916,-1,-1
2321,-1,-1
2716,-1,-1
955,-1,-1
312,-1,-1
1239,-1,-1
2224,-1,-1
3123,-1,-1
745,-1,-1
1839,-1,-1
240,-1,-1
1529,-1,-1
2295,-1,-1
209,-1,-1
3087,-1,-1
23,-1,-1
2251,-1,-1
2709,-1,-1
2573,-1,-1
442,-1,-1
1754,-1,-1
886,-1,-1
721,-1,-1
2944,-1,-1
3079,-1,-1
1870,-1,-1
930,-1,-1
2743,-1,-1
2297,-1,-1
850,-1,-1
2847,-1,-1
482,-1,-1
1518,-1,-1
1151,-1,-1
292,-1,-1
275,-1,-1
545,-1,-1
1812,-1,-1
1462,-1,-1
2007,-1,-1
1155,-1,-1
2358,-1,-1
353,-1,-1
291,-1,-1
2701,-1,-1
316,-1,-1
779,-1,-1
1219,-1,-1
744,-1,-1
2789,-1,-1
2429,-1,-1
2751,-1,-1
3132,-1,-1
1678,-1,-1
914,-1,-1
1774,-1,-1
1102,-1,-1
2747,-1,-1
2760,-1,-1
1085,-1,-1
2042,-1,-1
2662,-1,-1
692,-1,-1
1721,-1,-1
20,-1,-1
2343,-1,-1
897,-1,-1
1819,-1,-1
762,-1,-1
2213,-1,-1
2082,-1,-1
1694,-1,-1
2462,-1,-1
920,-1,-1
1880,-1,-1
1350,-1,-1
144,-1,-1
77,-1,-1
2707,-1,-1
918,-1,-1
1196,-1,-1
1935,-1,-1
1333,-1,-1
2970,-1,-1
2616,-1,-1
804,-1,-1
434,-1,-1
925,-1,-1
2436,-1,-1
700,-1,-1
1461,-1,-1
162,-1,-1
1708,-1,-1
834,-1,-1
200,-1,-1
174,-1,-1
40,-1,-1
2955,-1,-1
1521,-1,-1
503,-1,-1
770,-1,-1
2893,-1,-1
757,-1,-1
2629,-1,-1
936,-1,-1
2191,-1,-1
2246,-1,-1
495,-1,-1
2311,-1,-1
2303,-1,-1
1302,-1,-1
2123,-1,-1
1262,-1,-1
2877,-1,-1
1206,-1,-1
553,-1,-1
515,-1,-1
2415,-1,-1
1474,-1,-1
423,-1,-1
2575,-1,-1
2656,-1,-1
681,-1,-1
1370,-1,-1
2744,-1,-1
2669,-1,-1
1090,-1,-1
2454,-1,-1
26,-1,-1
946,-1,-1
1246,-1,-1
443,-1,-1
555,-1,-1
1671,-1,-1
2733,-1,-1
1606,-1,-1
1900,-1,-1
1237,-1,-1
2065,-1,-1
640,-1,-1
2974,-1,-1
1582,-1,-1
338,-1,-1
575,-1,-1
276,-1,-1
2693,-1,-1
733,-1,-1
2780,-1,-1
2718,-1,-1
2362,-1,-1
2750,-1,-1
1897,-1,-1
1799,-1,-1
958,-1,-1
1884,-1,-1
76,-1,-1
2519,-1,-1
2668,-1,-1
1579,-1,-1
2566,-1,-1
1781,-1,-1
416,-1,-1
942,-1,-1
993,-1,-1
717,-1,-1
860,-1,-1
1966,-1,-1
1686,-1,-1
1174,-1,-1
2522,-1,-1
261,-1,-1
2111,-1,-1
882,-1,-1
2801,-1,-1
1576,-1,-1
2497,-1,-1
1068,-1,-1
677,-1,-1
608,-1,-1
3052,-1,-1
979,-1,-1
1759,-1,-1
884,-1,-1
874,-1,-1
1540,-1,-1
1803,-1,-1
1044,-1,-1
2266,-1,-1
2587,-1,-1
2724,-1,-1
168,-1,-1
807,-1,-1
1402,-1,-1
2927,-1,-1
311,-1,-1
83,-1,-1
2581,-1,-1
1807,-1,-1
1830,-1,-1
3041,-1,-1
543,-1,-1
801,-1,-1
1702,-1,-1
2962,-1,-1
1108,-1,-1
2601,-1,-1
1489,-1,-1
1528,-1,-1
2152,-1,-1
586,-1,-1
2533,-1,-1
549,-1,-1
1381,-1,-1
538,-1,-1
2086,-1,-1
2960,-1,-1
2664,-1,-1
727,-1,-1
1944,-1,-1
239,-1,-1
2134,-1,-1
2489,-1,-1
1623,-1,-1
499,-1,-1
301,-1,-1
2290,-1,-1
1434,-1,-1
2558,-1,-1
12,-1,-1
2130,-1,-1
2623,-1,-1
318,-1,-1
2115,-1,-1
797,-1,-1
1226,-1,-1
673,-1,-1
1840,-1,-1
3025,-1,-1
2966,-1,-1
837,-1,-1
782,-1,-1
395,-1,-1
2071,-1,-1
2725,-1,-1
931,-1,-1
572,-1,-1
996,-1,-1
2227,-1,-1
1005,-1,-1
2299,-1,-1
226,-1,-1
933,-1,-1
2778,-1,-1
1882,-1,-1
2887,-1,-1
1260,-1,-1
2125,-1,-1
2548,-1,-1
42,-1,-1
847,-1,-1
2651,-1,-1
2560,-1,-1
1076,-1,-1
2643,-1,-1
2742,-1,-1
71,-1,-1
324,-1,-1
421,-1,-1
1488,-1,-1
1168,-1,-1
329,-1,-1
430,-1,-1
2196,-1,-1
2150,-1,-1
1220,-1,-1
3111,-1,-1
799,-1,-1
1070,-1,-1
1426,-1,-1
79,-1,-1
2257,-1,-1
780,-1,-1
1116,-1,-1
775,-1,-1
2207,-1,-1
1620,-1,-1
1661,-1,-1
265,-1,-1
1142,-1,-1
784,-1,-1
701,-1,-1
644,-1,-1
1503,-1,-1
327,-1,-1
274,-1,-1
1913,-1,-1
2425,-1,-1
1617,-1,-1
129,-1,-1
824,-1,-1
491,-1,-1
2225,-1,-1
1825,-1,-1
1443,-1,-1
656,-1,-1
473,-1,-1
2282,-1,-1
929,-1,-1
437,-1,-1
1821,-1,-1
2771,-1,-1
2710,-1,-1
1025,-1,-1
2147,-1,-1
2433,-1,-1
1250,-1,-1
2373,-1,-1
2797,-1,-1
87,-1,-1
1673,-1,-1
1524,-1,-1
1095,-1,-1
2439,-1,-1
3134,-1,-1
2093,-1,-1
1667,-1,-1
2482,-1,-1
755,-1,-1
2954,-1,-1
414,-1,-1
1735,-1,-1
2603,-1,-1
435,-1,-1
109,-1,-1
1856,-1,-1
2776,-1,-1
502,-1,-1
1451,-1,-1
2450,-1,-1
520,-1,-1
772,-1,-1
1765,-1,-1
2162,-1,-1
1650,-1,-1
2903,-1,-1
2140,-1,-1
1519,-1,-1
3092,-1,-1
3006,-1,-1
1505,-1,-1
1668,-1,-1
2511,-1,-1
2933,-1,-1
597,-1,-1
3022,-1,-1
29,-1,-1
2432,-1,-1
1442,-1,-1
1247,-1,-1
2305,-1,-1
1112,-1,-1
836,-1,-1
1841,-1,-1
1280,-1,-1
73,-1,-1
464,-1,-1
1740,-1,-1
2900,-1,-1
1641,-1,-1
1998,-1,-1
1371,-1,-1
2834,-1,-1
2175,-1,-1
600,-1,-1
231,-1,-1
1790,-1,-1
2330,-1,-1
1783,-1,-1
525,-1,-1
2660,-1,-1
2625,-1,-1
2344,-1,-1
1110,-1,-1
1457,-1,-1
1541,-1,-1
1464,-1,-1
1845,-1,-1
223,-1,-1
1526,-1,-1
1866,-1,-1
1439,-1,-1
358,-1,-1
960,-1,-1
1567,-1,-1
760,-1,-1
27,-1,-1
97,-1,-1
2327,-1,-1
256,-1,-1
1368,-1,-1
2986,-1,-1
167,-1,-1
889,-1,-1
768,-1,-1
3125,-1,-1
1874,-1,-1
1693,-1,-1
2345,-1,-1
373,-1,-1
2762,-1,-1
2155,-1,-1
630,-1,-1
247,-1,-1
2596,-1,-1
244,-1,-1
2769,-1,-1
278,-1,-1
2099,-1,-1
1665,-1,-1
1843,-1,-1
263,-1,-1
2058,-1,-1
461,-1,-1
1071,-1,-1
405,-1,-1
187,-1,-1
3033,-1,-1
2481,-1,-1
602,-1,-1
2919,-1,-1
1585,-1,-1
1701,-1,-1
1386,-1,-1
1699,-1,-1
1209,-1,-1
1846,-1,-1
696,-1,-1
319,-1,-1
379,-1,-1
143,-1,-1
2774,-1,-1
258,-1,-1
713,-1,-1
1029,-1,-1
2360,-1,-1
805,-1,-1
1309,-1,-1
2364,-1,-1
41,-1,-1
957,-1,-1
208,-1,-1
2594,-1,-1
1230,-1,-1
2704,-1,-1
716,-1,-1
771,-1,-1
1895,-1,-1
1677,-1,-1
1891,-1,-1
50,-1,-1
2367,-1,-1
1192,-1,-1
2435,-1,-1
1267,-1,-1
61,-1,-1
1049,-1,-1
1752,-1,-1
1958,-1,-1
2873,-1,-1
1088,-1,-1
2469,-1,-1
2054,-1,-1
1758,-1,-1
2104,-1,-1
2899,-1,-1
3133,-1,-1
1162,-1,-1
1444,-1,-1
2676,-1,-1
1932,-1,-1
2275,-1,-1
2803,-1,-1
563,-1,-1
1022,-1,-1
3104,-1,-1
2228,-1,-1
1703,-1,-1
991,-1,-1
81,-1,-1
224,-1,-1
470,-1,-1
1652,-1,-1
1473,-1,-1
2,-1,-1
49,-1,-1
