train_indices,valid_indices,test_indices
10904,6784,10600
21810,14816,14890
22826,11297,25363
16154,13033,13675
10604,8974,5872
8085,3445,5119
24076,27370,7105
2992,22492,9516
20373,27448,12333
1469,14048,13428
20313,18442,6152
22134,19073,19510
8822,5134,26849
12091,5265,26114
1668,11344,8875
1149,19785,24087
5440,17188,5376
8578,17757,6410
4670,24262,9908
4223,19166,14161
28269,1517,8100
9217,20276,23871
20759,17361,12243
18802,16195,27493
4689,9161,27391
21355,9585,1787
14088,20829,2875
12213,8267,28306
20320,8594,12407
8750,23911,11810
22888,27099,17549
5327,11214,16249
1010,21462,15311
22314,8920,21812
28372,21368,93
28366,3508,2805
20677,15956,6274
22796,26724,849
16896,25842,11498
9774,1580,8333
16843,8408,9286
27737,19757,28283
12148,26675,25873
2951,20425,17755
4599,17118,1321
16072,25274,23074
24257,5852,24097
18246,22729,19358
10073,14962,24777
10597,16047,6029
15056,23868,5813
28226,16791,8194
1735,18457,2782
23337,10517,1563
6754,10509,736
17815,3223,7268
4992,4187,10285
24077,13030,1935
11727,16703,19177
1660,2382,25891
20009,14593,27285
8864,27381,25905
28127,25848,17834
24616,18325,2447
25908,6741,22953
12287,22353,24040
8592,330,17541
14506,2797,8752
13246,22535,27588
21218,7980,5023
2705,6828,14953
12936,8829,13104
25354,9195,4680
4814,9527,25473
1251,20625,1415
15078,152,27051
22430,11257,9063
8345,19832,2295
4269,16351,22008
19295,20943,22686
23737,22066,3461
4768,9765,7373
4517,7229,6577
5389,16585,16574
12994,5137,2430
22821,17902,10913
10643,3214,1923
10283,8600,5077
7370,9974,28263
17646,27605,17710
15663,14242,27666
10781,24423,8332
642,259,4325
10625,5053,10629
14184,11405,9446
8024,7790,27755
8227,25206,27673
2359,3094,19432
26560,22241,285
1603,14179,19270
12406,5328,27465
27835,19087,19429
1095,6247,24786
3018,21101,25490
7607,27656,22966
26700,13255,23424
27730,25538,26017
8328,8356,10243
22440,9434,19886
15721,21425,6892
21889,25879,26838
18076,28260,4044
8550,23851,7641
8975,10771,5937
5725,5207,27284
8494,23551,4912
21845,2494,2653
21518,22327,2777
11514,27013,16555
5982,9136,12867
25803,1503,15965
27498,26541,28554
17778,22706,15120
12998,21535,20474
9512,9677,10834
21004,18328,25544
21154,18031,25405
8482,2310,4787
18526,18423,3505
10412,25919,10132
2811,6076,21377
656,12473,5487
14075,87,27255
22513,3998,23175
17291,9838,22351
19104,19893,17013
12223,27245,4010
9551,8020,168
13169,3610,22394
20296,17539,5357
15635,12163,19596
20810,19414,13988
10958,6208,24108
11823,13800,1606
21188,17913,23222
11287,20883,25503
2941,8162,14797
4828,18797,12319
20934,20763,18197
14282,417,20023
8071,21827,14068
5764,23473,25181
25071,23458,19804
7992,8999,13722
21463,13876,11531
20550,6824,11550
6022,13216,27811
5098,257,20412
21859,9061,791
25949,19334,11119
25179,5193,24418
2493,23406,7859
5184,15369,22457
13641,25938,144
1269,12546,478
14005,841,28274
48,27233,14396
9730,8031,20920
17543,21666,2776
2823,28160,13787
28007,15923,698
10402,27196,6565
16785,16696,13604
19316,13425,13017
26312,7621,12413
13159,26521,1549
15087,316,11893
15242,6382,1863
20700,2175,4930
14692,22833,660
11703,22936,9169
6876,20638,22712
930,26199,22838
22999,13778,21576
2960,18686,20777
16983,25800,18045
26280,18300,14297
22299,22603,21785
26964,3776,9803
23807,11461,19545
8960,26756,24550
9978,23746,27174
26565,27137,6630
7723,22894,1728
17868,10583,1650
19555,2841,19607
19009,14124,27688
24686,3090,9258
8251,2886,7666
18582,5082,19725
27118,23738,4647
20755,20626,15642
7844,6291,15368
24789,11929,4652
13947,22472,19004
2968,17511,25618
4464,22204,10150
4354,21775,24484
9973,19490,13732
7525,9084,18203
17531,1637,10917
5690,18007,8855
4422,14944,15272
6067,8304,922
24119,22844,1601
7033,14826,22285
3830,28,18645
25430,17584,27804
21723,19745,6766
15946,6561,8637
10262,16743,20733
1894,3141,1311
18265,26794,25228
25346,15997,27612
13761,8344,11471
4935,2668,819
27822,13313,26518
20820,19573,25863
4964,6014,5685
12350,20142,5421
21884,3340,8921
1040,13106,17924
17473,15799,22162
20369,7254,26159
8144,16025,10130
13875,15934,22794
12810,25966,3620
21914,26050,13482
20327,3883,16928
2004,12757,22411
2734,597,23141
26374,810,8268
22968,28562,14521
2503,21944,14904
16100,14695,1911
9314,12181,6447
9773,25939,27138
4841,24363,21013
20640,13740,27091
24975,8249,404
2097,19109,28438
2325,3361,6740
25810,25505,6971
26940,7725,26811
12808,3825,16271
4923,16095,13151
23956,14496,1950
14955,17720,16009
27121,4634,7499
12437,15868,23799
14830,23792,20419
15282,3420,27710
17553,22330,3692
4879,22319,19666
11096,19869,7546
6211,6730,26278
7767,4614,9124
14378,14689,15365
5433,14532,22451
17385,21428,1280
15048,27892,12277
2228,20051,18925
16638,14650,25195
6488,20456,19239
6079,11348,19284
24425,272,15716
15262,18674,26266
21709,13362,15485
20974,27643,23207
18881,10682,5720
7334,19170,8124
20236,4267,320
23057,9402,15872
18232,16045,24740
28295,19881,4500
242,11544,1612
7904,16264,2931
19780,23580,23475
1278,16207,10389
27900,13405,4369
28442,13915,11631
5608,24368,266
19649,432,22819
5606,3674,21931
15491,1812,8126
26153,23661,17304
3760,3191,3301
2110,24302,21207
11137,11872,3857
10178,374,19005
4041,20800,15523
2475,27468,10938
23918,5986,15166
12651,4022,23756
24708,210,14573
23614,1019,24161
19397,3086,22010
17542,1844,9688
3326,14721,7951
9165,10216,8644
9340,13359,24588
11994,20460,10040
2687,1555,27120
4357,833,9780
10843,378,20247
27664,19055,2024
23354,7949,22211
9354,13317,13450
25595,13827,21977
24505,19301,12357
2884,26583,5116
9619,18791,7776
20559,15359,1627
18647,10601,6625
20940,22243,5741
3527,12744,20999
10302,1176,18013
14481,31,13610
22235,4320,13148
18471,24395,28357
18436,16933,18572
23179,16859,25007
27107,21102,28354
5997,26580,5881
24964,15217,3393
16744,20002,16333
26413,25204,15232
23066,28411,4407
17369,9019,16808
5109,24199,6878
18649,6345,14843
15827,7520,18755
1315,24026,1537
18569,26438,7962
4996,9250,5868
4628,4386,1529
23855,27865,15296
25225,24549,26621
25145,9830,921
14074,4173,27218
12527,23230,6533
12184,774,114
20512,12557,11316
14212,10368,16094
2296,19340,14870
10635,21702,19430
12146,25227,9386
28502,8912,6035
10691,20072,7818
20659,14299,26239
295,3540,23206
17445,12528,20176
26611,8192,9748
12521,12620,12975
4123,21913,15998
25378,22029,22616
11196,18809,8574
24371,7063,3971
1030,17433,26103
175,7571,22643
26530,5626,15747
14494,9899,7820
24529,24286,22646
9680,3858,7857
16050,7868,22929
4331,17793,23591
20954,14741,56
10988,14086,25994
11162,24320,16597
25333,11587,27672
27896,2366,8706
11617,2521,19908
7495,19848,15462
26009,17236,1276
5542,8015,27828
12063,28443,18873
17464,20738,24670
1892,24818,6981
10707,11681,1862
20475,4894,24551
24866,14911,14727
18044,12281,1833
6320,585,21621
8079,21704,1404
12518,6720,17504
11871,10179,19268
11771,23600,5893
26903,4887,3003
3078,11674,25126
24599,2663,2819
16867,23612,16101
9151,13689,17489
12360,21663,25547
17910,26350,13633
3721,6150,25261
24662,1018,19705
3069,11513,27586
2390,1486,7134
10942,12666,24834
5247,327,3294
12513,1195,20609
4973,11508,13665
23064,15422,18186
27380,6675,1617
26805,4087,1685
9111,23007,15237
3945,1387,27044
24039,25013,15808
16041,7900,3578
12938,25805,7196
26982,1775,8320
7871,12398,738
17738,9746,526
20066,17954,6127
2944,12046,13859
9951,15701,6529
5508,27778,24594
17970,8729,21024
22273,26418,17286
765,17058,21333
23181,22877,9499
24861,27316,22278
5677,10191,15458
11582,5148,27757
22892,247,18200
10865,22203,3254
19488,22621,4150
3604,13580,13385
12682,24290,25434
23389,13819,11887
16055,2027,10640
4812,15324,10690
18406,6543,8953
1340,17942,2737
23978,22926,2369
17795,20122,23977
7353,5731,10849
16845,12989,27349
27299,28290,14970
20566,8390,4461
27441,17571,25531
23401,10204,24935
26547,18950,22260
10296,25502,11989
16877,17943,15142
10258,11688,27190
19712,23049,14286
2569,27054,26858
12038,15722,22016
23787,21596,28280
9226,16129,14189
27850,15524,17039
19379,25569,26776
25277,22059,6601
8183,7902,14220
19091,14082,832
692,11774,255
24225,587,16850
450,18715,11614
23027,14038,23959
8335,11782,28174
21076,23560,10038
15814,21988,7181
16682,25619,24014
11153,18799,25435
19699,18155,20162
12631,3265,24853
6445,15157,15589
26286,12295,8872
20741,1576,1607
2790,26310,16782
3434,846,7510
16766,5848,24315
17621,12244,20376
10634,17724,22593
13996,16936,26793
24707,15414,4663
10257,23201,8503
7214,5383,13688
15924,8009,25513
16938,18811,22955
303,9525,27991
14149,13842,21839
12751,23724,4468
23997,26552,24016
21552,15862,7875
19734,14702,26758
15256,3008,28080
6192,24611,25707
11470,24961,21578
26083,2491,21893
19032,9909,25358
16519,7947,26185
15430,17861,6170
2003,5462,2505
11519,16098,15123
4428,4259,27770
7066,3158,27752
11772,22174,25608
4556,20181,23182
24340,2750,7982
27696,5530,21878
6903,23501,15782
8286,22693,9975
26236,2812,501
22317,9325,1290
7881,13237,12816
23483,16484,16188
4192,6310,1954
346,18767,19915
25772,9140,19
23669,10948,7997
6956,26549,11894
6005,26481,19898
23841,11188,14921
17273,23692,5953
17623,14774,22486
16076,6441,7765
20504,12535,17446
3690,1808,3192
10072,5752,8246
15145,3930,28313
2461,22350,5630
12249,16948,18652
10039,17715,13546
27130,17451,588
8846,28337,3145
4231,5866,4633
3806,14289,18989
24637,25296,28321
2922,12551,25575
21472,23051,9317
8415,4845,3824
3693,22436,19258
22952,847,12775
4398,9113,21369
13531,3701,3856
6727,23720,2409
3795,1352,5000
21836,9877,13548
22628,26652,12002
19098,13556,26729
12271,7730,409
15081,7146,3398
1049,7022,9406
8547,556,17790
6223,5887,7457
19756,11748,14829
25127,7747,5314
27858,5311,4054
22935,10726,25069
6917,23065,27297
2716,4926,24494
27720,28352,15667
15226,26188,16226
25134,867,18382
8710,14682,28388
11118,13597,18577
1417,12619,13627
18284,20047,3591
5151,1658,22003
23983,15455,15487
23437,5403,6033
21752,24088,21806
8242,17726,4449
11526,801,18993
25874,17999,24768
4265,1895,26013
5374,3875,26425
7562,8090,290
10290,21916,22747
8330,28506,5191
17338,1104,10388
16883,19677,22106
10702,13446,23340
5654,10354,3440
10211,3320,4509
17832,6279,11120
16469,19598,24687
5215,17669,3148
19929,6614,18050
21928,9389,26314
451,21622,3358
24952,11480,21675
2715,21452,185
11710,24327,6106
6052,25860,4236
25380,5650,24328
19194,16871,25166
10048,3203,20744
20697,27464,19467
21480,19021,25948
26483,10709,5469
23075,192,15213
12204,18608,14984
3787,23254,22607
5536,20486,15566
12056,2791,12276
5091,3282,25584
13019,26561,12560
6300,17928,21852
10215,14528,7990
19943,14142,28564
26955,8484,8362
20657,19790,20386
14505,5448,4880
13905,22443,4657
19341,6863,5458
8596,4176,1345
3406,13300,7504
26297,16805,19439
9067,16003,25818
4208,7763,1099
10363,6038,25091
26796,1920,2424
16062,3097,22370
23875,9602,8545
12843,932,7421
12067,9435,16536
24095,18830,276
2567,10165,8348
23969,11942,7225
12904,5449,26884
2009,9820,9335
21972,17059,13596
19408,26447,6046
25241,8580,16130
6372,25275,10595
19566,4197,11915
11054,5081,27513
11988,24148,1575
27955,23691,18140
18943,25835,4611
11863,5486,11936
1113,689,1023
23037,12412,6176
1169,5878,24561
24878,6915,12677
373,1034,28042
8172,14931,8296
14817,21062,19286
27251,10632,20190
19866,1000,22867
24243,27541,6240
27361,28076,24577
2168,23845,17839
1741,2294,11670
7448,10539,16070
4913,8236,7615
7905,16051,12006
18064,22659,3325
9743,24111,23461
15304,4737,1702
22735,21739,17903
7930,12939,12246
16079,8934,2624
20864,7028,11669
26085,1346,24128
9658,5321,1282
8341,5260,21754
9143,14722,11567
2012,9307,19479
25932,14533,11588
15352,19891,12970
26779,13204,3666
13708,9735,19907
6974,15742,28489
21657,26499,16201
5043,25682,27479
17084,12899,16954
17600,28051,11185
1102,14788,5323
697,12597,24426
17551,27363,459
5712,15107,5978
19425,21624,21904
9751,13079,26598
27829,11298,25292
10679,27508,24312
7171,24027,19254
8693,21372,3851
12590,222,18214
3788,19731,25083
518,3433,5233
15775,16434,9679
4113,4362,7912
18846,23865,22962
14917,25222,17421
561,4142,15717
28062,7021,9566
27289,23226,13027
22080,24882,11795
15277,11765,4353
27592,15676,12879
9594,22482,5892
11462,5930,22689
903,3757,15456
13944,10799,7131
19363,15931,11605
16677,889,11523
748,13382,27502
7745,26174,25704
26250,25139,14950
1312,27421,17765
22733,22808,17256
5363,17555,13862
25105,306,5161
4165,4342,15754
19519,5970,22441
1974,5841,2467
3205,22354,13849
14469,23390,1731
17463,2476,2245
8478,12217,15041
26461,23255,6231
5178,22738,1847
22608,19723,9366
11743,14595,22744
24058,17139,10983
16674,23568,13878
26070,28329,22567
4455,7595,720
4686,1123,22536
1524,9252,9770
1285,1059,16556
1631,5824,26536
17683,26094,3080
2721,10807,13720
20141,9610,12694
19795,10813,21714
11934,25423,15244
24019,18906,11339
11955,11554,16738
8623,3706,24941
22632,11290,14415
23736,9694,19478
18303,18266,5025
27256,24444,2952
26093,6822,20975
26442,10715,15417
23283,17537,1930
27001,14040,13289
15614,6725,12652
14432,5847,6879
22714,8885,12159
3973,24652,6012
21672,19821,5423
6065,22266,22172
1927,8488,27156
27919,20791,21325
24249,20071,9100
23506,15246,24157
22280,2934,28188
28291,27294,23685
14987,20633,12875
25482,24806,14764
8189,15058,10920
28482,21060,27596
21689,4346,28185
7374,14419,16998
17144,11633,21932
8131,10005,6327
11367,21778,25123
1743,17073,21628
22379,20388,7762
8836,1983,17483
18724,8803,23117
26053,7139,27248
447,15796,7352
21139,4698,3007
4740,15631,21143
15647,20210,24761
10822,3677,8364
4789,10460,8233
7796,19511,24317
23973,1855,4184
23363,14894,1623
12972,11378,28501
19883,2639,21460
26037,18534,7528
14529,27025,8590
5016,18434,22898
24528,23649,17956
14362,134,19621
21058,15412,24901
19847,24512,13658
2355,342,1268
2942,12264,28499
1568,12944,15437
5724,27621,21571
5636,22154,10627
13823,3070,12000
23985,16143,24334
4139,25188,7739
1170,17624,10226
307,15735,9575
11995,20166,3942
2694,5615,26205
14802,9580,55
27928,14900,14007
5152,17454,18103
21384,24815,26343
2375,10741,13811
3696,18798,5295
15444,17717,6501
9385,2318,22142
19145,10706,20371
19808,25795,14121
25421,9772,24005
8443,26708,16054
28538,12222,11302
4909,13010,3496
6905,13414,8497
16577,7317,21170
12707,24015,19203
3680,14836,1980
24838,834,7076
16099,12840,28146
2708,3455,17184
27112,12440,22506
12940,6922,2990
25586,24417,4508
10693,1898,5232
18256,24655,6499
18227,26978,11090
2282,6494,26892
17028,21345,12366
15882,20260,169
27969,2487,21763
15136,11622,25353
9777,21048,27141
5351,21219,18403
2740,23885,19708
21919,7454,17533
6304,19606,23709
24710,8730,5566
2099,71,13014
26187,15394,836
2156,25137,22254
14952,17372,11030
28133,13537,27570
24487,24627,23428
19122,12984,20354
11393,19620,16887
15271,15478,25857
7750,2657,2131
15571,19633,8436
16971,20932,20158
26087,4169,9736
1118,12898,28418
26889,8607,11679
604,17121,23318
19115,15039,10043
3581,17877,8997
5149,13529,1823
16795,11065,25916
13626,198,15227
20224,6999,3882
12704,17225,16032
27680,7474,4852
3772,12434,19686
334,23113,11632
6187,24306,9326
11063,24255,25636
2974,10578,14897
22453,17170,19262
9672,9999,1065
18273,16952,7713
13473,22716,2333
20686,24836,20243
28421,8280,27368
5935,10724,19353
23717,20293,1851
4725,4697,26712
23781,17047,13238
17340,19128,726
8055,8059,14475
18397,17160,25689
8266,26947,24326
5964,12720,26661
9451,11969,8605
1578,15475,25480
22901,16318,3364
7293,27704,19132
22460,20421,18634
17626,14676,24386
8728,26663,25708
17672,2421,8307
27342,21193,27279
14285,20372,11357
9832,27039,26751
2860,15351,28451
11908,13989,14298
15620,25896,24802
11967,21273,25396
2594,11482,13906
8615,3337,22356
10352,12483,13897
825,573,24994
13578,1324,918
25247,123,3764
18151,26579,25637
2995,18815,19553
370,27920,9690
8473,12852,9757
1014,16528,12745
19818,10088,4819
4096,24680,11141
3139,24138,23975
19174,17052,18631
14408,6326,3352
2331,21494,3789
3417,6031,19683
15679,21769,27096
3439,10017,19749
27241,23411,28518
18307,2354,14805
27874,21195,11424
14079,23700,9965
23366,8153,19500
8485,22920,750
10879,20534,28084
20838,27931,4355
22423,9490,23639
15344,24699,25511
22813,15733,13273
7425,3436,26572
11132,8904,16531
21905,20279,26709
18338,6914,25124
4582,24054,16660
17221,2565,23170
27726,5400,22763
11202,8287,27964
8081,1999,1396
11191,8122,17944
28334,2552,10816
7671,3463,27972
15795,8240,22113
3854,9806,27733
429,15641,14017
21912,13235,13502
6910,15744,16501
25352,3314,10915
14625,3573,10236
6215,19977,1567
19954,8030,26546
27994,8052,10053
17185,10501,25876
25458,15525,20955
5523,14123,11144
26914,2549,230
13617,18341,16940
15690,22435,13543
21966,12409,25658
26486,23017,2532
22699,2652,20288
23261,15908,14786
7736,8327,98
13108,11895,14207
19822,3466,14295
1591,25065,20892
6587,727,13469
9733,15022,7960
16234,22787,2599
4732,19012,7858
27147,5126,25445
23542,25606,2254
10598,21191,11836
16685,26157,17244
6353,26452,19242
1526,7151,22127
27451,8801,11321
13916,20982,6189
22951,21473,14701
8992,18669,24827
16316,7350,20065
15675,4988,6343
17817,4026,23362
21073,28302,673
3616,21920,6691
19969,23879,24996
19208,5196,22855
12737,27220,2770
18172,19205,16007
26179,26649,5436
5694,10422,23820
5873,7605,12498
19187,17505,17856
8859,14770,6356
12602,19817,12955
21078,11873,23813
15624,273,20717
2661,23350,1997
19515,22079,13153
26873,25527,13122
18575,7803,26951
16090,5552,23033
13154,5426,25451
6027,4946,11579
14589,11752,15869
2868,5482,26450
1804,26562,994
12022,3661,3471
11564,24773,12931
19200,13293,10445
20699,28219,2858
5117,18844,15085
13172,15205,21216
4567,10284,17945
10416,1391,11511
15594,19778,4138
5125,13680,22710
23857,25038,19143
16305,10811,2573
16178,14138,6444
27214,23631,24453
27987,12470,7824
360,26226,14831
5909,23360,6008
3372,16452,22562
23880,16287,9775
20173,6221,28397
26879,16798,3339
344,13634,26971
9363,5,16374
27366,9486,22742
15936,12607,1283
1690,18699,11536
13245,11809,747
5274,22256,16174
2489,7625,9571
10647,17389,24074
22480,25329,18226
1958,14049,22240
14427,2967,19067
14569,2249,27797
19611,15330,14365
12053,14656,19542
16223,8064,20506
8008,17898,20524
8037,12633,3552
13714,4510,20379
21088,28193,19924
17768,19803,21127
6259,7812,21661
9971,2602,7228
6016,11210,12730
22524,14364,15588
17486,4908,17416
4001,4762,26367
19796,3091,19965
28328,12055,21199
5360,24454,14172
25150,8652,27584
25855,10499,14855
15988,4608,21319
23413,16258,27176
18145,2417,2902
5058,4824,4537
20718,1716,3823
21198,17212,5865
10787,18840,19585
19560,7724,19979
10355,6644,19934
14872,14441,9303
6095,28089,8593
12764,3441,21838
21818,21398,8372
21873,5179,20972
1439,25116,2997
11931,26798,1070
5213,11452,3414
16006,7019,5367
24810,15238,19742
1106,22210,5356
22270,15333,28365
18681,1279,25759
6358,13387,14713
22491,27932,19523
1020,3554,18959
8113,15833,19336
3025,21837,15591
20398,17601,21133
19834,6258,22332
9601,20026,20367
27521,11463,13858
3975,2029,11396
22475,1550,21811
1381,15303,11889
21482,25194,1178
14619,23453,16194
18545,5785,11799
1114,8537,4557
15792,872,25041
14936,1151,926
27201,2049,22680
20044,28571,28391
19118,20075,23399
24722,22554,10575
16477,11394,12625
28483,15981,6897
27644,6862,3728
16641,26,7503
24351,15659,2548
5035,467,2704
23044,20894,2153
26895,10126,3815
15640,8087,9224
23874,9876,26725
9722,24801,19045
9461,6435,5234
25836,21951,20433
4577,7946,6243
13966,23990,21379
8618,16869,6913
2283,6635,20935
27302,6731,4739
1288,10335,27271
3870,13579,25841
22197,19245,7330
18750,8325,12654
27350,24259,22807
22019,13298,16906
22109,22484,5205
25541,25171,24712
21015,28204,27756
22667,27239,7909
14129,19146,10494
10979,12873,2801
22297,17287,18961
20727,24353,11950
25601,18429,23702
425,21633,19574
2781,1966,23917
13555,2666,4118
20089,7968,24943
19095,11092,11127
25032,5588,14896
2061,4583,5849
5015,10291,24083
25283,15379,13630
1183,26972,20116
1644,1900,9074
9666,19264,13769
27035,22157,21652
10918,6855,4675
23156,11976,22801
19202,16344,23002
15634,23650,3558
17894,6643,28474
14670,25526,21608
19492,2845,23078
21465,7136,7710
18089,10790,25331
1507,13735,19324
10711,4196,26534
3122,18916,18756
16309,4694,1035
11177,27459,20533
7455,4393,26832
11467,4875,28417
27861,11136,1253
14477,13914,1166
26291,743,3979
3956,2223,17277
27620,18600,6919
27849,300,3426
13615,27282,21093
19520,1577,8692
6019,7222,14838
11493,9148,10689
3119,24030,8038
7721,16064,4273
7349,3601,19038
15077,19747,15214
15945,22595,3862
24628,12565,22528
