train_indices,valid_indices,test_indices
4333,3622,3982
1971,2409,6607
5443,5009,894
1661,1990,617
3373,5272,1687
171,3995,5559
387,5952,5664
425,941,400
3023,5708,1601
4005,6725,1329
3456,2831,4436
6680,4972,1460
985,5185,1913
2905,6011,3656
1688,3,743
2467,6500,3422
316,2202,5209
6662,2842,3029
1822,3955,5917
323,2990,3223
4141,1851,1557
4576,2254,5655
791,2641,3727
4820,3198,1649
6086,6326,1263
4298,6079,5932
4980,260,2948
5740,4684,3700
4960,1518,508
2415,5121,187
4091,5921,3086
6382,2419,5251
2302,176,4113
4311,2248,3707
6144,2691,1489
2767,6723,3794
6049,2864,4291
1251,3410,5935
4281,650,5981
4667,6453,4258
1617,5782,1747
1628,712,5624
298,174,2304
5909,4171,3252
6349,1932,5317
2498,5440,5607
4716,2417,3795
2494,6704,6209
2121,5996,3498
5028,2465,5796
6547,4154,3449
810,737,6591
1968,6363,5383
2559,6701,3407
9,2487,4933
2977,4628,3273
703,6562,885
3438,5788,2618
4304,4286,3147
539,5910,5365
4666,2111,3321
5143,4087,3846
5584,422,1648
4588,5485,815
2802,6237,1677
1768,4768,1960
2632,3573,2497
2862,2325,1250
3152,5090,4402
1847,3204,3421
6149,6249,3602
2742,3335,5999
5459,4841,4237
4662,453,6035
4473,1712,152
1585,648,1589
1178,1514,3967
6438,2602,1919
772,2114,3971
1603,3228,6595
4211,6545,3447
6437,340,4996
1505,4279,931
4176,3516,2482
2132,5168,639
5766,5413,3511
345,2381,3208
723,6537,4889
4494,2010,3028
548,6197,5484
5335,6763,172
2939,2481,3926
180,3959,2617
6305,1519,586
5779,6137,6663
4654,763,2809
5514,1787,1040
6097,2131,6143
5572,6505,2672
3155,415,551
3263,2378,4614
6103,6766,2980
1839,5587,4323
4668,3114,1783
3304,3987,195
332,363,3769
5826,6028,2303
6351,610,3215
771,646,6555
1834,3509,4622
2546,5414,1475
503,1710,5255
3375,831,4236
6683,4504,6427
2490,4685,2383
5153,3219,2944
1169,5265,5115
4951,5677,668
1492,4483,1002
1679,3514,1534
2991,1004,6691
6739,2556,2735
969,205,5005
2743,3475,3090
630,3462,6526
2694,4726,2919
3171,6676,5103
628,6206,5268
4342,4306,5196
979,2511,1398
318,255,1264
3312,1459,5951
3277,3543,6492
653,1941,240
711,1566,3381
3354,4919,4775
3261,5039,70
6010,4158,4551
1311,1771,197
5355,1724,6432
1965,5264,3562
4069,3156,2961
1253,6467,3130
4344,2565,5830
3433,1485,582
1080,3058,1791
2709,4982,2500
5814,5451,4149
5804,2113,1310
1213,3879,3106
1085,1468,4098
5576,2656,1704
6590,4751,3352
5057,3087,751
371,5433,2311
3565,3176,1373
4749,4582,1563
3908,5070,1764
4746,3115,4331
2032,1480,4997
1350,5387,2427
1857,3199,5957
5076,6045,4457
2295,4294,239
5350,4854,91
5970,38,5210
1244,4200,5891
5547,3274,878
1312,1363,5134
794,3791,6575
1807,1668,1707
521,6703,6034
4557,2772,6119
5669,5180,5690
4039,395,5426
4399,5953,10
5768,1760,6398
3172,1131,4896
6314,4786,937
6470,1740,2366
6356,6656,3270
993,4962,6426
3206,5845,499
5594,4886,5592
448,5540,3541
1576,1802,4999
1444,6671,2686
5919,3460,6357
3818,2213,5385
3572,6712,2705
3855,747,2941
133,1229,5506
1667,5203,381
6124,4712,1717
6655,2517,1018
2658,2412,5400
5975,1490,3370
698,4478,4202
6544,2142,4315
3599,4693,1918
6173,1992,5727
4337,4570,590
5008,3000,550
6758,2125,6770
477,725,2342
6025,5631,1356
2811,5700,2855
2789,6189,1337
4655,1056,915
2371,5837,565
5580,2294,3789
5887,4852,1810
5725,4201,3191
5825,94,2698
37,3236,5849
4224,3734,144
6176,3965,5801
1288,3740,3681
986,4460,3658
47,2402,5111
4815,2760,5257
3359,5015,2943
4995,2747,944
4160,1895,1759
3391,5860,984
5842,5316,2601
2764,1216,6029
6673,1408,6136
5478,2729,1651
1565,4124,1394
1880,6365,4353
6717,2037,2974
2250,4580,3874
1380,5308,161
2835,41,5201
1957,93,3947
2853,3317,4245
1313,1282,397
2607,6504,5762
1215,2015,3102
2127,1121,911
4755,3139,2885
6675,1738,2690
1344,5116,4423
295,4918,4885
4169,510,4586
3697,6116,6324
1713,761,1670
5027,1150,5148
2543,627,432
1482,3983,5060
4471,4550,6234
817,1135,214
1597,1875,1326
3964,5517,4564
331,3385,6062
1303,1063,1958
4936,3849,5818
3767,2687,4401
1762,466,6022
3364,2570,615
4946,3282,120
1269,4989,2696
1300,870,5634
5799,3276,4485
408,3804,2620
1609,1539,4009
5085,6557,2575
3405,5086,4092
4222,3455,1658
106,6497,1114
2936,6171,5014
1073,5083,1890
4721,6127,3611
4472,3239,177
6574,2669,6635
1522,5698,3555
6146,2197,1594
3591,5331,4441
1967,5062,690
2901,248,2292
5711,5204,6556
2938,6549,5533
3353,549,259
1157,6457,2521
3549,3721,4324
4021,950,2959
3945,2363,5163
2727,5225,2078
884,853,1284
6771,386,3500
612,6048,4740
6419,3948,339
6447,4007,6461
3431,2960,6076
5745,5094,825
739,348,5302
6378,891,2820
6381,368,1159
4671,5722,2322
5007,4939,5446
527,147,6707
6023,3338,29
6278,35,4352
2098,3896,3452
6078,5379,6006
4708,2339,6468
5933,5314,3506
5032,4530,4509
5673,2609,3988
18,893,6260
1909,6614,3628
1364,876,3390
1631,4382,1782
5155,3542,4467
5418,2878,2577
3279,5249,110
4499,1254,661
4789,2650,4256
4766,3434,4089
6024,5872,722
5138,4762,1368
3850,1950,5453
2886,1797,917
1911,5647,3764
864,3110,6466
6715,2613,5158
135,2739,6120
6629,5431,6167
5569,3976,3458
6069,6702,2362
6593,3768,2331
4965,3852,3674
5863,5216,3074
53,963,2566
1746,376,2551
727,4516,5705
2299,388,1861
1512,6256,3695
324,22,186
6669,334,1501
1858,1242,4410
1435,580,2737
3616,4380,4285
4859,4205,2401
1071,3184,5129
2157,6008,2922
2973,5231,5398
1756,5356,5109
4172,1621,3806
3547,6259,4072
4927,75,669
3479,516,1355
5809,3732,1042
4507,6685,2022
3708,1058,5732
6232,2930,5771
5912,2666,1683
4040,3969,3032
3149,5758,4223
3939,2184,3614
1414,1581,6154
3997,5819,4270
636,3467,2985
5737,5067,2763
2433,2051,1320
709,2039,1709
4503,3294,514
73,2545,2162
1923,5056,207
3793,1769,6576
5303,5905,5918
278,2924,3980
5786,134,3810
1129,6521,2663
6258,3534,5108
6057,3497,5276
6658,4014,4526
5939,4192,3950
2094,4637,2866
3696,3994,219
2547,1948,5208
57,2479,3891
116,3643,2503
1165,3623,6332
1428,4038,4609
6567,6728,2221
3688,5979,5859
1659,2955,3089
3046,1334,2247
1722,3275,5894
6538,4537,4096
4044,2588,1962
4792,1806,1275
6733,3722,1575
2530,4616,2706
5182,4267,3007
3613,5777,823
5325,4319,3414
2689,4254,3574
1336,735,3003
4393,4760,5498
1725,2861,3098
5293,1674,2685
5764,3351,5663
3298,4442,5097
4596,1047,4036
888,2347,5588
3499,6747,6059
6639,6522,2869
568,6353,2946
1206,3594,4282
793,856,4784
5136,2923,4975
1814,6488,2118
1985,1132,4874
4073,2445,713
1510,6528,4796
2651,3962,4310
6323,250,3923
5019,1914,6044
2209,3587,5753
4863,5191,4806
5780,2704,446
6612,3072,2369
5838,1910,4078
5991,6054,5823
3876,5731,3584
5571,2748,438
774,60,5521
2593,6414,369
2101,3319,1082
3868,1569,1685
4215,1665,4359
4418,2926,564
5508,2716,5405
3043,784,462
6724,5593,3173
4763,6242,966
749,4822,458
2024,2569,4296
3412,5729,531
875,3363,3323
2833,1236,3358
685,3551,621
1450,267,5013
5806,942,5092
6711,3158,5800
5693,2768,312
1376,2741,2972
5848,3396,4363
5373,6486,6060
3993,4492,5188
3192,5942,5500
30,2281,2574
6773,4047,2987
1749,4669,2635
1562,5642,3661
968,6529,3580
1655,3892,5688
2399,2166,1240
341,3330,429
6362,6083,0
2784,1743,1123
1060,2023,97
6689,2434,2167
6706,249,389
1796,3615,1639
1876,3480,5493
4307,4645,3301
3113,189,707
6052,2773,695
5332,4357,3162
2797,1912,1812
3559,199,2014
1751,5924,5424
5798,6041,6533
3167,746,6148
1605,2586,4167
4120,1011,2702
6667,2800,1517
997,4288,5082
4710,2461,6532
783,2844,2220
6743,2441,5214
1455,403,3583
6095,4290,3596
1124,6074,2430
1172,4653,2717
5326,208,4321
2863,3417,4978
4657,5423,3165
4332,4632,6418
5430,4590,1395
4367,1502,567
5789,5668,6190
6340,6344,4253
96,2194,6714
3271,5012,1292
3305,2584,364
4506,3355,1644
5461,5402,4322
578,2455,5635
5284,6333,5481
469,5490,4641
6444,5682,6687
2815,4782,5961
1750,151,275
2681,4943,2096
5445,560,1370
1543,5068,321
430,5042,2654
6217,1423,4140
5186,1433,1690
1521,4142,2971
1766,4747,6245
1969,150,6080
5545,6640,600
2013,4024,892
3690,1010,228
238,2454,3133
285,2393,2989
5831,342,3031
6306,2636,960
6313,3974,2524
2682,4634,5194
1984,4769,163
2597,1200,1232
5358,4776,5271
1145,777,5575
1848,4301,4523
930,385,1930
3399,5267,5618
5349,4518,3051
1352,1837,2697
844,927,305
2480,296,1048
1322,1335,1470
4425,2308,2280
3635,2912,1630
6243,5862,419
2793,4790,1362
5288,5329,5523
4964,6396,1650
5074,4921,465
4658,5522,6490
1271,2204,5048
6122,3936,1021
5437,5073,258
3377,380,1849
2531,4816,1400
6093,5363,6385
4151,5765,1280
3897,4926,3593
3442,4045,6705
2893,5913,1532
5675,782,4246
6164,2493,3116
1675,6446,6199
6361,705,2208
2512,5221,6406
2328,1278,4011
6465,5206,534
4020,1773,4984
5513,481,1443
5399,2881,5110
1887,1535,2838
3411,5192,4424
3056,6337,3780
5824,2355,686
3532,4451,4731
4773,3669,877
315,3841,1568
3100,1572,2879
4528,3867,1889
721,5651,6496
42,1066,5275
887,5137,4900
4326,3828,427
4067,6168,23
786,2087,272
1673,616,4802
3230,3248,2711
5699,5010,3383
6429,6493,6411
6328,4346,5937
5075,5347,5934
6194,1409,2225
1845,579,792
5553,4869,3246
6201,1706,6192
5791,4463,5534
1108,4895,5926
153,2894,990
6283,5496,5785
2038,5752,5043
1122,1093,1233
6588,2297,544
6014,4574,6276
6238,1981,1881
4954,5679,2106
5615,307,2138
274,3286,6296
6644,2884,6295
6360,4547,471
3682,1686,5709
592,526,4858
5577,2814,4454
2019,5530,5609
4016,1031,1870
3953,671,5757
6163,167,3943
570,557,1584
2016,5735,5333
2897,1558,4444
3234,2637,4659
2870,1248,4672
4647,1180,5462
2621,1238,4676
1979,1223,2319
5254,4013,1406
760,1072,1780
2770,5712,2979
5590,1170,4968
4709,2471,6523
5747,2343,5556
2318,6185,5130
325,5197,4032
3437,308,5080
4675,1555,916
2044,28,1410
2330,3568,3157
843,6135,4025
4138,3837,1496
6235,519,1422
5001,6275,1991
5199,313,223
5448,5248,2212
1287,1973,2057
5980,2882,1638
2859,145,2751
2263,1188,5893
799,5063,6586
4068,3699,6157
1054,3430,4219
4994,1483,16
2143,4082,4018
3525,2233,4368
5428,6448,1939
4217,3464,2550
6329,4837,6181
5367,4186,82
6622,2317,495
5,3016,4700
1602,890,2661
2723,3930,3085
4437,4426,5172
4828,6240,2443
4584,1571,4080
638,2156,300
3313,1770,4259
231,4922,1274
3571,5294,3374
302,4567,3108
498,3428,5667
2819,2999,330
3579,6046,2123
2227,6412,4791
4630,3973,2725
1266,701,4589
6508,1225,5176
2088,603,1529
26,2542,4117
2191,3575,4233
5867,6700,3529
1616,6558,5395
5020,3021,1089
1860,4390,3595
594,1201,2079
4495,4542,4931
5643,4606,4556
2891,1540,2171
3517,2634,2896
5797,3247,832
1005,6379,3278
12,2147,3409
4365,6651,1826
766,4986,1937
6610,3704,4546
1892,5538,148
6451,1116,1286
5885,6581,3420
932,4534,6564
5511,4481,2077
3017,-1,-1
4373,-1,-1
6191,-1,-1
4799,-1,-1
1115,-1,-1
3522,-1,-1
6407,-1,-1
1405,-1,-1
1142,-1,-1
4646,-1,-1
4102,-1,-1
6220,-1,-1
5890,-1,-1
1158,-1,-1
654,-1,-1
3747,-1,-1
604,-1,-1
2780,-1,-1
2693,-1,-1
6405,-1,-1
754,-1,-1
1217,-1,-1
6345,-1,-1
6311,-1,-1
2425,-1,-1
2265,-1,-1
5627,-1,-1
4604,-1,-1
277,-1,-1
280,-1,-1
6697,-1,-1
5320,-1,-1
3985,-1,-1
4737,-1,-1
6125,-1,-1
5034,-1,-1
6618,-1,-1
4174,-1,-1
2060,-1,-1
818,-1,-1
5648,-1,-1
234,-1,-1
6570,-1,-1
1788,-1,-1
357,-1,-1
3138,-1,-1
4386,-1,-1
2277,-1,-1
5046,-1,-1
1210,-1,-1
3471,-1,-1
637,-1,-1
3567,-1,-1
692,-1,-1
1757,-1,-1
122,-1,-1
3093,-1,-1
1642,-1,-1
4686,-1,-1
437,-1,-1
4891,-1,-1
2011,-1,-1
1374,-1,-1
5364,-1,-1
3088,-1,-1
1314,-1,-1
2198,-1,-1
5941,-1,-1
5049,-1,-1
3906,-1,-1
3925,-1,-1
3683,-1,-1
4871,-1,-1
3061,-1,-1
282,-1,-1
3922,-1,-1
236,-1,-1
3143,-1,-1
1815,-1,-1
257,-1,-1
5978,-1,-1
5738,-1,-1
4108,-1,-1
128,-1,-1
5114,-1,-1
3776,-1,-1
6208,-1,-1
2762,-1,-1
3895,-1,-1
5672,-1,-1
714,-1,-1
50,-1,-1
3883,-1,-1
5228,-1,-1
4234,-1,-1
3894,-1,-1
4798,-1,-1
1426,-1,-1
2456,-1,-1
5483,-1,-1
750,-1,-1
6142,-1,-1
4618,-1,-1
3163,-1,-1
2777,-1,-1
838,-1,-1
1705,-1,-1
2025,-1,-1
5637,-1,-1
5106,-1,-1
4508,-1,-1
3201,-1,-1
1799,-1,-1
2268,-1,-1
2560,-1,-1
3990,-1,-1
6131,-1,-1
5035,-1,-1
5566,-1,-1
4631,-1,-1
5689,-1,-1
6690,-1,-1
2278,-1,-1
2583,-1,-1
2136,-1,-1
2105,-1,-1
494,-1,-1
5995,-1,-1
5037,-1,-1
3566,-1,-1
4882,-1,-1
6322,-1,-1
2962,-1,-1
573,-1,-1
1152,-1,-1
2284,-1,-1
5469,-1,-1
4834,-1,-1
4257,-1,-1
338,-1,-1
5646,-1,-1
3860,-1,-1
5915,-1,-1
2062,-1,-1
2005,-1,-1
117,-1,-1
4100,-1,-1
3092,-1,-1
4198,-1,-1
3308,-1,-1
3341,-1,-1
3865,-1,-1
1349,-1,-1
3778,-1,-1
726,-1,-1
2436,-1,-1
1088,-1,-1
4075,-1,-1
4842,-1,-1
1520,-1,-1
675,-1,-1
1421,-1,-1
1676,-1,-1
5069,-1,-1
39,-1,-1
6495,-1,-1
1185,-1,-1
736,-1,-1
649,-1,-1
1156,-1,-1
5750,-1,-1
139,-1,-1
2580,-1,-1
2549,-1,-1
493,-1,-1
5122,-1,-1
480,-1,-1
1843,-1,-1
1789,-1,-1
2080,-1,-1
5262,-1,-1
3888,-1,-1
6434,-1,-1
1997,-1,-1
4231,-1,-1
909,-1,-1
179,-1,-1
2285,-1,-1
2817,-1,-1
1953,-1,-1
52,-1,-1
3556,-1,-1
5300,-1,-1
6424,-1,-1
6012,-1,-1
5582,-1,-1
2153,-1,-1
6402,-1,-1
4856,-1,-1
1184,-1,-1
6583,-1,-1
3365,-1,-1
3654,-1,-1
1167,-1,-1
2515,-1,-1
5224,-1,-1
4088,-1,-1
6075,-1,-1
6648,-1,-1
4239,-1,-1
1808,-1,-1
2627,-1,-1
4187,-1,-1
3523,-1,-1
6554,-1,-1
971,-1,-1
2807,-1,-1
4744,-1,-1
88,-1,-1
972,-1,-1
4909,-1,-1
6681,-1,-1
4836,-1,-1
6130,-1,-1
4081,-1,-1
3468,-1,-1
1794,-1,-1
4555,-1,-1
6645,-1,-1
6244,-1,-1
2771,-1,-1
5078,-1,-1
5570,-1,-1
2008,-1,-1
6530,-1,-1
982,-1,-1
4764,-1,-1
108,-1,-1
1247,-1,-1
1488,-1,-1
4214,-1,-1
4079,-1,-1
5244,-1,-1
404,-1,-1
423,-1,-1
3675,-1,-1
635,-1,-1
939,-1,-1
2185,-1,-1
2909,-1,-1
2895,-1,-1
55,-1,-1
5403,-1,-1
271,-1,-1
4692,-1,-1
1096,-1,-1
4753,-1,-1
5719,-1,-1
1154,-1,-1
17,-1,-1
3104,-1,-1
4788,-1,-1
4690,-1,-1
24,-1,-1
3146,-1,-1
5993,-1,-1
5184,-1,-1
1034,-1,-1
1235,-1,-1
4873,-1,-1
1664,-1,-1
4718,-1,-1
5720,-1,-1
4903,-1,-1
4452,-1,-1
3400,-1,-1
4085,-1,-1
6317,-1,-1
5733,-1,-1
1330,-1,-1
4934,-1,-1
6631,-1,-1
2527,-1,-1
6734,-1,-1
4571,-1,-1
1084,-1,-1
5123,-1,-1
2458,-1,-1
1560,-1,-1
2642,-1,-1
2351,-1,-1
672,-1,-1
3244,-1,-1
2605,-1,-1
4396,-1,-1
1375,-1,-1
6224,-1,-1
2200,-1,-1
4182,-1,-1
5792,-1,-1
2614,-1,-1
5552,-1,-1
5343,-1,-1
879,-1,-1
6672,-1,-1
2473,-1,-1
3044,-1,-1
5119,-1,-1
287,-1,-1
411,-1,-1
1595,-1,-1
6657,-1,-1
3960,-1,-1
908,-1,-1
3345,-1,-1
2323,-1,-1
4435,-1,-1
6126,-1,-1
4739,-1,-1
1611,-1,-1
3900,-1,-1
1850,-1,-1
3738,-1,-1
6661,-1,-1
5345,-1,-1
3486,-1,-1
4415,-1,-1
6061,-1,-1
2638,-1,-1
3344,-1,-1
2536,-1,-1
1732,-1,-1
2787,-1,-1
4152,-1,-1
4743,-1,-1
4880,-1,-1
6027,-1,-1
6550,-1,-1
1877,-1,-1
6435,-1,-1
2875,-1,-1
218,-1,-1
5718,-1,-1
6731,-1,-1
5954,-1,-1
6463,-1,-1
5444,-1,-1
121,-1,-1
1864,-1,-1
2626,-1,-1
3004,-1,-1
5871,-1,-1
6065,-1,-1
1736,-1,-1
2526,-1,-1
5856,-1,-1
3625,-1,-1
826,-1,-1
1078,-1,-1
1107,-1,-1
1739,-1,-1
6132,-1,-1
5869,-1,-1
1050,-1,-1
5072,-1,-1
2850,-1,-1
5160,-1,-1
1959,-1,-1
4761,-1,-1
2411,-1,-1
6423,-1,-1
5041,-1,-1
2459,-1,-1
3689,-1,-1
3745,-1,-1
3111,-1,-1
3318,-1,-1
4819,-1,-1
5132,-1,-1
903,-1,-1
6386,-1,-1
4924,-1,-1
2965,-1,-1
1019,-1,-1
904,-1,-1
1295,-1,-1
1775,-1,-1
269,-1,-1
6070,-1,-1
4844,-1,-1
1187,-1,-1
708,-1,-1
5628,-1,-1
3307,-1,-1
3909,-1,-1
3550,-1,-1
2794,-1,-1
740,-1,-1
575,-1,-1
114,-1,-1
2934,-1,-1
4987,-1,-1
473,-1,-1
3388,-1,-1
3870,-1,-1
4458,-1,-1
509,-1,-1
6254,-1,-1
1333,-1,-1
6403,-1,-1
1429,-1,-1
6066,-1,-1
1141,-1,-1
6428,-1,-1
2462,-1,-1
1087,-1,-1
6674,-1,-1
6421,-1,-1
1161,-1,-1
3552,-1,-1
6442,-1,-1
1551,-1,-1
6688,-1,-1
3799,-1,-1
5377,-1,-1
5337,-1,-1
5754,-1,-1
1666,-1,-1
4981,-1,-1
143,-1,-1
343,-1,-1
4633,-1,-1
4696,-1,-1
2925,-1,-1
2812,-1,-1
775,-1,-1
837,-1,-1
3006,-1,-1
6735,-1,-1
657,-1,-1
375,-1,-1
6223,-1,-1
3121,-1,-1
5774,-1,-1
5245,-1,-1
5093,-1,-1
1498,-1,-1
225,-1,-1
6160,-1,-1
5685,-1,-1
1389,-1,-1
2338,-1,-1
3224,-1,-1
6387,-1,-1
4001,-1,-1
3333,-1,-1
2055,-1,-1
2021,-1,-1
2914,-1,-1
6285,-1,-1
5327,-1,-1
6660,-1,-1
2667,-1,-1
491,-1,-1
5412,-1,-1
2052,-1,-1
1554,-1,-1
4849,-1,-1
4008,-1,-1
5004,-1,-1
5151,-1,-1
5969,-1,-1
5715,-1,-1
3785,-1,-1
5945,-1,-1
913,-1,-1
3726,-1,-1
5285,-1,-1
4240,-1,-1
3851,-1,-1
4132,-1,-1
4431,-1,-1
2449,-1,-1
1885,-1,-1
6752,-1,-1
4780,-1,-1
3368,-1,-1
3207,-1,-1
3932,-1,-1
49,-1,-1
5636,-1,-1
4539,-1,-1
4339,-1,-1
2231,-1,-1
4491,-1,-1
6748,-1,-1
2058,-1,-1
2628,-1,-1
1144,-1,-1
107,-1,-1
4093,-1,-1
6264,-1,-1
3210,-1,-1
3418,-1,-1
3561,-1,-1
2619,-1,-1
3790,-1,-1
4210,-1,-1
6729,-1,-1
4370,-1,-1
2915,-1,-1
6151,-1,-1
2596,-1,-1
1546,-1,-1
5661,-1,-1
5219,-1,-1
854,-1,-1
5174,-1,-1
2288,-1,-1
3830,-1,-1
6241,-1,-1
1951,-1,-1
3510,-1,-1
2000,-1,-1
2540,-1,-1
1681,-1,-1
6346,-1,-1
1465,-1,-1
350,-1,-1
1497,-1,-1
6162,-1,-1
4336,-1,-1
4565,-1,-1
1776,-1,-1
2539,-1,-1
828,-1,-1
3397,-1,-1
1477,-1,-1
1205,-1,-1
2506,-1,-1
1306,-1,-1
3821,-1,-1
1608,-1,-1
2700,-1,-1
6692,-1,-1
6293,-1,-1
3066,-1,-1
6084,-1,-1
4623,-1,-1
5344,-1,-1
500,-1,-1
6338,-1,-1
4157,-1,-1
2377,-1,-1
1097,-1,-1
3193,-1,-1
1610,-1,-1
4644,-1,-1
901,-1,-1
6633,-1,-1
5159,-1,-1
5840,-1,-1
2049,-1,-1
5546,-1,-1
3027,-1,-1
1203,-1,-1
3262,-1,-1
2237,-1,-1
1813,-1,-1
1888,-1,-1
2289,-1,-1
1378,-1,-1
3466,-1,-1
2335,-1,-1
352,-1,-1
5205,-1,-1
27,-1,-1
945,-1,-1
6088,-1,-1
5018,-1,-1
1527,-1,-1
4959,-1,-1
1570,-1,-1
1153,-1,-1
5529,-1,-1
3501,-1,-1
4226,-1,-1
3910,-1,-1
4213,-1,-1
5476,-1,-1
1481,-1,-1
6273,-1,-1
2749,-1,-1
5730,-1,-1
