train_indices,valid_indices,test_indices
2174,1511,2454
306,1829,203
1210,3519,2592
2483,856,380
66,3629,1773
2156,559,458
3593,3450,2157
647,1374,1609
1360,1863,1569
3938,2067,3328
2398,1545,1185
1595,1730,230
67,208,1655
3939,3728,2339
3322,284,598
1342,2404,2321
777,3737,833
2237,446,1673
1165,627,1130
1570,1371,3241
745,252,2143
1040,2133,3513
2653,710,3133
2003,256,852
759,400,987
2001,1247,1616
1986,46,214
1526,2195,649
1070,101,7
2626,608,1380
3229,1211,3868
1808,3552,3298
2533,3656,1877
133,1393,3388
40,2830,2579
2642,530,3873
91,3247,2847
1605,954,1904
271,3525,495
245,3699,2954
2856,2645,1100
581,2071,1389
1248,682,121
2144,3529,1650
1820,2787,652
365,1663,1839
3142,2481,3575
57,605,2244
2087,572,484
3727,1571,2682
1878,926,3874
1346,907,1676
88,2416,237
3901,884,2134
623,1941,3371
849,1702,2270
2022,2135,2776
3678,2886,2122
3805,3947,3206
2935,2159,3893
2666,1072,2955
2452,3220,2544
1568,1278,3305
448,518,1396
3444,2033,537
1015,2486,775
1706,3019,3917
2216,2760,69
1993,2201,975
2774,881,770
3620,3720,3689
3809,3043,3459
434,1468,80
1786,2939,3568
2132,3704,266
743,868,2478
819,3253,2411
2988,441,1631
815,1933,536
2235,977,3900
487,297,1621
2112,2896,2536
2206,3228,3157
1767,1295,1797
272,1995,2498
2577,299,3351
2698,3003,2545
353,3119,42
3864,923,1861
896,1636,319
888,2272,3210
619,1008,515
2648,96,553
3711,2348,1543
3703,1944,1651
52,2946,1550
2785,1166,805
1979,3252,3279
2508,1582,3466
3094,761,3730
1510,2281,3243
1270,3562,610
2191,579,2477
216,3869,1540
1831,240,1738
1708,1743,2066
2044,3116,981
136,2476,3502
2264,914,946
1945,2504,186
2852,1594,2505
3566,3209,3635
3565,596,763
791,855,83
1353,1462,2287
59,499,821
3048,1518,1581
544,612,3331
910,1707,3610
2767,113,3400
9,2595,2730
1692,2385,3299
2220,2892,1189
3908,2410,1782
1814,3717,263
1032,2169,835
1311,3514,2765
2308,758,347
3294,3199,3503
3330,2343,21
1917,3226,1541
2740,3607,3201
838,632,2546
1962,654,527
2928,3066,1951
3287,3306,1288
2381,2528,2980
3456,3319,2313
2475,642,1385
2582,3178,2514
2880,3463,2941
1467,1244,2213
3831,3380,3528
1223,2940,1727
1445,3615,1163
2661,1304,529
3217,1886,2356
1415,321,2051
1002,820,1618
428,2521,2969
2962,3238,449
3729,1796,2322
918,2257,674
3068,1437,676
248,1576,414
846,1739,762
3491,3788,453
2456,2537,3810
61,812,2981
545,2680,1420
1399,2417,2872
2419,1310,1193
764,2611,389
3741,2084,1293
2207,1896,1343
1287,2100,471
2657,3702,3060
1533,804,3092
729,1530,1887
2572,1868,2037
644,3335,504
3246,1914,991
1947,2041,1884
3445,1866,3373
278,600,3847
2214,1688,873
2168,3332,3765
1556,2255,3430
1756,2627,3124
1107,1231,3862
2387,3692,3785
296,1999,2362
3035,356,1386
421,370,590
2775,3910,1359
839,2083,2414
1,3773,1897
2421,2311,1997
1546,126,2092
3781,767,3314
845,3383,2556
2180,1726,2302
990,788,1558
3712,889,580
3880,3181,1507
2713,2667,1190
1449,1143,2129
3539,3675,341
1990,376,1358
3926,1671,3853
624,328,3497
683,3334,206
3857,1084,2769
3771,1801,2443
2527,3095,1056
1019,2917,3415
1116,2275,2768
289,3464,3049
2126,957,3045
2550,2412,3664
626,301,1379
304,1788,1454
1515,1612,1357
322,3022,1429
3365,12,1303
74,1251,1591
288,3286,2758
3193,2530,3734
3567,2370,1253
3338,2589,2741
3140,1508,2439
1522,156,1740
1552,2924,125
60,3684,1704
1128,165,2669
2689,1647,384
2490,2573,2929
798,2090,2197
1760,336,3535
2309,1260,3188
739,2448,1575
1365,13,1482
3078,2236,3814
119,2021,1053
3919,2630,506
519,1882,1245
1712,3506,2497
2223,3708,2897
1531,3325,2374
3507,422,2694
1725,1803,1848
3855,2654,872
2080,2742,3494
597,1323,1697
3162,1731,3080
402,1689,2086
3761,1654,3546
2194,1069,439
686,1790,1789
3303,737,959
3176,3211,817
1294,3458,3686
3224,658,1967
1060,613,15
2249,2748,3625
1823,3112,1407
1222,2485,2335
2056,443,2548
3870,2458,2089
2840,3272,3343
534,3340,1108
359,1262,2999
496,1766,892
3600,383,2603
3187,2634,1352
3146,114,2943
734,3232,2215
1044,2358,2171
3200,3753,3308
928,1030,1257
2136,3002,3841
824,2829,3468
3315,697,3942
3598,2261,722
568,2355,505
3637,670,1432
1948,270,1313
2429,3186,462
1966,3106,1174
967,188,1867
3555,2622,1699
2607,3724,2267
456,2415,2120
2952,2153,1936
2614,3190,3896
3941,3484,1124
3448,2596,789
1817,3897,2623
1341,1474,2563
1597,1182,1444
997,169,3674
1179,1610,3576
1152,1842,3763
3431,1290,1562
259,2046,2160
2383,3621,2616
1158,962,799
3271,2205,1539
2867,3879,476
2605,3255,602
3866,1035,1178
2280,2629,3916
3698,1014,2531
883,480,2754
1109,2297,334
2951,1267,2211
3589,239,593
858,2002,147
2042,323,915
3144,478,3316
307,611,3050
361,3041,668
3062,82,1238
3317,1537,2000
225,3613,1916
1067,2549,3816
1171,1422,220
3906,766,1076
247,3135,2304
823,2974,3202
1412,3280,1871
919,2052,3687
3777,976,2722
2147,2875,2055
2738,174,3740
510,3923,2111
1442,3794,3204
2718,36,1974
3599,3945,651
2274,2766,1001
1198,3324,2234
1802,1050,1370
2163,2973,2696
2557,986,47
2711,522,2851
195,1334,1752
1946,3143,2172
3053,277,3604
3486,1348,2140
287,1769,3117
2971,178,549
3239,2386,310
949,1434,2965
2093,3905,2170
2576,2377,1252
2242,3661,2802
927,1428,679
1856,2994,853
2731,3860,1513
2109,3169,706
2794,2991,973
1284,3890,3184
3152,391,1684
2580,3167,1719
238,3657,2727
2862,2920,1173
2987,1051,1985
2781,1988,2396
1488,3715,1822
1170,2368,771
1509,2432,1266
1151,2114,3508
279,2182,1955
1806,500,3285
153,3087,2340
1327,3443,2246
2069,3088,3304
3212,1506,3055
2752,2227,3085
664,3321,2167
1649,3129,3894
2012,3233,1922
1475,3898,2189
3630,1902,2908
3406,2319,2096
6,3259,3671
2913,3907,2997
2700,3581,2676
3214,1205,2344
2942,2418,2569
1331,1753,1113
2652,2791,2790
226,498,179
465,3606,3270
2671,210,711
3136,1950,3688
1239,2978,913
224,1840,3748
1519,3859,408
1517,3881,1433
3643,2403,2839
3439,2376,369
2064,3017,2525
167,1883,1889
3475,2020,646
267,1081,3249
1674,2681,1470
3808,1603,2184
355,1480,2292
1180,1641,628
349,249,2050
1615,2960,2609
831,2361,1423
346,1131,595
3051,1309,974
563,1265,3521
1658,3245,1628
735,2675,2459
3234,5,3757
3648,392,709
2146,1411,1208
931,2245,2570
3594,2631,104
2809,1003,880
3059,2678,2273
3177,1879,2959
3096,1046,2906
3014,3849,1440
2644,705,1843
3876,2460,3556
352,481,183
191,1656,1485
571,116,847
142,3379,3726
118,1094,660
285,3832,1798
32,2717,813
615,2075,3250
662,2798,3339
3861,2510,3235
2535,1101,3716
3107,3685,3004
491,2296,3495
3813,315,1593
3018,1272,1268
3460,1039,585
675,3323,2759
3512,2173,117
2177,3766,1794
1529,741,1998
3215,3865,3483
696,906,241
1535,467,1057
2081,1895,1888
3091,2293,413
3693,3266,765
2854,1754,281
233,1085,2117
1564,24,1764
1118,201,2289
3510,2665,3752
3110,680,1750
712,2956,3154
1722,3409,2606
184,1369,3360
503,317,699
1500,1097,3103
2166,2793,404
2986,2523,1426
2453,803,1162
542,511,1168
275,293,1241
3427,2467,2833
2154,1805,692
3020,2931,2482
3871,343,1034
438,3595,2817
1338,1876,3171
3903,3453,3207
3471,1677,2555
20,1696,2588
2912,2806,1207
2034,-1,-1
382,-1,-1
3008,-1,-1
2756,-1,-1
1864,-1,-1
16,-1,-1
2010,-1,-1
2553,-1,-1
3297,-1,-1
163,-1,-1
2312,-1,-1
1006,-1,-1
1127,-1,-1
2138,-1,-1
3524,-1,-1
1391,-1,-1
1235,-1,-1
1441,-1,-1
1800,-1,-1
2024,-1,-1
1915,-1,-1
3943,-1,-1
2346,-1,-1
1424,-1,-1
1242,-1,-1
2323,-1,-1
2078,-1,-1
198,-1,-1
2757,-1,-1
486,-1,-1
3148,-1,-1
3626,-1,-1
144,-1,-1
1577,-1,-1
1132,-1,-1
3374,-1,-1
3827,-1,-1
943,-1,-1
3361,-1,-1
932,-1,-1
698,-1,-1
1566,-1,-1
3904,-1,-1
3125,-1,-1
3435,-1,-1
30,-1,-1
3219,-1,-1
1317,-1,-1
561,-1,-1
3676,-1,-1
960,-1,-1
1083,-1,-1
1038,-1,-1
3560,-1,-1
2449,-1,-1
2612,-1,-1
1398,-1,-1
1657,-1,-1
3291,-1,-1
1460,-1,-1
2566,-1,-1
1471,-1,-1
2524,-1,-1
1795,-1,-1
303,-1,-1
55,-1,-1
1477,-1,-1
1120,-1,-1
2628,-1,-1
539,-1,-1
3697,-1,-1
1547,-1,-1
2561,-1,-1
956,-1,-1
447,-1,-1
2593,-1,-1
2085,-1,-1
1565,-1,-1
3751,-1,-1
1146,-1,-1
1667,-1,-1
893,-1,-1
327,-1,-1
2620,-1,-1
2882,-1,-1
3056,-1,-1
33,-1,-1
669,-1,-1
251,-1,-1
3070,-1,-1
755,-1,-1
1755,-1,-1
509,-1,-1
1759,-1,-1
2735,-1,-1
3735,-1,-1
940,-1,-1
898,-1,-1
173,-1,-1
2512,-1,-1
814,-1,-1
234,-1,-1
2948,-1,-1
3326,-1,-1
460,-1,-1
3156,-1,-1
1768,-1,-1
2560,-1,-1
1026,-1,-1
3296,-1,-1
533,-1,-1
3807,-1,-1
3769,-1,-1
982,-1,-1
2909,-1,-1
1683,-1,-1
3537,-1,-1
1490,-1,-1
2239,-1,-1
1473,-1,-1
3437,-1,-1
1872,-1,-1
1783,-1,-1
3405,-1,-1
3690,-1,-1
708,-1,-1
1855,-1,-1
822,-1,-1
2551,-1,-1
666,-1,-1
661,-1,-1
1486,-1,-1
1587,-1,-1
2208,-1,-1
3434,-1,-1
3829,-1,-1
1451,-1,-1
1982,-1,-1
2326,-1,-1
427,-1,-1
2979,-1,-1
3609,-1,-1
3654,-1,-1
2869,-1,-1
2567,-1,-1
430,-1,-1
635,-1,-1
2985,-1,-1
3573,-1,-1
3389,-1,-1
1406,-1,-1
25,-1,-1
1623,-1,-1
236,-1,-1
3782,-1,-1
2976,-1,-1
1763,-1,-1
2890,-1,-1
2298,-1,-1
3488,-1,-1
3084,-1,-1
1355,-1,-1
479,-1,-1
1598,-1,-1
1521,-1,-1
1776,-1,-1
2542,-1,-1
455,-1,-1
2445,-1,-1
3921,-1,-1
1729,-1,-1
3099,-1,-1
1254,-1,-1
3150,-1,-1
3603,-1,-1
1256,-1,-1
1028,-1,-1
2150,-1,-1
2855,-1,-1
28,-1,-1
3743,-1,-1
34,-1,-1
1723,-1,-1
2226,-1,-1
1087,-1,-1
1906,-1,-1
3764,-1,-1
2734,-1,-1
2764,-1,-1
2104,-1,-1
3612,-1,-1
2719,-1,-1
891,-1,-1
493,-1,-1
1734,-1,-1
3180,-1,-1
2401,-1,-1
3158,-1,-1
3419,-1,-1
3071,-1,-1
286,-1,-1
3163,-1,-1
2350,-1,-1
2977,-1,-1
1141,-1,-1
1330,-1,-1
2992,-1,-1
1191,-1,-1
502,-1,-1
1250,-1,-1
2728,-1,-1
3134,-1,-1
3015,-1,-1
377,-1,-1
2564,-1,-1
3701,-1,-1
912,-1,-1
2726,-1,-1
1332,-1,-1
1419,-1,-1
1276,-1,-1
3120,-1,-1
980,-1,-1
3349,-1,-1
2162,-1,-1
342,-1,-1
215,-1,-1
3554,-1,-1
2558,-1,-1
461,-1,-1
2440,-1,-1
202,-1,-1
2613,-1,-1
466,-1,-1
3421,-1,-1
3168,-1,-1
1850,-1,-1
1580,-1,-1
1579,-1,-1
2984,-1,-1
1263,-1,-1
469,-1,-1
1972,-1,-1
3846,-1,-1
3797,-1,-1
2679,-1,-1
2479,-1,-1
2621,-1,-1
2072,-1,-1
268,-1,-1
748,-1,-1
3293,-1,-1
3918,-1,-1
403,-1,-1
1910,-1,-1
2780,-1,-1
3309,-1,-1
2583,-1,-1
3719,-1,-1
2029,-1,-1
3544,-1,-1
720,-1,-1
3677,-1,-1
3639,-1,-1
3063,-1,-1
1436,-1,-1
2816,-1,-1
1918,-1,-1
994,-1,-1
3583,-1,-1
1778,-1,-1
2649,-1,-1
1859,-1,-1
1694,-1,-1
332,-1,-1
2306,-1,-1
801,-1,-1
841,-1,-1
742,-1,-1
2480,-1,-1
2876,-1,-1
1924,-1,-1
1232,-1,-1
2749,-1,-1
3128,-1,-1
1073,-1,-1
1847,-1,-1
3543,-1,-1
629,-1,-1
246,-1,-1
2098,-1,-1
630,-1,-1
2834,-1,-1
663,-1,-1
756,-1,-1
1269,-1,-1
1394,-1,-1
870,-1,-1
77,-1,-1
3775,-1,-1
3267,-1,-1
1364,-1,-1
3370,-1,-1
2378,-1,-1
3262,-1,-1
899,-1,-1
1167,-1,-1
3395,-1,-1
665,-1,-1
243,-1,-1
1527,-1,-1
393,-1,-1
3223,-1,-1
905,-1,-1
1813,-1,-1
516,-1,-1
1292,-1,-1
1457,-1,-1
3949,-1,-1
2025,-1,-1
291,-1,-1
2879,-1,-1
797,-1,-1
143,-1,-1
2849,-1,-1
3533,-1,-1
2763,-1,-1
951,-1,-1
140,-1,-1
3268,-1,-1
86,-1,-1
716,-1,-1
3668,-1,-1
1264,-1,-1
2393,-1,-1
3027,-1,-1
2821,-1,-1
3366,-1,-1
933,-1,-1
100,-1,-1
3261,-1,-1
1091,-1,-1
1280,-1,-1
3064,-1,-1
3646,-1,-1
1194,-1,-1
472,-1,-1
221,-1,-1
2222,-1,-1
2864,-1,-1
190,-1,-1
2907,-1,-1
778,-1,-1
908,-1,-1
3044,-1,-1
1857,-1,-1
3346,-1,-1
3054,-1,-1
3442,-1,-1
727,-1,-1
26,-1,-1
3823,-1,-1
3848,-1,-1
485,-1,-1
3359,-1,-1
3069,-1,-1
3882,-1,-1
854,-1,-1
3385,-1,-1
3433,-1,-1
3634,-1,-1
3799,-1,-1
2462,-1,-1
3950,-1,-1
1133,-1,-1
3489,-1,-1
3227,-1,-1
1751,-1,-1
1635,-1,-1
3072,-1,-1
3251,-1,-1
2797,-1,-1
1150,-1,-1
1780,-1,-1
2670,-1,-1
1098,-1,-1
1965,-1,-1
1777,-1,-1
2447,-1,-1
2850,-1,-1
2632,-1,-1
993,-1,-1
3115,-1,-1
53,-1,-1
3694,-1,-1
1301,-1,-1
1963,-1,-1
128,-1,-1
331,-1,-1
1110,-1,-1
3754,-1,-1
1691,-1,-1
1960,-1,-1
1414,-1,-1
1225,-1,-1
895,-1,-1
2624,-1,-1
3892,-1,-1
1835,-1,-1
693,-1,-1
3016,-1,-1
3155,-1,-1
2599,-1,-1
2702,-1,-1
3126,-1,-1
850,-1,-1
1854,-1,-1
2314,-1,-1
314,-1,-1
2325,-1,-1
3192,-1,-1
2747,-1,-1
432,-1,-1
2737,-1,-1
1824,-1,-1
257,-1,-1
1142,-1,-1
3800,-1,-1
2812,-1,-1
2390,-1,-1
3738,-1,-1
861,-1,-1
388,-1,-1
2601,-1,-1
1807,-1,-1
1111,-1,-1
1682,-1,-1
2091,-1,-1
3141,-1,-1
1713,-1,-1
3131,-1,-1
3570,-1,-1
194,-1,-1
2016,-1,-1
1793,-1,-1
3457,-1,-1
99,-1,-1
129,-1,-1
3384,-1,-1
3481,-1,-1
1905,-1,-1
694,-1,-1
2307,-1,-1
3138,-1,-1
2881,-1,-1
2824,-1,-1
2922,-1,-1
3586,-1,-1
3420,-1,-1
2926,-1,-1
3025,-1,-1
513,-1,-1
1400,-1,-1
1023,-1,-1
1845,-1,-1
3260,-1,-1
1736,-1,-1
1679,-1,-1
757,-1,-1
150,-1,-1
1715,-1,-1
552,-1,-1
3329,-1,-1
945,-1,-1
830,-1,-1
209,-1,-1
1161,-1,-1
1219,-1,-1
3650,-1,-1
1464,-1,-1
2893,-1,-1
2048,-1,-1
2786,-1,-1
2901,-1,-1
3638,-1,-1
1557,-1,-1
1524,-1,-1
2804,-1,-1
350,-1,-1
2932,-1,-1
2151,-1,-1
65,-1,-1
3394,-1,-1
187,-1,-1
41,-1,-1
3355,-1,-1
1907,-1,-1
1923,-1,-1
723,-1,-1
3578,-1,-1
3493,-1,-1
3790,-1,-1
10,-1,-1
3584,-1,-1
2975,-1,-1
2813,-1,-1
691,-1,-1
54,-1,-1
1065,-1,-1
607,-1,-1
587,-1,-1
3851,-1,-1
796,-1,-1
2278,-1,-1
2733,-1,-1
1637,-1,-1
2518,-1,-1
1501,-1,-1
1145,-1,-1
2755,-1,-1
3108,-1,-1
2423,-1,-1
260,-1,-1
2837,-1,-1
1849,-1,-1
1220,-1,-1
3509,-1,-1
540,-1,-1
1214,-1,-1
3792,-1,-1
1216,-1,-1
848,-1,-1
2426,-1,-1
3242,-1,-1
1024,-1,-1
283,-1,-1
3113,-1,-1
1319,-1,-1
1590,-1,-1
1602,-1,-1
1306,-1,-1
3093,-1,-1
181,-1,-1
656,-1,-1
1383,-1,-1
3929,-1,-1
3254,-1,-1
3787,-1,-1
1742,-1,-1
2212,-1,-1
1010,-1,-1
1221,-1,-1
3218,-1,-1
576,-1,-1
1681,-1,-1
2902,-1,-1
1970,-1,-1
3927,-1,-1
3713,-1,-1
3551,-1,-1
2047,-1,-1
1961,-1,-1
3660,-1,-1
794,-1,-1
1153,-1,-1
1022,-1,-1
2930,-1,-1
996,-1,-1
1453,-1,-1
333,-1,-1
3295,-1,-1
1585,-1,-1
1983,-1,-1
454,-1,-1
1939,-1,-1
2115,-1,-1
131,-1,-1
2842,-1,-1
1969,-1,-1
258,-1,-1
2363,-1,-1
1938,-1,-1
1885,-1,-1
3407,-1,-1
1213,-1,-1
368,-1,-1
2108,-1,-1
1025,-1,-1
781,-1,-1
2513,-1,-1
802,-1,-1
497,-1,-1
132,-1,-1
3504,-1,-1
3368,-1,-1
1105,-1,-1
3824,-1,-1
2233,-1,-1
76,-1,-1
2243,-1,-1
2457,-1,-1
3348,-1,-1
1230,-1,-1
832,-1,-1
1942,-1,-1
418,-1,-1
3356,-1,-1
2686,-1,-1
3933,-1,-1
3644,-1,-1
782,-1,-1
3756,-1,-1
2471,-1,-1
3745,-1,-1
752,-1,-1
2218,-1,-1
102,-1,-1
1804,-1,-1
1378,-1,-1
2772,-1,-1
673,-1,-1
2773,-1,-1
2101,-1,-1
2664,-1,-1
3641,-1,-1
141,-1,-1
1409,-1,-1
1291,-1,-1
1312,-1,-1
1666,-1,-1
1092,-1,-1
524,-1,-1
282,-1,-1
1733,-1,-1
2062,-1,-1
2291,-1,-1
3920,-1,-1
3883,-1,-1
3623,-1,-1
2617,-1,-1
3602,-1,-1
1405,-1,-1
2389,-1,-1
3342,-1,-1
916,-1,-1
901,-1,-1
2938,-1,-1
780,-1,-1
3396,-1,-1
84,-1,-1
979,-1,-1
1362,-1,-1
719,-1,-1
2660,-1,-1
2914,-1,-1
3362,-1,-1
2185,-1,-1
490,-1,-1
1919,-1,-1
707,-1,-1
2964,-1,-1
2158,-1,-1
1953,-1,-1
547,-1,-1
936,-1,-1
3195,-1,-1
1450,-1,-1
2568,-1,-1
795,-1,-1
255,-1,-1
1144,-1,-1
1827,-1,-1
122,-1,-1
3836,-1,-1
320,-1,-1
3145,-1,-1
507,-1,-1
1661,-1,-1
2608,-1,-1
375,-1,-1
3786,-1,-1
586,-1,-1
3617,-1,-1
2369,-1,-1
1977,-1,-1
2,-1,-1
1447,-1,-1
254,-1,-1
1397,-1,-1
3174,-1,-1
2221,-1,-1
2635,-1,-1
650,-1,-1
1350,-1,-1
43,-1,-1
2017,-1,-1
2328,-1,-1
592,-1,-1
685,-1,-1
988,-1,-1
773,-1,-1
2647,-1,-1
411,-1,-1
2444,-1,-1
3518,-1,-1
909,-1,-1
3714,-1,-1
1314,-1,-1
3127,-1,-1
1160,-1,-1
3473,-1,-1
3337,-1,-1
2818,-1,-1
1620,-1,-1
3844,-1,-1
1381,-1,-1
2008,-1,-1
3300,-1,-1
2885,-1,-1
2198,-1,-1
1159,-1,-1
3222,-1,-1
3940,-1,-1
1779,-1,-1
1604,-1,-1
1693,-1,-1
3817,-1,-1
2799,-1,-1
578,-1,-1
3784,-1,-1
158,-1,-1
785,-1,-1
1574,-1,-1
3341,-1,-1
168,-1,-1
2695,-1,-1
2831,-1,-1
2188,-1,-1
1066,-1,-1
2352,-1,-1
2316,-1,-1
3833,-1,-1
1169,-1,-1
2279,-1,-1
2076,-1,-1
3121,-1,-1
1957,-1,-1
3479,-1,-1
3320,-1,-1
1821,-1,-1
2753,-1,-1
1662,-1,-1
1016,-1,-1
231,-1,-1
2507,-1,-1
1791,-1,-1
1841,-1,-1
1479,-1,-1
3828,-1,-1
3372,-1,-1
2469,-1,-1
1186,-1,-1
3032,-1,-1
3946,-1,-1
2433,-1,-1
1199,-1,-1
97,-1,-1
2562,-1,-1
2240,-1,-1
1815,-1,-1
882,-1,-1
965,-1,-1
3783,-1,-1
877,-1,-1
253,-1,-1
3887,-1,-1
2655,-1,-1
401,-1,-1
2018,-1,-1
836,-1,-1
569,-1,-1
689,-1,-1
3476,-1,-1
48,-1,-1
555,-1,-1
740,-1,-1
1243,-1,-1
103,-1,-1
1227,-1,-1
2967,-1,-1
2650,-1,-1
2473,-1,-1
2961,-1,-1
728,-1,-1
3611,-1,-1
1054,-1,-1
3695,-1,-1
3102,-1,-1
2285,-1,-1
395,-1,-1
687,-1,-1
2618,-1,-1
3179,-1,-1
3429,-1,-1
1119,-1,-1
204,-1,-1
2591,-1,-1
3530,-1,-1
565,-1,-1
2968,-1,-1
1316,-1,-1
753,-1,-1
2266,-1,-1
1329,-1,-1
1799,-1,-1
1063,-1,-1
107,-1,-1
2124,-1,-1
1183,-1,-1
2054,-1,-1
171,-1,-1
1246,-1,-1
2053,-1,-1
1430,-1,-1
1476,-1,-1
302,-1,-1
2190,-1,-1
1968,-1,-1
2004,-1,-1
1181,-1,-1
3358,-1,-1
800,-1,-1
357,-1,-1
374,-1,-1
3517,-1,-1
2684,-1,-1
726,-1,-1
3718,-1,-1
2815,-1,-1
584,-1,-1
3104,-1,-1
3925,-1,-1
269,-1,-1
874,-1,-1
2910,-1,-1
1121,-1,-1
2347,-1,-1
2315,-1,-1
599,-1,-1
2300,-1,-1
2672,-1,-1
617,-1,-1
733,-1,-1
3387,-1,-1
2697,-1,-1
1435,-1,-1
3264,-1,-1
1852,-1,-1
950,-1,-1
604,-1,-1
1583,-1,-1
1553,-1,-1
3390,-1,-1
546,-1,-1
2705,-1,-1
358,-1,-1
2919,-1,-1
1976,-1,-1
2688,-1,-1
1123,-1,-1
3804,-1,-1
193,-1,-1
137,-1,-1
3536,-1,-1
636,-1,-1
1561,-1,-1
2921,-1,-1
3902,-1,-1
1599,-1,-1
1315,-1,-1
381,-1,-1
2005,-1,-1
3139,-1,-1
1328,-1,-1
3597,-1,-1
938,-1,-1
2916,-1,-1
1043,-1,-1
955,-1,-1
1012,-1,-1
1344,-1,-1
1157,-1,-1
2027,-1,-1
1458,-1,-1
1860,-1,-1
3591,-1,-1
1836,-1,-1
3592,-1,-1
2993,-1,-1
98,-1,-1
1717,-1,-1
2317,-1,-1
3531,-1,-1
3327,-1,-1
2826,-1,-1
2811,-1,-1
205,-1,-1
684,-1,-1
1347,-1,-1
2841,-1,-1
2792,-1,-1
3109,-1,-1
574,-1,-1
2844,-1,-1
3301,-1,-1
2338,-1,-1
3411,-1,-1
1932,-1,-1
2392,-1,-1
3835,-1,-1
3884,-1,-1
1551,-1,-1
2425,-1,-1
811,-1,-1
3523,-1,-1
2442,-1,-1
1711,-1,-1
779,-1,-1
1273,-1,-1
809,-1,-1
659,-1,-1
1031,-1,-1
2254,-1,-1
68,-1,-1
2800,-1,-1
3079,-1,-1
837,-1,-1
528,-1,-1
1714,-1,-1
3485,-1,-1
1728,-1,-1
464,-1,-1
1634,-1,-1
2827,-1,-1
280,-1,-1
622,-1,-1
1992,-1,-1
2065,-1,-1
2947,-1,-1
2094,-1,-1
2918,-1,-1
3500,-1,-1
1115,-1,-1
3821,-1,-1
232,-1,-1
871,-1,-1
725,-1,-1
3843,-1,-1
3449,-1,-1
807,-1,-1
3561,-1,-1
435,-1,-1
2436,-1,-1
1660,-1,-1
1226,-1,-1
1640,-1,-1
1197,-1,-1
3934,-1,-1
1337,-1,-1
1943,-1,-1
354,-1,-1
3189,-1,-1
2807,-1,-1
1088,-1,-1
494,-1,-1
3381,-1,-1
2868,-1,-1
2814,-1,-1
1899,-1,-1
106,-1,-1
2128,-1,-1
85,-1,-1
934,-1,-1
1528,-1,-1
2949,-1,-1
998,-1,-1
338,-1,-1
1632,-1,-1
3175,-1,-1
2970,-1,-1
1516,-1,-1
151,-1,-1
2399,-1,-1
1830,-1,-1
3522,-1,-1
417,-1,-1
197,-1,-1
2778,-1,-1
2470,-1,-1
1404,-1,-1
37,-1,-1
2427,-1,-1
196,-1,-1
212,-1,-1
396,-1,-1
3803,-1,-1
3159,-1,-1
2070,-1,-1
958,-1,-1
2324,-1,-1
2493,-1,-1
2729,-1,-1
394,-1,-1
3021,-1,-1
2079,-1,-1
2517,-1,-1
3007,-1,-1
648,-1,-1
3705,-1,-1
44,-1,-1
3164,-1,-1
3122,-1,-1
2228,-1,-1
3839,-1,-1
1853,-1,-1
2966,-1,-1
2923,-1,-1
1525,-1,-1
2161,-1,-1
360,-1,-1
3392,-1,-1
1029,-1,-1
645,-1,-1
2559,-1,-1
2397,-1,-1
3065,-1,-1
1645,-1,-1
2900,-1,-1
2102,-1,-1
3601,-1,-1
