train_indices,valid_indices,test_indices
2551,2208,3734
4255,2852,2658
1957,4164,434
4788,107,3923
3555,4441,3682
2573,2851,1595
1850,669,3824
1164,796,1967
1051,437,2885
3632,4763,1066
2747,664,859
427,4637,1581
3296,1489,1803
4896,283,1638
713,3940,3564
1716,594,4361
1468,2497,914
3608,3034,1331
3028,123,2566
2976,786,1612
2511,4841,4536
1156,2782,4130
3086,3377,3599
4257,73,586
5005,3041,3
31,4078,1924
1356,1032,1267
4413,2476,5011
3149,1522,1517
4678,45,1738
1591,2361,673
4946,4543,3660
4617,576,79
2054,78,1911
1041,1301,1908
1228,4056,3293
4497,549,1529
2116,469,746
775,555,4795
3099,2758,3048
4577,4368,4762
2140,2322,3602
644,2819,2091
4967,150,241
2084,1072,920
873,3929,758
3908,3701,3717
2134,791,190
1067,442,4140
2211,1543,1633
1178,4227,4958
706,772,4493
1441,1623,1457
2961,1433,4962
1686,4851,3684
2750,4715,3639
2184,4247,485
3584,4198,2725
3305,3757,4837
580,2444,3961
818,287,267
4213,4685,4072
2651,3152,1453
2371,207,3289
2461,497,2229
3135,1621,4030
1656,4661,2773
1293,2176,3613
1838,2006,4194
1946,2522,1536
2836,2000,1057
2752,3533,2626
1385,4974,3888
3642,3498,853
2667,3261,2762
1432,918,5008
4994,1280,607
2462,337,1754
3164,1323,2519
2169,2027,4176
686,2342,1956
3620,1899,1083
2244,2022,1741
3659,409,2614
1639,2528,1836
4322,1772,3527
2650,885,4960
3461,4481,4047
3239,2403,708
1845,2307,46
1855,143,3317
1496,1176,4815
1625,27,2278
1093,4576,2019
1308,2377,1217
2988,947,929
4279,160,2772
1809,1724,4920
986,1138,2397
2997,4523,3163
1260,3491,4344
2194,452,3204
1685,4810,921
3327,1064,3844
2974,3073,238
709,2769,4407
3625,1192,3715
1655,4336,4191
1108,4880,1578
840,3477,1115
1482,1898,2412
2575,2088,2094
4935,4680,4670
4373,590,1669
3988,3909,3500
3586,1189,4245
1162,253,3626
2525,1471,901
3215,4341,4480
174,4838,1797
196,2849,2387
1124,4718,1510
1778,4977,1498
1749,1348,3471
392,1107,187
3294,2531,210
2411,1566,2812
2873,1573,3133
2603,863,2454
2190,51,4516
1198,2815,756
2041,2472,2635
4272,278,222
3559,3463,2044
430,4643,4654
3597,4087,3446
2574,3410,2780
2858,2948,1047
851,4121,670
892,4908,3760
1624,4645,3740
1361,1951,4209
4055,1821,3169
4875,3087,2967
1958,661,2605
3476,4478,3092
1289,4250,3201
1117,588,4720
1244,826,1340
451,701,2028
2715,202,707
1599,1631,2141
3569,802,985
4293,2227,1497
2186,4546,1511
1265,4260,110
3455,1016,3214
4499,2682,663
3240,2270,3536
2069,1480,4124
4590,3709,1576
3866,4444,487
4134,4628,254
3054,4364,2339
887,1401,4691
4147,3035,2516
299,1491,1477
545,4812,1851
3459,2743,4202
1002,2251,4653
1554,3997,2266
1039,1395,2104
4730,2674,3407
319,3811,780
2792,1936,4668
3017,1485,3739
845,3351,1634
1886,904,247
623,1322,4065
3610,3227,2328
1661,1907,1488
2039,4073,3039
3281,4182,413
422,813,2115
4728,4283,3649
3076,1367,2129
1262,1562,3830
2233,2802,1302
2485,3005,4309
4855,2043,517
618,3007,1105
1593,2225,981
1311,98,4321
63,1940,440
2601,3003,3440
3936,4907,2669
2214,2606,4243
4315,4716,4187
2951,1787,781
4230,37,4879
897,849,2643
6,557,4199
2789,2260,3651
722,432,2241
809,4338,3719
1195,3728,4281
822,4537,565
602,257,2382
4549,3565,4818
2790,3439,620
1561,178,3402
4171,4220,1588
1316,321,3742
4400,102,4299
1916,3400,2464
2388,2977,1285
4835,2932,4266
4615,26,3060
4681,2334,2025
2326,2962,3716
2861,2106,12
4136,2876,3266
493,4041,1757
711,1952,719
1763,4456,4790
703,4690,4476
4573,2994,4061
4079,948,470
841,680,3243
2746,3316,2404
1113,3544,3834
2010,4985,4808
4343,1174,2250
2379,314,2539
235,1884,1142
2593,2903,53
1332,3120,4968
1136,2765,1604
4384,4342,3574
1548,4924,2085
1914,1,4011
375,1513,1205
2823,3797,1424
1035,341,2868
2438,559,3335
3857,400,1713
1658,1060,632
4075,1478,3688
4392,4606,3323
1354,3475,472
3587,3193,4791
2333,256,1290
3928,3478,4177
655,958,2632
1600,4932,4296
749,1645,3845
4712,574,50
2471,4022,274
1791,2457,2680
1458,1125,3558
3078,1375,213
224,4737,940
4820,1287,1371
4752,2817,1300
1393,4046,4529
2893,538,2384
2209,2254,1989
2021,606,2925
353,288,2763
2470,4819,3828
528,1879,1291
1131,4241,1532
4745,2210,3424
347,4682,1075
4380,2017,2660
4146,4531,348
3763,1736,2198
2399,149,4550
642,2535,2007
4612,1995,4966
4547,3228,2638
3196,4658,1061
1696,223,2111
4387,2881,4485
1119,609,1455
2971,2652,1034
1889,3291,3535
2636,3537,2119
3127,3629,4814
2237,208,2568
4639,547,2395
3177,1474,4401
4018,4433,2049
3112,1524,1943
4793,3444,2800
1305,303,4897
4589,1945,1349
2107,4626,2120
1353,3861,1038
1449,4627,694
3158,2200,4794
1614,3912,3860
1703,4799,995
3738,1258,2829
1253,3495,894
2089,2110,1701
4769,1875,126
3453,367,2172
4318,3338,3730
1830,3340,467
656,3403,4869
3203,439,2701
788,2290,1059
2075,1829,433
1758,2301,124
4809,90,4068
2178,2449,2478
4900,57,2067
25,1029,4858
1663,4735,1448
2883,3283,2998
808,2768,363
871,47,3292
1637,3042,269
2513,2003,3528
1042,1688,2646
2700,4722,3723
4867,2166,3686
36,4833,4267
1869,3978,1006
2744,4050,570
550,3554,2443
3711,1547,2541
2289,4662,301
2697,3706,4284
4133,3137,598
1866,4297,2125
3575,567,3622
2137,801,1699
860,4375,265
4868,4372,3945
4232,4878,4103
2087,1675,3886
3367,180,2950
2718,1766,3915
3572,330,119
2235,2269,2882
4156,4926,3170
2484,4749,4128
4609,3358,4398
2494,646,3882
66,2794,1887
1798,1963,2935
438,1147,2156
1711,1811,1425
3557,4836,652
3913,3449,2613
1856,1831,4214
715,3255,289
3623,1292,3366
4496,496,4766
3257,28,1466
4180,3862,1343
3119,2145,4320
2341,3364,3833
4616,4484,2536
4312,468,2490
2216,1979,268
4225,4119,2155
2386,3249,118
943,3959,4954
1418,1163,3349
155,1337,3045
1505,2938,4785
514,4719,2585
798,3571,4482
3781,3304,1297
2056,3198,4101
1770,9,2936
3863,1605,685
1932,806,2231
3990,3974,1054
1254,1607,2477
4804,4586,899
1592,513,3513
1990,1470,908
4939,3104,2215
4830,1867,3260
3383,1274,3180
3840,4583,211
1392,3635,4363
4755,4028,3907
217,4638,3247
2822,2886,3721
4479,2135,3667
651,3601,3150
2430,1859,784
329,4120,7
3756,3633,3641
1166,4889,3075
3482,2466,794
4520,3103,741
4558,1746,4218
1022,930,3134
3411,1021,2405
924,1615,4465
4123,2796,1318
1528,3921,3761
2046,4155,4831
4729,3313,2702
3825,4067,4006
2329,1900,3468
3190,2312,4159
3918,2681,732
1847,2378,3920
4215,2942,1717
4335,1740,2726
3603,4786,448
4731,2927,2866
248,477,1408
3435,1580,1654
2877,1329,133
171,2629,1481
116,2724,2839
1282,113,3071
43,3315,4138
3949,3069,282
2177,1808,3854
2144,2837,3040
1188,1426,1586
4495,4672,723
2684,1832,1097
1925,2999,3398
4759,4160,2071
955,1184,1509
2857,1313,978
2086,74,243
1874,2909,4870
3381,2624,4236
3955,1088,3434
3136,1726,4619
227,3011,1666
1981,3993,192
1613,3630,1014
3687,1920,1611
1583,418,2824
4514,4738,876
2242,4472,3445
2631,1472,1436
4706,4699,683
3654,4650,3583
4003,843,4975
473,4334,1930
1917,2864,162
2365,2501,2277
170,4592,681
1355,3488,907
165,2401,135
41,3483,2398
2058,4669,4181
2804,3056,3767
1283,4262,4436
2630,3994,510
1409,3979,315
1937,1575,1657
1012,1961,2188
4610,649,2722
4188,2245,1877
4170,185,1336
1344,4502,2435
1309,4723,1171
3088,2195,2553
3347,4040,1619
325,4450,232
2394,4425,2587
1535,5001,4989
2929,2467,3372
3787,4084,2884
1246,1153,1248
2440,1682,3322
2304,763,4848
2732,4082,1722
4509,1465,2510
16,4659,2561
3985,2352,2949
343,3577,824
4512,3576,4339
4507,186,2441
543,2628,1194
4624,4203,895
625,4252,944
4923,1572,3230
3097,4929,2338
4588,1974,4886
4381,1252,4857
3422,1692,4991
2895,1242,1215
1250,546,2666
3780,2173,4741
1689,2875,3049
3514,4834,2993
3342,2013,4874
2221,2508,4951
3821,383,814
4043,4856,4545
250,1199,1396
3442,2589,2023
1102,2505,445
2152,3413,569
799,562,3530
2708,3938,3275
3596,4743,1100
2035,3273,398
1852,4827,2275
3932,2637,733
3101,4910,359
3216,4979,524
4062,3540,2797
2207,4978,1167
219,4689,4382
2219,4674,142
1799,1794,101
3428,1598,578
4636,1574,3872
4489,1817,832
4866,3437,1743
629,1617,4541
4219,2102,2991
572,2012,2283
81,4998,3486
3924,864,3307
891,1587,4511
1001,1463,2500
2093,327,787
2489,4976,4597
2869,2298,523
4102,2933,1673
2801,4563,1264
1027,1775,1270
4736,4197,3334
4461,3002,1109
3784,3837,3880
2161,3999,2825
2391,3047,2175
3841,747,743
4333,2767,4941
4655,3102,2978
608,3856,1902
2659,4418,2856
3368,3037,2400
3142,3123,3900
4090,1789,2256
4572,2675,714
2108,3655,4089
446,221,412
4408,1764,4504
4726,2934,501
465,3288,1013
3233,949,4280
725,1461,2234
2918,115,3980
1919,819,271
1030,1095,3663
1676,4420,112
3057,1616,4657
3870,660,4733
3971,4895,201
4903,1629,386
3896,1467,3694
2911,1009,4057
973,2968,1660
577,3051,3788
1052,4077,3371
2538,2057,657
1826,912,181
2555,3154,4711
811,4423,4029
3046,1295,4337
3755,3105,62
4448,4369,1888
1438,627,2262
3939,1630,1226
89,1397,1005
2599,2296,156
2840,2246,2579
4744,3217,3130
2917,240,3902
3490,1490,1991
258,1694,3173
3043,370,4331
4984,318,3356
1750,4458,4635
3965,561,1201
3395,2641,3998
2205,4599,2716
276,1807,508
2011,1306,2034
2160,2831,662
667,3884,2451
1377,4513,2625
4768,4700,1710
2863,4567,1769
463,80,4088
251,3943,4114
4556,1780,3205
1160,2740,-1
674,-1,-1
1328,-1,-1
4905,-1,-1
4772,-1,-1
3664,-1,-1
484,-1,-1
1063,-1,-1
4864,-1,-1
197,-1,-1
2540,-1,-1
4447,-1,-1
4229,-1,-1
836,-1,-1
3972,-1,-1
3793,-1,-1
4756,-1,-1
525,-1,-1
3108,-1,-1
2686,-1,-1
1755,-1,-1
3493,-1,-1
455,-1,-1
628,-1,-1
3153,-1,-1
2201,-1,-1
4647,-1,-1
3807,-1,-1
3412,-1,-1
3732,-1,-1
4705,-1,-1
1839,-1,-1
4972,-1,-1
4353,-1,-1
1597,-1,-1
262,-1,-1
4912,-1,-1
4390,-1,-1
1129,-1,-1
2074,-1,-1
132,-1,-1
595,-1,-1
1864,-1,-1
4882,-1,-1
4406,-1,-1
994,-1,-1
4195,-1,-1
939,-1,-1
2337,-1,-1
4161,-1,-1
4789,-1,-1
2564,-1,-1
4275,-1,-1
1400,-1,-1
1962,-1,-1
3295,-1,-1
3582,-1,-1
2126,-1,-1
3226,-1,-1
3674,-1,-1
3236,-1,-1
4466,-1,-1
3022,-1,-1
4849,-1,-1
3962,-1,-1
2931,-1,-1
3094,-1,-1
3727,-1,-1
2923,-1,-1
4271,-1,-1
2354,-1,-1
2586,-1,-1
3808,-1,-1
1247,-1,-1
18,-1,-1
3859,-1,-1
770,-1,-1
4385,-1,-1
3648,-1,-1
2015,-1,-1
3764,-1,-1
4248,-1,-1
2450,-1,-1
3561,-1,-1
1795,-1,-1
3353,-1,-1
913,-1,-1
4294,-1,-1
1056,-1,-1
1929,-1,-1
3529,-1,-1
3826,-1,-1
2557,-1,-1
1668,-1,-1
1237,-1,-1
117,-1,-1
3578,-1,-1
3386,-1,-1
366,-1,-1
2673,-1,-1
1779,-1,-1
4362,-1,-1
1089,-1,-1
4391,-1,-1
792,-1,-1
2282,-1,-1
3708,-1,-1
3064,-1,-1
2834,-1,-1
512,-1,-1
236,-1,-1
2781,-1,-1
4149,-1,-1
1684,-1,-1
2164,-1,-1
4432,-1,-1
4313,-1,-1
2937,-1,-1
581,-1,-1
2853,-1,-1
1730,-1,-1
2302,-1,-1
4486,-1,-1
3588,-1,-1
1933,-1,-1
1010,-1,-1
3553,-1,-1
959,-1,-1
4422,-1,-1
2550,-1,-1
2870,-1,-1
3589,-1,-1
783,-1,-1
3893,-1,-1
1837,-1,-1
3570,-1,-1
4651,-1,-1
2276,-1,-1
2005,-1,-1
3585,-1,-1
4725,-1,-1
2664,-1,-1
3025,-1,-1
3702,-1,-1
2014,-1,-1
716,-1,-1
2434,-1,-1
3600,-1,-1
148,-1,-1
582,-1,-1
3157,-1,-1
2871,-1,-1
1695,-1,-1
3271,-1,-1
2340,-1,-1
2123,-1,-1
237,-1,-1
2943,-1,-1
3753,-1,-1
4732,-1,-1
1506,-1,-1
4803,-1,-1
4076,-1,-1
2396,-1,-1
831,-1,-1
279,-1,-1
1412,-1,-1
1092,-1,-1
1211,-1,-1
4036,-1,-1
3956,-1,-1
4919,-1,-1
2422,-1,-1
865,-1,-1
2291,-1,-1
1352,-1,-1
4210,-1,-1
4796,-1,-1
1648,-1,-1
1078,-1,-1
105,-1,-1
2051,-1,-1
1464,-1,-1
3957,-1,-1
1493,-1,-1
3933,-1,-1
2602,-1,-1
4208,-1,-1
745,-1,-1
4304,-1,-1
1161,-1,-1
1114,-1,-1
3067,-1,-1
1885,-1,-1
226,-1,-1
1793,-1,-1
475,-1,-1
1731,-1,-1
3944,-1,-1
1671,-1,-1
4012,-1,-1
2101,-1,-1
3464,-1,-1
638,-1,-1
3696,-1,-1
3714,-1,-1
2690,-1,-1
1008,-1,-1
2569,-1,-1
1365,-1,-1
4238,-1,-1
2529,-1,-1
3644,-1,-1
1881,-1,-1
1985,-1,-1
856,-1,-1
1062,-1,-1
2090,-1,-1
2532,-1,-1
2610,-1,-1
3139,-1,-1
2151,-1,-1
1805,-1,-1
1427,-1,-1
3796,-1,-1
519,-1,-1
3074,-1,-1
2303,-1,-1
3847,-1,-1
2385,-1,-1
2218,-1,-1
408,-1,-1
3013,-1,-1
2706,-1,-1
4784,-1,-1
294,-1,-1
4816,-1,-1
2313,-1,-1
3628,-1,-1
3387,-1,-1
296,-1,-1
1459,-1,-1
2330,-1,-1
1175,-1,-1
4058,-1,-1
1732,-1,-1
2414,-1,-1
1846,-1,-1
3450,-1,-1
3053,-1,-1
3749,-1,-1
4431,-1,-1
1378,-1,-1
730,-1,-1
619,-1,-1
4474,-1,-1
2845,-1,-1
4982,-1,-1
4993,-1,-1
2509,-1,-1
4421,-1,-1
2132,-1,-1
1525,-1,-1
3969,-1,-1
2843,-1,-1
639,-1,-1
2902,-1,-1
4310,-1,-1
431,-1,-1
650,-1,-1
2878,-1,-1
4847,-1,-1
4888,-1,-1
3775,-1,-1
1993,-1,-1
4388,-1,-1
3237,-1,-1
2076,-1,-1
4031,-1,-1
1915,-1,-1
1492,-1,-1
3253,-1,-1
953,-1,-1
560,-1,-1
307,-1,-1
735,-1,-1
1011,-1,-1
847,-1,-1
3502,-1,-1
4565,-1,-1
1646,-1,-1
2562,-1,-1
3964,-1,-1
3673,-1,-1
2374,-1,-1
3671,-1,-1
3144,-1,-1
372,-1,-1
3975,-1,-1
3004,-1,-1
3083,-1,-1
3646,-1,-1
2745,-1,-1
1679,-1,-1
231,-1,-1
52,-1,-1
49,-1,-1
3140,-1,-1
1752,-1,-1
2153,-1,-1
145,-1,-1
4948,-1,-1
1784,-1,-1
1782,-1,-1
3213,-1,-1
2737,-1,-1
2905,-1,-1
1910,-1,-1
77,-1,-1
2694,-1,-1
2321,-1,-1
3835,-1,-1
1473,-1,-1
2197,-1,-1
2370,-1,-1
3520,-1,-1
1756,-1,-1
2901,-1,-1
3165,-1,-1
3220,-1,-1
4098,-1,-1
4533,-1,-1
688,-1,-1
1206,-1,-1
293,-1,-1
1495,-1,-1
3036,-1,-1
1659,-1,-1
3878,-1,-1
3778,-1,-1
4710,-1,-1
2891,-1,-1
4054,-1,-1
4129,-1,-1
1251,-1,-1
1235,-1,-1
246,-1,-1
3549,-1,-1
1017,-1,-1
3836,-1,-1
4625,-1,-1
4109,-1,-1
1415,-1,-1
2665,-1,-1
1796,-1,-1
3666,-1,-1
2179,-1,-1
3898,-1,-1
771,-1,-1
239,-1,-1
3456,-1,-1
3531,-1,-1
509,-1,-1
320,-1,-1
358,-1,-1
3380,-1,-1
881,-1,-1
1384,-1,-1
2445,-1,-1
4553,-1,-1
4221,-1,-1
4927,-1,-1
4823,-1,-1
1145,-1,-1
3539,-1,-1
542,-1,-1
739,-1,-1
3817,-1,-1
2854,-1,-1
2367,-1,-1
2547,-1,-1
2957,-1,-1
4602,-1,-1
4777,-1,-1
3592,-1,-1
130,-1,-1
2760,-1,-1
3015,-1,-1
941,-1,-1
1186,-1,-1
2703,-1,-1
401,-1,-1
4899,-1,-1
3370,-1,-1
1299,-1,-1
1411,-1,-1
804,-1,-1
1698,-1,-1
3430,-1,-1
1203,-1,-1
534,-1,-1
2712,-1,-1
4942,-1,-1
1225,-1,-1
4231,-1,-1
754,-1,-1
339,-1,-1
2300,-1,-1
2383,-1,-1
4360,-1,-1
24,-1,-1
1158,-1,-1
4559,-1,-1
3297,-1,-1
3472,-1,-1
2928,-1,-1
4242,-1,-1
2649,-1,-1
3800,-1,-1
1950,-1,-1
2033,-1,-1
4303,-1,-1
4859,-1,-1
2284,-1,-1
967,-1,-1
2150,-1,-1
1806,-1,-1
234,-1,-1
3869,-1,-1
977,-1,-1
4884,-1,-1
3621,-1,-1
3492,-1,-1
2584,-1,-1
2770,-1,-1
396,-1,-1
1169,-1,-1
4034,-1,-1
2748,-1,-1
613,-1,-1
3581,-1,-1
816,-1,-1
1987,-1,-1
3891,-1,-1
249,-1,-1
4454,-1,-1
4298,-1,-1
4154,-1,-1
1871,-1,-1
1429,-1,-1
4548,-1,-1
2357,-1,-1
1828,-1,-1
4201,-1,-1
1223,-1,-1
1953,-1,-1
3020,-1,-1
1964,-1,-1
3265,-1,-1
3096,-1,-1
2436,-1,-1
1544,-1,-1
2751,-1,-1
738,-1,-1
3052,-1,-1
3339,-1,-1
2285,-1,-1
3816,-1,-1
4648,-1,-1
2192,-1,-1
1767,-1,-1
3720,-1,-1
4684,-1,-1
2803,-1,-1
1368,-1,-1
915,-1,-1
1610,-1,-1
3906,-1,-1
571,-1,-1
1969,-1,-1
4568,-1,-1
1234,-1,-1
1901,-1,-1
3178,-1,-1
4498,-1,-1
1101,-1,-1
464,-1,-1
5007,-1,-1
3504,-1,-1
820,-1,-1
3420,-1,-1
3724,-1,-1
384,-1,-1
444,-1,-1
4930,-1,-1
2185,-1,-1
1450,-1,-1
2633,-1,-1
848,-1,-1
1725,-1,-1
1891,-1,-1
2615,-1,-1
3084,-1,-1
1421,-1,-1
2128,-1,-1
2940,-1,-1
687,-1,-1
3627,-1,-1
773,-1,-1
2559,-1,-1
2710,-1,-1
3616,-1,-1
4010,-1,-1
3690,-1,-1
665,-1,-1
387,-1,-1
3952,-1,-1
834,-1,-1
4414,-1,-1
1555,-1,-1
3713,-1,-1
3211,-1,-1
498,-1,-1
3532,-1,-1
3725,-1,-1
1112,-1,-1
2786,-1,-1
1973,-1,-1
500,-1,-1
1440,-1,-1
2788,-1,-1
3683,-1,-1
2024,-1,-1
2581,-1,-1
4174,-1,-1
2103,-1,-1
2002,-1,-1
4621,-1,-1
4025,-1,-1
14,-1,-1
734,-1,-1
3460,-1,-1
3676,-1,-1
4779,-1,-1
1765,-1,-1
3976,-1,-1
111,-1,-1
935,-1,-1
3560,-1,-1
2305,-1,-1
4301,-1,-1
55,-1,-1
3093,-1,-1
1705,-1,-1
3970,-1,-1
3637,-1,-1
2952,-1,-1
4872,-1,-1
4734,-1,-1
833,-1,-1
1565,-1,-1
3593,-1,-1
2448,-1,-1
3274,-1,-1
3416,-1,-1
1079,-1,-1
2363,-1,-1
3286,-1,-1
4826,-1,-1
1928,-1,-1
3282,-1,-1
1948,-1,-1
168,-1,-1
4604,-1,-1
1804,-1,-1
4775,-1,-1
4702,-1,-1
4988,-1,-1
1691,-1,-1
2492,-1,-1
4132,-1,-1
4506,-1,-1
4002,-1,-1
4922,-1,-1
1744,-1,-1
4792,-1,-1
4379,-1,-1
1452,-1,-1
742,-1,-1
389,-1,-1
909,-1,-1
2158,-1,-1
4377,-1,-1
399,-1,-1
4557,-1,-1
2315,-1,-1
3345,-1,-1
2926,-1,-1
1304,-1,-1
767,-1,-1
1551,-1,-1
548,-1,-1
2597,-1,-1
4192,-1,-1
1087,-1,-1
3751,-1,-1
4282,-1,-1
893,-1,-1
1240,-1,-1
1777,-1,-1
4074,-1,-1
4944,-1,-1
4697,-1,-1
4105,-1,-1
2020,-1,-1
654,-1,-1
4603,-1,-1
4956,-1,-1
2761,-1,-1
1720,-1,-1
727,-1,-1
1383,-1,-1
1745,-1,-1
1667,-1,-1
1706,-1,-1
302,-1,-1
942,-1,-1
2402,-1,-1
2131,-1,-1
3290,-1,-1
1007,-1,-1
3390,-1,-1
4091,-1,-1
1342,-1,-1
2947,-1,-1
32,-1,-1
3681,-1,-1
361,-1,-1
1843,-1,-1
3258,-1,-1
2704,-1,-1
503,-1,-1
4032,-1,-1
4453,-1,-1
4571,-1,-1
151,-1,-1
2031,-1,-1
1822,-1,-1
2552,-1,-1
789,-1,-1
1896,-1,-1
4574,-1,-1
2376,-1,-1
2850,-1,-1
2481,-1,-1
1709,-1,-1
518,-1,-1
692,-1,-1
1678,-1,-1
2052,-1,-1
1277,-1,-1
1571,-1,-1
2429,-1,-1
4633,-1,-1
1892,-1,-1
2452,-1,-1
17,-1,-1
380,-1,-1
2308,-1,-1
3809,-1,-1
556,-1,-1
2779,-1,-1
2954,-1,-1
3930,-1,-1
3176,-1,-1
2306,-1,-1
584,-1,-1
4871,-1,-1
4430,-1,-1
3365,-1,-1
2343,-1,-1
1196,-1,-1
1151,-1,-1
3669,-1,-1
884,-1,-1
2838,-1,-1
4686,-1,-1
344,-1,-1
3791,-1,-1
2249,-1,-1
874,-1,-1
2754,-1,-1
1229,-1,-1
3081,-1,-1
242,-1,-1
3000,-1,-1
4007,-1,-1
597,-1,-1
4445,-1,-1
4452,-1,-1
4709,-1,-1
3783,-1,-1
4885,-1,-1
4964,-1,-1
4800,-1,-1
4354,-1,-1
1232,-1,-1
1068,-1,-1
134,-1,-1
3359,-1,-1
1104,-1,-1
866,-1,-1
4925,-1,-1
3418,-1,-1
4415,-1,-1
2693,-1,-1
2621,-1,-1
4703,-1,-1
699,-1,-1
4593,-1,-1
2359,-1,-1
3320,-1,-1
95,-1,-1
1519,-1,-1
3810,-1,-1
402,-1,-1
275,-1,-1
4952,-1,-1
5,-1,-1
15,-1,-1
2972,-1,-1
4403,-1,-1
3219,-1,-1
1317,-1,-1
1000,-1,-1
1366,-1,-1
1212,-1,-1
4110,-1,-1
3429,-1,-1
1627,-1,-1
4844,-1,-1
461,-1,-1
1977,-1,-1
3172,-1,-1
2640,-1,-1
2317,-1,-1
1653,-1,-1
2473,-1,-1
281,-1,-1
1233,-1,-1
797,-1,-1
4063,-1,-1
612,-1,-1
4945,-1,-1
22,-1,-1
352,-1,-1
2,-1,-1
2138,-1,-1
3350,-1,-1
33,-1,-1
2036,-1,-1
4540,-1,-1
1389,-1,-1
230,-1,-1
823,-1,-1
2037,-1,-1
1608,-1,-1
1590,-1,-1
2530,-1,-1
2259,-1,-1
2512,-1,-1
1984,-1,-1
4151,-1,-1
3318,-1,-1
4440,-1,-1
4244,-1,-1
179,-1,-1
3401,-1,-1
2047,-1,-1
1727,-1,-1
4902,-1,-1
3951,-1,-1
3436,-1,-1
2230,-1,-1
2364,-1,-1
2502,-1,-1
4351,-1,-1
2380,-1,-1
54,-1,-1
4376,-1,-1
2217,-1,-1
3326,-1,-1
4693,-1,-1
1350,-1,-1
1955,-1,-1
323,-1,-1
2919,-1,-1
388,-1,-1
4268,-1,-1
450,-1,-1
3774,-1,-1
4464,-1,-1
4921,-1,-1
2486,-1,-1
3362,-1,-1
2318,-1,-1
1810,-1,-1
2688,-1,-1
4613,-1,-1
677,-1,-1
1296,-1,-1
1569,-1,-1
846,-1,-1
2410,-1,-1
4483,-1,-1
286,-1,-1
369,-1,-1
436,-1,-1
71,-1,-1
5006,-1,-1
1842,-1,-1
4017,-1,-1
1880,-1,-1
354,-1,-1
1652,-1,-1
3935,-1,-1
3855,-1,-1
3109,-1,-1
4938,-1,-1
3162,-1,-1
1126,-1,-1
1564,-1,-1
5004,-1,-1
3638,-1,-1
4530,-1,-1
2848,-1,-1
3806,-1,-1
4152,-1,-1
4542,-1,-1
4914,-1,-1
2833,-1,-1
4727,-1,-1
4876,-1,-1
106,-1,-1
2899,-1,-1
1558,-1,-1
1043,-1,-1
3250,-1,-1
406,-1,-1
2913,-1,-1
2127,-1,-1
2182,-1,-1
2159,-1,-1
919,-1,-1
161,-1,-1
4825,-1,-1
4598,-1,-1
4193,-1,-1
1762,-1,-1
1883,-1,-1
987,-1,-1
800,-1,-1
2622,-1,-1
1893,-1,-1
4306,-1,-1
1693,-1,-1
3443,-1,-1
