train_indices,valid_indices,test_indices
5528,5207,377
5335,4002,4828
2281,2196,5816
3732,4098,52
1585,5625,598
1428,2827,1664
3643,3646,6254
883,3540,272
1296,4966,2098
2786,3824,6495
334,2752,5292
1662,5248,4279
3119,1130,578
3481,3982,2021
2607,5364,1925
1360,2697,2915
3353,5255,1610
2015,2031,6582
6225,4924,946
4540,1303,877
2988,4696,6577
4160,1907,402
3006,1541,2180
2814,6095,3508
1072,4042,5130
557,5966,3758
1863,2957,3273
6286,984,2439
3314,5892,3607
1141,184,530
6116,1157,3531
4184,5549,4404
2469,2034,2502
4223,3702,2951
3390,4251,2277
1198,2481,4473
1520,1780,5416
2732,2210,4050
887,4504,4334
2573,2823,6190
3989,4149,257
400,935,2568
2925,6101,577
3618,4533,3262
5126,2422,693
1203,2014,1777
4746,1533,3605
3133,893,2391
1032,2699,3849
1512,5424,3497
1188,2872,1227
6228,2304,2655
3330,2092,5095
3137,1010,4195
1948,5268,1077
4727,4694,4832
3334,4272,256
1840,2426,1701
3475,3097,4000
181,1493,4725
3075,3335,224
5103,2053,2257
917,6149,5308
1982,3010,6578
1059,1162,3213
4827,2084,4516
4659,1737,5003
4486,626,5631
4706,1271,3840
5392,4669,1835
2123,245,4028
4189,3439,3060
4987,1400,196
2639,1365,1942
5606,6552,1414
2987,3050,4379
4492,4631,6082
3130,2153,3691
1331,973,5334
1996,6217,2345
5237,128,4940
5106,5527,695
4499,3263,6321
869,294,5575
282,208,2627
3588,4058,1132
3703,5814,4225
3110,269,5009
2032,1837,4948
5318,966,4880
4282,4715,1375
1043,5808,226
1779,955,6527
1249,436,4578
1065,2147,2719
679,309,5167
1980,6239,2553
4718,5330,2508
1286,3436,4912
2615,2238,1938
5581,1813,6005
3736,4548,1455
5012,691,5669
2389,6493,1473
6431,2939,1988
3099,3159,2780
3516,1970,2170
699,5548,4990
251,5134,4389
2575,2538,6066
2287,1519,5415
2280,314,1384
18,4239,1403
1632,162,6466
3049,2200,35
2208,4656,6017
4823,5477,4790
799,5428,3862
5291,254,3191
5872,57,6359
1347,3827,6403
1441,4834,1430
2003,4952,3759
343,6073,3858
5449,3974,3752
4227,3745,3518
2808,5944,963
415,1317,4975
2266,4491,1826
3013,6181,5811
4106,3631,1225
2721,746,1186
3040,3226,6166
964,4064,2002
6439,537,3973
6303,5442,4976
3889,5020,5958
6533,3215,4934
490,2161,5913
506,1055,2784
6091,3358,5691
2572,5278,235
5137,1997,5533
3033,5026,1570
6287,3376,3803
3420,1616,6555
2986,3648,823
3089,6265,3223
5065,4613,6075
6434,5623,6205
5218,6253,4328
2449,6028,795
5904,588,2168
1601,4664,5826
6482,5360,6284
2338,1202,668
4783,2794,5077
1508,1381,2565
1402,3064,6163
6357,1305,1955
6155,5991,5646
2425,4323,6464
6475,3642,2143
5933,839,5936
412,3418,3574
363,1738,2818
4290,6487,2071
630,3451,1040
187,4430,2596
1583,3375,4745
2428,2610,3848
3487,825,5149
3104,2486,1252
405,3874,4481
860,2656,22
1561,4947,4134
791,6425,6583
1440,2490,1646
1515,270,6384
3463,2435,2631
4988,4754,4819
6226,5622,2248
6274,384,5919
996,3555,1612
3498,1822,5563
4469,138,1971
2667,4468,553
3591,376,2294
1089,5194,1334
5438,3532,1677
610,3456,6497
6021,4986,4925
5322,4443,2272
3794,3279,2023
370,5729,48
3767,4873,1783
6039,2458,3253
5293,3168,4200
3890,3280,2183
6588,199,2890
157,6180,1494
498,4022,268
3976,4547,6270
4520,2176,89
5982,3866,5339
4271,4835,2127
5642,432,4212
64,732,4814
3856,287,722
1731,3012,849
4231,5855,4432
6406,6244,3950
5199,2471,2821
3784,3457,2169
2339,5947,4472
1223,3808,4820
1650,6609,840
867,4971,3674
1123,3088,568
5576,3108,5329
3146,3586,1345
5748,5976,1071
1926,735,5633
6468,1026,4181
4268,803,1766
1148,311,1166
4655,1181,4766
5935,4306,5208
3762,2275,2934
3908,2203,493
1327,3211,5059
987,5019,4686
922,3474,3307
3112,1656,863
2337,907,649
2348,4554,5429
3530,5481,1939
1577,2537,4207
3615,2523,1429
3984,4617,5893
1884,1596,5450
4348,1480,6326
4653,5414,2451
6048,4076,3247
3062,3259,1775
5275,4221,3131
393,3773,5036
1555,1690,787
6032,2230,3227
3009,3357,2863
5794,2069,4226
1602,4150,3723
5666,457,2997
6333,2292,4453
3511,6266,6060
3212,1380,969
4994,6022,1964
4642,4525,5393
4138,5938,898
3200,458,2908
4115,1038,5784
3956,3059,4489
3738,6260,3959
4054,2145,5113
4086,4275,2295
2674,5765,2088
4632,639,6575
4293,4517,4079
2725,4474,6345
4932,5008,3800
6437,3583,6579
112,2876,991
864,2750,5985
4194,2456,2427
6471,2672,4999
1984,1530,4800
185,4412,5671
428,1052,2027
1987,3233,751
2889,756,5050
1159,481,2566
6241,5999,5119
4069,1432,3385
1433,1901,1800
4879,2440,6079
6,95,2600
1228,6354,5661
755,6001,5591
2112,4728,25
5839,1874,5116
392,2367,3601
2527,1791,3867
3740,2037,2771
2643,3039,2487
3105,1323,2344
273,5295,1482
5407,2769,2614
2641,1030,5516
3323,119,4682
5262,6294,1915
6279,2737,49
788,665,3322
4262,1121,1232
4739,1778,912
2976,4434,6449
416,5555,1165
4416,2457,853
3021,4749,1224
546,1066,6282
2216,5940,5425
3098,4995,2722
3625,891,5683
3650,582,4716
4135,6366,4582
2093,6576,3811
3,3748,6507
3441,4583,321
6057,1749,4954
696,1700,500
981,682,4757
4374,5115,1809
3443,3807,3347
1745,4196,3409
2695,214,29
2996,4188,4691
4422,5843,2834
700,655,2475
1185,2848,1511
1743,983,5088
6587,6599,4643
444,264,2551
6538,805,3469
6369,5375,4089
4116,5962,3657
6103,1411,216
593,389,465
3228,303,2501
4420,834,129
2599,5244,43
3257,1742,1097
3026,3415,4624
5440,5761,807
5610,3421,5446
4439,5344,1785
5002,1463,5321
4679,6218,631
1528,354,2746
5412,4284,2792
5257,2001,4322
5684,1881,1023
2638,5121,90
284,3543,319
784,2237,4133
5441,3921,1254
3149,3174,5032
1179,3442,1051
2282,985,2443
2648,388,1672
579,2702,5280
3810,223,2369
1815,5980,6446
1273,1979,4345
3176,4550,4053
3454,3747,5746
972,4238,1079
2349,2450,3296
4136,2201,2140
2352,1801,2488
5193,2800,1361
4236,390,5643
3700,1922,3499
1534,1464,4182
4343,4737,2874
6368,238,5145
531,4426,2982
1551,2473,1665
2310,6007,5964
986,6233,3939
2517,139,3413
4147,4953,1353
2937,4768,2205
2235,4600,2309
5269,1852,2154
2623,1499,5812
4796,1985,5914
2052,2740,4350
2690,1674,2727
71,4900,6128
2331,1687,1397
4704,477,3258
5832,3844,6288
2694,3790,3435
2365,660,1099
4886,3123,5399
171,5702,6598
558,4073,1364
2625,5305,1019
718,1540,2495
1808,5874,4205
5501,2581,6058
3246,3864,4247
3527,5664,6513
2102,3199,3147
1940,5154,3440
5710,4485,5350
2586,1138,3401
6512,3970,77
4126,4447,4261
5378,413,5634
4634,3056,1294
6542,2252,1325
1670,5297,5085
3468,3741,6137
10,1896,815
6350,652,1103
1341,3894,5217
743,5724,5101
703,1310,2104
4574,1865,3893
4457,4503,6123
3284,4016,6517
5838,587,3633
4396,5135,2068
4596,2065,2048
548,6183,5681
5366,4035,4713
5263,5390,5122
4119,5011,5959
1719,1150,5742
249,1321,4163
3332,4752,3135
2979,5017,5469
723,5986,50
4531,2150,1867
4939,1266,5075
5673,2445,5786
6494,4234,1450
5028,542,2411
4791,5921,484
701,229,443
4693,5166,2270
3157,1595,2757
3871,4758,832
6106,6417,8
3486,5294,1053
3029,2767,4793
2157,1215,1935
449,1873,1683
3914,4165,1755
478,5725,2902
4197,3266,5071
3710,2887,2232
2723,3187,3214
2315,1145,3438
175,1388,4314
5408,5619,3431
2891,4794,2605
1788,581,3122
3328,918,1642
20,3927,5910
4376,3946,5883
362,3896,4646
5482,5777,2186
340,5529,4249
3777,5157,460
3288,3002,6089
5994,1893,4210
6511,70,107
1320,2583,3350
1973,2480,2269
4877,6248,3495
2308,2917,2042
835,927,4015
1371,5056,762
2448,1154,215
2612,885,2678
767,194,382
4621,2094,4330
5296,5128,2327
3239,1625,4730
2766,903,5846
5387,5142,2113
3221,5265,5146
6380,2911,2606
2601,2020,2312
5168,1817,5384
4094,2360,5520
5062,1008,3832
595,4508,6211
4403,277,1206
1765,1565,1418
4125,2679,2637
1109,6453,2229
5403,2504,2213
1556,3154,3248
6591,495,5901
5038,1974,5785
3656,3659,2076
2942,3733,901
4170,3145,2370
4979,6534,3787
1083,5967,4421
5487,2220,1983
4699,1912,989
1799,2611,3757
4428,6042,1034
3526,6474,3139
1562,1298,144
3837,5221,3085
4083,5906,453
6192,920,5369
3229,5775,3589
6189,4256,4552
4980,1344,759
3341,422,1550
5639,3629,3128
4868,5595,3230
5961,2759,361
4267,3722,5650
5178,3505,3628
4316,75,2400
2726,3816,1611
2522,5743,3779
3464,2653,6191
1905,3502,1475
4285,3522,843
1871,1267,6175
3336,2993,4071
5420,544,6234
2912,1488,2050
5189,1392,1297
6165,3117,5546
4398,192,3488
2629,2675,4911
5750,1000,6329
4217,236,3343
6131,3888,3712
1876,622,5807
320,1734,5626
3084,4454,6418
1107,2024,6383
4858,3845,2909
3746,2968,5270
4926,4804,1292
4021,3546,2817
6465,1523,3524
3683,5948,1847
5111,290,3873
4738,166,5030
1658,6516,3379
5054,2038,4051
2858,3302,3152
6065,5956,4329
5781,1348,5718
5731,188,780
4278,1262,1767
2927,1104,5498
424,318,113
4417,2644,2798
3265,5620,401
4448,6458,6238
4185,469,5188
6570,1070,4462
4493,6291,2922
142,4833,1454
786,4505,5479
5107,1587,6376
5069,2364,5922
3015,2536,341
6098,369,1706
773,4349,2989
1449,3274,4731
3884,3160,4141
3751,1989,1233
1167,3318,1729
5524,5603,6387
813,3325,3138
564,4307,1715
3826,12,1629
5738,6435,6520
4206,1702,645
2236,717,1501
4714,3717,348
4985,1431,3473
5220,957,1125
3920,632,2707
4839,2895,182
1269,3938,831
4974,82,1503
4627,809,658
3594,6035,5543
1050,4229,5930
783,4630,5307
3327,1264,4595
797,79,1538
4821,2971,5091
3030,6285,2562
4087,4961,2262
1774,5887,2006
995,5246,5259
584,729,2396
5377,1889,2984
5951,4320,3237
283,1308,193
5027,3023,4067
4246,1222,1630
2704,3729,4354
1265,2861,2747
1393,6374,5685
5876,2579,6593
4748,3102,4310
926,179,1968
3317,1861,852
960,6276,4240
3337,380,1408
2919,5647,5159
3399,2617,5476
1014,336,1143
5676,4559,207
5538,98,3859
1187,1452,195
3793,1579,2563
1446,2958,2602
4056,2333,3967
3326,4266,5169
4168,4186,2441
3988,5242,3580
2083,5851,2782
802,118,1006
434,1129,2431
765,1697,2662
2680,2316,5397
2730,1412,2851
5754,4371,3852
5675,2576,6045
760,5234,5741
2250,2503,2498
1257,6564,5473
4927,1569,5475
4479,2334,4618
3651,2341,518
4853,1401,2509
5523,3635,4394
502,1275,305
1554,327,2981
3087,575,3925
659,418,3111
6429,6472,727
1216,5730,3374
1883,5541,5324
5015,1653,2005
5864,2330,3203
4989,4619,4514
5526,1848,855
2838,6422,6340
5486,6605,5
4128,5332,2390
2129,4589,1746
6560,4936,3612
3103,6371,6430
3809,900,5394
2188,41,5497
3671,6404,1237
5802,468,2207
1410,6010,828
344,440,998
3173,6421,4061
3960,6034,3408
1239,230,1017
4997,3823,3046
3389,1698,1240
3687,1713,4765
3278,3872,2116
2720,3452,4830
1056,999,5082
968,3561,5058
6013,417,333
1437,4883,42
1637,634,4466
5236,572,2691
5258,209,5800
4510,697,4451
5125,3645,3514
6246,6133,2788
4005,5969,5314
2336,1171,1868
4732,1680,4109
1389,2621,820
4808,541,5726
2584,2080,6569
6113,5372,5745
6104,2881,1696
6305,4418,870
1175,4252,3515
40,2395,3355
1969,909,4294
23,2763,4795
5192,5073,4463
6492,5379,5458
5396,5052,3593
5337,39,4902
3297,4920,1042
5607,4720,524
2419,2990,874
4779,1031,3041
5346,5697,3395
5885,6338,2289
4660,5865,6362
3348,674,2219
6551,5917,3092
4047,692,1173
5034,4815,2688
2660,683,6342
1707,5706,5701
2865,5338,411
241,4341,716
2375,2832,2402
6102,1855,1807
5336,5230,1750
5829,766,3966
2948,99,419
4172,5348,4066
6349,2765,3765
1573,5253,4114
856,785,3047
2554,1328,4032
6029,2812,3204
4401,2809,2049
5239,5205,1917
4528,510,2497
4384,1009,2646
5315,6316,2125
4708,123,3680
1771,4788,6271
5692,3304,1639
2303,4444,4878
1978,3940,2569
5694,2081,2472
4769,4511,5238
3886,3756,3392
5641,2862,78
3678,4576,6336
2335,342,332
4506,617,2924
5687,6160,6033
3053,2604,2285
970,4436,2516
5774,4248,2685
2819,3569,3367
5827,5470,1120
886,1504,2305
2938,5952,4148
4118,5240,3877
5131,5519,4359
3582,5869,5667
6390,2242,6214
5815,2822,4121
4173,5502,1119
2064,2755,654
150,6488,26
1272,6486,1100
5018,5042,3057
757,2175,1062
5304,1250,2385
914,4169,1797
4211,60,3090
1959,280,4004
6312,6367,4339
3833,3186,1313
63,4099,51
2134,3356,5066
556,394,511
3267,705,2115
4509,4455,5024
167,3686,3716
88,4204,4556
3016,3177,140
4850,3236,1793
4093,3675,5648
2947,5226,3547
2753,2256,5877
6100,5007,6407
2218,6559,2296
5488,6167,4969
1735,5842,1805
308,5203,6389
2542,4588,6529
4340,3550,5943
1219,5627,1787
5656,3952,2669
3295,317,3504
426,4139,-1
4817,-1,-1
3201,-1,-1
2141,-1,-1
642,-1,-1
5465,-1,-1
6572,-1,-1
6077,-1,-1
5410,-1,-1
4762,-1,-1
5764,-1,-1
3164,-1,-1
734,-1,-1
3101,-1,-1
483,-1,-1
3660,-1,-1
5720,-1,-1
4677,-1,-1
3875,-1,-1
3637,-1,-1
704,-1,-1
710,-1,-1
1115,-1,-1
1195,-1,-1
3838,-1,-1
2164,-1,-1
2804,-1,-1
571,-1,-1
6298,-1,-1
1829,-1,-1
4065,-1,-1
262,-1,-1
5662,-1,-1
2059,-1,-1
2852,-1,-1
74,-1,-1
3664,-1,-1
459,-1,-1
5266,-1,-1
2107,-1,-1
2733,-1,-1
4673,-1,-1
3913,-1,-1
976,-1,-1
2826,-1,-1
3529,-1,-1
1193,-1,-1
6451,-1,-1
6334,-1,-1
2051,-1,-1
2856,-1,-1
1366,-1,-1
2359,-1,-1
5198,-1,-1
2264,-1,-1
911,-1,-1
5537,-1,-1
4782,-1,-1
6261,-1,-1
97,-1,-1
4891,-1,-1
1078,-1,-1
5094,-1,-1
596,-1,-1
5463,-1,-1
2007,-1,-1
295,-1,-1
2713,-1,-1
3308,-1,-1
2233,-1,-1
4805,-1,-1
4903,-1,-1
5204,-1,-1
2995,-1,-1
4860,-1,-1
2590,-1,-1
5326,-1,-1
1064,-1,-1
5170,-1,-1
3598,-1,-1
1395,-1,-1
563,-1,-1
643,-1,-1
4591,-1,-1
4778,-1,-1
1210,-1,-1
5444,-1,-1
2321,-1,-1
2100,-1,-1
2162,-1,-1
2820,-1,-1
606,-1,-1
3252,-1,-1
1116,-1,-1
1599,-1,-1
4429,-1,-1
3549,-1,-1
3220,-1,-1
5177,-1,-1
3004,-1,-1
6142,-1,-1
6589,-1,-1
6360,-1,-1
5371,-1,-1
4174,-1,-1
714,-1,-1
5436,-1,-1
5810,-1,-1
905,-1,-1
5803,-1,-1
4052,-1,-1
3393,-1,-1
4852,-1,-1
1811,-1,-1
4585,-1,-1
3684,-1,-1
406,-1,-1
3521,-1,-1
2346,-1,-1
5471,-1,-1
1506,-1,-1
4944,-1,-1
822,-1,-1
6076,-1,-1
1491,-1,-1
4977,-1,-1
3836,-1,-1
5000,-1,-1
1856,-1,-1
5926,-1,-1
4048,-1,-1
965,-1,-1
6388,-1,-1
2941,-1,-1
4299,-1,-1
5040,-1,-1
1879,-1,-1
1497,-1,-1
5448,-1,-1
3998,-1,-1
1965,-1,-1
5495,-1,-1
2693,-1,-1
3400,-1,-1
1890,-1,-1
4105,-1,-1
1332,-1,-1
2423,-1,-1
1442,-1,-1
6314,-1,-1
1688,-1,-1
1057,-1,-1
6611,-1,-1
124,-1,-1
2018,-1,-1
3005,-1,-1
4351,-1,-1
3208,-1,-1
1524,-1,-1
3697,-1,-1
5739,-1,-1
6164,-1,-1
4482,-1,-1
5098,-1,-1
5897,-1,-1
5584,-1,-1
1546,-1,-1
3369,-1,-1
2340,-1,-1
847,-1,-1
2058,-1,-1
543,-1,-1
5021,-1,-1
4885,-1,-1
3545,-1,-1
3032,-1,-1
5758,-1,-1
2619,-1,-1
1894,-1,-1
5096,-1,-1
5950,-1,-1
1118,-1,-1
4046,-1,-1
2231,-1,-1
1819,-1,-1
2300,-1,-1
3462,-1,-1
3572,-1,-1
2004,-1,-1
5572,-1,-1
1049,-1,-1
455,-1,-1
5210,-1,-1
3467,-1,-1
1447,-1,-1
4259,-1,-1
3076,-1,-1
1724,-1,-1
1531,-1,-1
3806,-1,-1
2047,-1,-1
4526,-1,-1
3124,-1,-1
1502,-1,-1
3764,-1,-1
2319,-1,-1
2468,-1,-1
6168,-1,-1
1820,-1,-1
6580,-1,-1
4867,-1,-1
488,-1,-1
5778,-1,-1
5039,-1,-1
3778,-1,-1
1931,-1,-1
5152,-1,-1
1824,-1,-1
4620,-1,-1
3275,-1,-1
4405,-1,-1
1954,-1,-1
3061,-1,-1
865,-1,-1
6041,-1,-1
6353,-1,-1
5421,-1,-1
5013,-1,-1
4695,-1,-1
2206,-1,-1
3116,-1,-1
4584,-1,-1
6078,-1,-1
5551,-1,-1
105,-1,-1
2494,-1,-1
3324,-1,-1
4928,-1,-1
160,-1,-1
3397,-1,-1
4043,-1,-1
6608,-1,-1
2801,-1,-1
3772,-1,-1
5216,-1,-1
117,-1,-1
5090,-1,-1
2545,-1,-1
5942,-1,-1
3995,-1,-1
1668,-1,-1
2433,-1,-1
4452,-1,-1
4269,-1,-1
66,-1,-1
4438,-1,-1
5309,-1,-1
5352,-1,-1
2163,-1,-1
4950,-1,-1
5934,-1,-1
2510,-1,-1
1657,-1,-1
5988,-1,-1
6262,-1,-1
3387,-1,-1
5402,-1,-1
3739,-1,-1
583,-1,-1
3025,-1,-1
528,-1,-1
6448,-1,-1
1733,-1,-1
3576,-1,-1
5847,-1,-1
2484,-1,-1
3219,-1,-1
353,-1,-1
53,-1,-1
1044,-1,-1
944,-1,-1
3205,-1,-1
4570,-1,-1
5212,-1,-1
685,-1,-1
4780,-1,-1
908,-1,-1
2454,-1,-1
6308,-1,-1
5110,-1,-1
4117,-1,-1
163,-1,-1
5176,-1,-1
3744,-1,-1
4663,-1,-1
5751,-1,-1
2903,-1,-1
486,-1,-1
1933,-1,-1
6093,-1,-1
2953,-1,-1
4581,-1,-1
2463,-1,-1
4166,-1,-1
2114,-1,-1
3140,-1,-1
6107,-1,-1
6399,-1,-1
2671,-1,-1
5638,-1,-1
3677,-1,-1
6397,-1,-1
6382,-1,-1
2959,-1,-1
101,-1,-1
3977,-1,-1
6322,-1,-1
172,-1,-1
2813,-1,-1
2452,-1,-1
5539,-1,-1
3276,-1,-1
3818,-1,-1
1589,-1,-1
3817,-1,-1
1627,-1,-1
1495,-1,-1
2689,-1,-1
3534,-1,-1
2029,-1,-1
3578,-1,-1
3902,-1,-1
346,-1,-1
2555,-1,-1
2361,-1,-1
5582,-1,-1
3081,-1,-1
5507,-1,-1
403,-1,-1
5713,-1,-1
1124,-1,-1
3338,-1,-1
5670,-1,-1
281,-1,-1
2302,-1,-1
4711,-1,-1
1105,-1,-1
6064,-1,-1
5937,-1,-1
1711,-1,-1
6203,-1,-1
2373,-1,-1
1434,-1,-1
34,-1,-1
4887,-1,-1
1752,-1,-1
2073,-1,-1
1877,-1,-1
4654,-1,-1
3557,-1,-1
414,-1,-1
3701,-1,-1
505,-1,-1
1644,-1,-1
6426,-1,-1
2888,-1,-1
4649,-1,-1
2548,-1,-1
5353,-1,-1
980,-1,-1
5644,-1,-1
3718,-1,-1
3178,-1,-1
2407,-1,-1
1916,-1,-1
3243,-1,-1
3881,-1,-1
3791,-1,-1
2626,-1,-1
6412,-1,-1
6257,-1,-1
2936,-1,-1
4464,-1,-1
4010,-1,-1
6264,-1,-1
2609,-1,-1
5456,-1,-1
2265,-1,-1
1314,-1,-1
2998,-1,-1
3378,-1,-1
2977,-1,-1
2274,-1,-1
3074,-1,-1
4689,-1,-1
6223,-1,-1
1276,-1,-1
80,-1,-1
774,-1,-1
3235,-1,-1
1633,-1,-1
5354,-1,-1
3812,-1,-1
3180,-1,-1
3254,-1,-1
240,-1,-1
5272,-1,-1
3095,-1,-1
6396,-1,-1
753,-1,-1
1924,-1,-1
6138,-1,-1
6543,-1,-1
1001,-1,-1
228,-1,-1
6445,-1,-1
6433,-1,-1
5251,-1,-1
156,-1,-1
3754,-1,-1
2408,-1,-1
2,-1,-1
5686,-1,-1
2120,-1,-1
4001,-1,-1
1379,-1,-1
941,-1,-1
2561,-1,-1
3795,-1,-1
1744,-1,-1
4009,-1,-1
5175,-1,-1
811,-1,-1
2146,-1,-1
1753,-1,-1
4753,-1,-1
6561,-1,-1
420,-1,-1
1101,-1,-1
5381,-1,-1
3789,-1,-1
2119,-1,-1
6105,-1,-1
3613,-1,-1
1870,-1,-1
1567,-1,-1
1041,-1,-1
5573,-1,-1
1536,-1,-1
1136,-1,-1
6159,-1,-1
2255,-1,-1
2353,-1,-1
45,-1,-1
6099,-1,-1
1842,-1,-1
2077,-1,-1
5790,-1,-1
4214,-1,-1
239,-1,-1
1445,-1,-1
4025,-1,-1
431,-1,-1
586,-1,-1
1992,-1,-1
3078,-1,-1
6514,-1,-1
1246,-1,-1
4626,-1,-1
4658,-1,-1
2099,-1,-1
906,-1,-1
1342,-1,-1
5708,-1,-1
5132,-1,-1
2892,-1,-1
5118,-1,-1
2868,-1,-1
427,-1,-1
4972,-1,-1
5123,-1,-1
4107,-1,-1
4220,-1,-1
5997,-1,-1
4280,-1,-1
2901,-1,-1
2366,-1,-1
3919,-1,-1
3461,-1,-1
2956,-1,-1
5535,-1,-1
1427,-1,-1
2543,-1,-1
3256,-1,-1
1256,-1,-1
6015,-1,-1
6004,-1,-1
3249,-1,-1
4072,-1,-1
2745,-1,-1
2778,-1,-1
5902,-1,-1
5568,-1,-1
5313,-1,-1
6335,-1,-1
5700,-1,-1
6597,-1,-1
5848,-1,-1
6221,-1,-1
5451,-1,-1
6571,-1,-1
5649,-1,-1
231,-1,-1
3536,-1,-1
2949,-1,-1
5831,-1,-1
5493,-1,-1
6188,-1,-1
464,-1,-1
5557,-1,-1
3719,-1,-1
5801,-1,-1
38,-1,-1
6525,-1,-1
5256,-1,-1
1575,-1,-1
475,-1,-1
2835,-1,-1
3449,-1,-1
6031,-1,-1
4608,-1,-1
2297,-1,-1
2299,-1,-1
4771,-1,-1
1372,-1,-1
4013,-1,-1
5817,-1,-1
3847,-1,-1
580,-1,-1
3299,-1,-1
2844,-1,-1
2313,-1,-1
4786,-1,-1
4935,-1,-1
6606,-1,-1
1571,-1,-1
2762,-1,-1
3895,-1,-1
4383,-1,-1
1485,-1,-1
6509,-1,-1
1850,-1,-1
4100,-1,-1
5365,-1,-1
5241,-1,-1
6510,-1,-1
5053,-1,-1
324,-1,-1
629,-1,-1
5630,-1,-1
6255,-1,-1
4030,-1,-1
4543,-1,-1
263,-1,-1
3943,-1,-1
3707,-1,-1
666,-1,-1
399,-1,-1
5888,-1,-1
2647,-1,-1
191,-1,-1
5611,-1,-1
2156,-1,-1
3197,-1,-1
3851,-1,-1
5583,-1,-1
5518,-1,-1
2831,-1,-1
4024,-1,-1
2056,-1,-1
1481,-1,-1
6117,-1,-1
4767,-1,-1
3364,-1,-1
4199,-1,-1
2351,-1,-1
1566,-1,-1
5993,-1,-1
6361,-1,-1
6393,-1,-1
4097,-1,-1
6506,-1,-1
5459,-1,-1
5771,-1,-1
4876,-1,-1
359,-1,-1
6134,-1,-1
4922,-1,-1
816,-1,-1
5233,-1,-1
2410,-1,-1
4558,-1,-1
6499,-1,-1
4162,-1,-1
3082,-1,-1
1781,-1,-1
110,-1,-1
4892,-1,-1
810,-1,-1
1684,-1,-1
503,-1,-1
4901,-1,-1
316,-1,-1
5245,-1,-1
3883,-1,-1
1462,-1,-1
2975,-1,-1
5247,-1,-1
102,-1,-1
4888,-1,-1
335,-1,-1
